Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-08-05,-,-,-,-,-,-
Alcúdia,2025-08-05,32.5,19.6,87,32,16.9,0
Algaida,2025-08-05,32.1,20.6,85,29,20.2,0
Andratx,2025-08-05,32.8,20.2,74,32,10.8,0
Ariany,2025-08-05,-,-,-,-,-,-
Artà,2025-08-05,34.6,16.7,93,35,20.9,0
Banyalbufar,2025-08-05,30,20.9,73,46,9.7,0
Binissalem,2025-08-05,36.4,16.3,90,27,16.3,0
Búger,2025-08-05,37.3,16.8,87,21,33,0
Bunyola,2025-08-05,34.1,18.6,80,28,15.8,0
Calvià,2025-08-05,32,19.7,74,28,16.1,0
Campanet,2025-08-05,-,-,-,-,-,-
Campos,2025-08-05,32.4,18.3,93,34,35.4,0
Capdepera,2025-08-05,32.5,21.7,75,28,13.4,0
Consell,2025-08-05,-,-,-,-,-,-
Costitx,2025-08-05,37.2,18.5,98,24,10.8,0
Deià,2025-08-05,31.6,23.2,65,26,9.4,0
Escorca,2025-08-05,29.4,21.8,58,29,8.3,2.11
Esporles,2025-08-05,32.4,18.1,79,32,19.5,0
Estellencs,2025-08-05,-,-,-,-,-,-
Felanitx,2025-08-05,31.4,18.2,80,34,31.5,0
Fornalutx,2025-08-05,32.1,21.8,71,22,14,0
Inca,2025-08-05,36.5,20.8,81,25,12.2,0
Lloret,2025-08-05,35.6,18.5,93,27,6.1,0
Lloseta,2025-08-05,34.5,17.5,86,25,34.6,0
Llubí,2025-08-05,36.4,18.5,89,23,13,0
Llucmajor,2025-08-05,32.6,19.7,89,33,21.2,0
Manacor,2025-08-05,33.3,18.3,92,31,20.9,0
Mancor,2025-08-05,-,-,-,-,-,-
Maria,2025-08-05,-,-,-,-,-,-
Marratxí,2025-08-05,32.7,19.8,86,24,15.8,0
Montuïri,2025-08-05,34.4,15.7,98,33,15.1,0
Muro,2025-08-05,34.1,19.7,92,31,0,0
Palma,2025-08-05,30.9,22,76,50,12.2,0
Petra,2025-08-05,37.2,18.7,91,21,15,0
Pollença,2025-08-05,30.7,20.3,60,22,25.9,0
Porreres,2025-08-05,33.3,20,86,30,21.6,0
Sa Pobla,2025-08-05,37.1,19.8,80,25,12.2,0
Puigpunyent,2025-08-05,-,-,-,-,-,-
Ses   Salines,2025-08-05,30.2,19.9,87,36,27.8,0
Sant   Joan,2025-08-05,29.4,23.7,68,48,15.6,0
Sant   Llorenç,2025-08-05,36,18.1,87,29,5.1,0
Sencelles,2025-08-05,33.3,19.5,88,31,27.8,0
Santa   Eugènia,2025-08-05,35.3,15.8,96,27,19,0
Santa   Margalida,2025-08-05,26.2,20.5,85,72,7.6,0
Santa   Maria,2025-08-05,-,-,-,-,-,-
Santanyi,2025-08-05,34.1,18.9,91,43,3.5,0
Selva,2025-08-05,35.5,19.6,80,20,11.7,0
Sineu,2025-08-05,37.6,18.5,98,28,21.2,0
Sóller,2025-08-05,31.5,19.8,75,25,18.5,0
Son   Servera,2025-08-05,,,,,,
Valldemossa,2025-08-05,29.4,19.3,76,20,22.5,0
Villafranca,2025-08-05,,,,,0,0
