Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-24,22.8,14.4,51,0,0
Alcúdia,2026-04-24,22.5,14.7,74.6,13,0
Algaida,2026-04-24,21.9,11.4,72.1,24.1,0
Andratx,2026-04-24,24.4,15.5,54.2,15.8,0
Ariany,2026-04-24,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-24,21.1,11.1,79.4,19.5,0
Banyalbufar,2026-04-24,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-24,23.9,11,68.2,15.1,0
Búger,2026-04-24,23.1,12.5,74.2,19,0
Bunyola,2026-04-24,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-24,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-24,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-24,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-24,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-24,20.9,13.7,78.5,16.3,0
Consell,2026-04-24,NaN,NaN,NaN,NaN,NaN
Costitx,2026-04-24,24.6,11.5,77.6,10.5,0
Deià,2026-04-24,22.5,14.2,59.4,14.4,0
Escorca,2026-04-24,19.2,6.8,65,9.4,0
Esporles,2026-04-24,24.2,10.6,67.8,16.6,0
Estellencs,2026-04-24,21.6,12.6,62,13.3,0
Felanitx,2026-04-24,20.6,12,78,21.6,0
Fornalutx,2026-04-24,22.2,13.4,57.1,14,0
Inca,2026-04-24,26.4,14.2,67,13.7,0
Lloret de Vistalegre,2026-04-24,21.8,11.1,77.8,5.8,0
Lloseta,2026-04-24,22.3,12.4,70.3,26.3,0
Llubí,2026-04-24,24.9,13,68.6,11.5,0
Llucmajor,2026-04-24,,,,20.5,0
Manacor,2026-04-24,21.9,11.1,77.6,17.3,0
Mancor,2026-04-24,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-24,21,12.8,75.9,20.5,0
Marratxí,2026-04-24,26.1,13.8,65.2,19,0
Montuïri,2026-04-24,21.1,11,81,22.4,0
Muro,2026-04-24,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-24,23.4,15.4,69.4,18.7,0
Petra,2026-04-24,23.6,11.2,69.6,21.1,0
Pollença,2026-04-24,19.6,13.3,57,16.1,0
Porreres,2026-04-24,23.4,12.3,68.5,16.9,0
Sa Pobla,2026-04-24,22,14,70.5,13.7,0
Puigpunyent,2026-04-24,23.1,12.9,61.9,20.8,0
Ses Salines,2026-04-24,22.2,12.4,74.1,11.2,0
Sant Joan,2026-04-24,20.8,13.9,62.6,14.8,0
Sant Llorenç des Cardassar,2026-04-24,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-24,24.4,12.9,73.3,19.5,0.51
Santa Eugènia,2026-04-24,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-24,23.7,13.3,69.1,14,0
Santa María del Camí,2026-04-24,23.3,12.2,60.5,23,0
Santanyí,2026-04-24,,,,13,0
Selva,2026-04-24,NaN,NaN,NaN,NaN,NaN
Sineu,2026-04-24,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-24,22.4,13.4,55,19.8,0
Son Servera,2026-04-24,19.3,13.6,76.7,17.6,0
Valldemossa,2026-04-24,20.8,12.7,56.5,11.5,0
Vilafranca de Bonany,2026-04-24,21,13.4,75.9,19.4,0
