Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-23,16.5,6.5,73.2,0,0
Alcúdia,2026-01-23,17.6,5.8,81.5,28.8,0.2
Algaida,2026-01-23,14.9,8.8,83.6,34.6,0.3
Andratx,2026-01-23,16.2,8.6,77.5,24.1,0
Ariany,2026-01-23,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-23,17.1,5.7,86.9,28.8,0.2
Banyalbufar,2026-01-23,,,,22.4,0
Binissalem,2026-01-23,18.1,4.3,84.8,14.8,0
Búger,2026-01-23,17.8,4.6,83.7,38.8,0.25
Bunyola,2026-01-23,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-23,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-23,17.7,7.2,79.6,12.9,0
Campanet,2026-01-23,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-23,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-23,17.1,9.4,79.6,24.8,0
Consell,2026-01-23,16.9,4.7,86.4,30.6,0
Costitx,2026-01-23,16.4,6.7,92.1,16.9,0.2
Deià,2026-01-23,15.7,10.1,67.9,22,0
Escorca,2026-01-23,9.6,3.5,90.5,16.6,0
Esporles,2026-01-23,16.9,6,89.4,20.6,0
Estellencs,2026-01-23,17.4,9.6,70,23,0.3
Felanitx,2026-01-23,16.3,8.8,86.8,21.6,0
Fornalutx,2026-01-23,14.9,7.5,88.4,13.4,0
Inca,2026-01-23,17.1,6.5,82.7,19.2,0
Lloret de Vistalegre,2026-01-23,16.6,7.9,88,7.2,0
Lloseta,2026-01-23,16.5,5.1,80.7,56.5,0
Llubí,2026-01-23,17.2,5.7,83.3,21.2,0
Llucmajor,2026-01-23,15.5,6.5,87.7,30.6,0.3
Manacor,2026-01-23,17,6.8,82.4,24.8,0
Mancor,2026-01-23,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-23,17.1,7.9,80.7,20.2,0
Marratxí,2026-01-23,16.6,7.7,80.1,25.9,0
Montuïri,2026-01-23,16,4.9,89.8,27,0
Muro,2026-01-23,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-23,17.1,8,81.6,12.6,0
Petra,2026-01-23,16.7,6.6,83.1,19.3,13.46
Pollença,2026-01-23,16.2,6.2,63.5,35.4,0
Porreres,2026-01-23,15.9,8.4,80.7,20.9,0
Sa Pobla,2026-01-23,17.3,5.6,82.2,21.9,0
Puigpunyent,2026-01-23,14.1,8,84.8,21.6,0
Ses Salines,2026-01-23,16.8,7.8,82.1,11.5,0
Sant Joan,2026-01-23,16.2,8.7,67.8,19.5,0.25
Sant Llorenç des Cardassar,2026-01-23,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-01-23,17.2,6.1,85.3,21.2,0.25
Santa Eugènia,2026-01-23,18.3,4.7,84.7,23.5,0
Santa Margalida,2026-01-23,17.4,7.5,81.1,19.8,0
Santa María del Camí,2026-01-23,16.5,4.9,81.7,46.4,0.2
Santanyí,2026-01-23,16.6,7.4,88.8,7.2,0
Selva,2026-01-23,NaN,NaN,NaN,NaN,NaN
Sineu,2026-01-23,8.8,5.6,99,11.1,0.3
Sóller,2026-01-23,16.8,7.5,75.4,27.4,0
Son Servera,2026-01-23,17.3,9.4,76.7,22.3,0
Valldemossa,2026-01-23,13.9,8.3,76.8,32.8,0.3
Vilafranca de Bonany,2026-01-23,16,8.4,85.4,25.9,0
