Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-05-22,30.2,18,43.4,0,0
Alcúdia,2026-05-22,27.1,15,70.5,13,0
Algaida,2026-05-22,29.8,17.8,48.9,22,0
Andratx,2026-05-22,30.6,18,51.1,13,0
Ariany,2026-05-22,NaN,NaN,NaN,NaN,NaN
Artà,2026-05-22,29.8,14.8,65,14,0
Banyalbufar,2026-05-22,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-05-22,32.8,13.4,55.9,11.1,0
Búger,2026-05-22,30.4,13.5,58.6,16.9,0
Bunyola,2026-05-22,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-05-22,NaN,NaN,NaN,NaN,NaN
Calvià,2026-05-22,NaN,NaN,NaN,NaN,NaN
Campanet,2026-05-22,NaN,NaN,NaN,NaN,NaN
Campos,2026-05-22,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-05-22,29.2,17.9,62.7,8.2,0
Consell,2026-05-22,NaN,NaN,NaN,NaN,NaN
Costitx,2026-05-22,33.5,15,54,16.6,0
Deià,2026-05-22,28.1,19.8,52.4,8.3,0
Escorca,2026-05-22,25.5,9.1,67.8,7.9,0
Esporles,2026-05-22,28.8,15.9,64.5,18,0.25
Estellencs,2026-05-22,26.7,18,60.5,9.7,0
Felanitx,2026-05-22,30.3,18.1,51.7,21.1,0
Fornalutx,2026-05-22,27.3,18,55.3,14.8,0
Inca,2026-05-22,33.2,18.9,52.6,11.1,0
Lloret de Vistalegre,2026-05-22,31.2,15.9,54.8,6.1,0
Lloseta,2026-05-22,30.4,16.6,53.5,25.9,0.41
Llubí,2026-05-22,31.7,14.2,53.3,13.3,0
Llucmajor,2026-05-22,,,,16.9,0
Manacor,2026-05-22,30.2,15.1,63.8,16.9,0
Mancor,2026-05-22,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-05-22,29.5,17.7,53.8,16.9,0
Marratxí,2026-05-22,31.6,18.5,48,14.6,0
Montuïri,2026-05-22,30.9,11.6,65.5,25.6,0
Muro,2026-05-22,NaN,NaN,NaN,NaN,NaN
Palma,2026-05-22,26.5,18.4,65.2,11.2,0
Petra,2026-05-22,32.1,14.6,52.8,14,0
Pollença,2026-05-22,26.7,17.5,42.9,16.1,0
Porreres,2026-05-22,30.7,16.9,48.5,20.5,0
Sa Pobla,2026-05-22,29.6,15.1,59.2,15.4,0
Puigpunyent,2026-05-22,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-05-22,31.8,15.3,60.4,6.5,0
Sant Joan,2026-05-22,29.8,16.8,52.8,15.8,0
Sant Llorenç des Cardassar,2026-05-22,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-05-22,32.2,15.3,52.5,27,0
Santa Eugènia,2026-05-22,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-05-22,29.1,17.6,55.9,18,0
Santa María del Camí,2026-05-22,29,16.1,53.3,18.7,0
Santanyí,2026-05-22,,,,0,0
Selva,2026-05-22,NaN,NaN,NaN,NaN,NaN
Sineu,2026-05-22,NaN,NaN,NaN,NaN,NaN
Sóller,2026-05-22,26.7,16.2,64.2,24.5,0
Son Servera,2026-05-22,26.5,17.2,61.5,13,0
Valldemossa,2026-05-22,26.7,18.9,46.9,12.2,0
Vilafranca de Bonany,2026-05-22,31.2,17.5,55.4,13.3,0
