Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-22,11.9,7.7,78.6,0,13.21
Alcúdia,2026-01-22,13.4,7.7,87.6,36.4,12.19
Algaida,2026-01-22,12.6,8.3,89.9,40,9.6
Andratx,2026-01-22,14,8.1,81.1,32,4.6
Ariany,2026-01-22,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-22,13.2,7.5,95.1,34.6,26.7
Banyalbufar,2026-01-22,,,,28.5,8.1
Binissalem,2026-01-22,13.2,4.8,88.1,16.6,9.4
Búger,2026-01-22,13.2,5.9,91.2,20.4,19.05
Bunyola,2026-01-22,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-22,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-22,13.1,7.6,84.8,39.6,6.6
Campanet,2026-01-22,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-22,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-22,13.6,9.5,87.3,26.2,11.51
Consell,2026-01-22,12.9,5.9,91.7,24.1,11.43
Costitx,2026-01-22,13,6.3,97.3,12.2,16
Deià,2026-01-22,13.8,8.4,81.5,31.3,14.81
Escorca,2026-01-22,7.9,2.6,96.8,34.9,35.79
Esporles,2026-01-22,12.7,6.1,92.3,31.4,5.08
Estellencs,2026-01-22,14.6,8.6,81.2,27.7,7.8
Felanitx,2026-01-22,14,8.5,92.8,37.3,12.95
Fornalutx,2026-01-22,11.7,6.7,94.1,18,23.09
Inca,2026-01-22,13,7.7,91.1,13,9.7
Lloret de Vistalegre,2026-01-22,13.5,7.6,95,5.5,0
Lloseta,2026-01-22,12.5,6.6,86.7,52.6,10.01
Llubí,2026-01-22,13.3,7.3,90.2,17.3,19.51
Llucmajor,2026-01-22,13.1,6.7,92.7,31.3,9.09
Manacor,2026-01-22,14.8,6.9,90.5,21.2,16.31
Mancor,2026-01-22,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-22,12.9,7.9,94.3,46.4,0
Marratxí,2026-01-22,12.5,7.9,88.6,24.8,8.64
Montuïri,2026-01-22,13.2,5.9,94.5,27.4,14.2
Muro,2026-01-22,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-22,13.8,9,86.9,28.4,9.6
Petra,2026-01-22,13.4,7.4,89.5,19,13.46
Pollença,2026-01-22,11.9,7.9,66.8,22.5,31.5
Porreres,2026-01-22,13.8,8.7,86,28.8,11.4
Sa Pobla,2026-01-22,13.6,7,88.6,18.7,19.1
Puigpunyent,2026-01-22,10.9,6.8,90.2,22.5,19.56
Ses Salines,2026-01-22,15.3,7.7,87.8,10.4,4.8
Sant Joan,2026-01-22,13.3,8.8,57.2,20.4,11.18
Sant Llorenç des Cardassar,2026-01-22,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-01-22,13.3,7.4,90.6,16.3,14.48
Santa Eugènia,2026-01-22,14.7,5.8,89.6,15,8.64
Santa Margalida,2026-01-22,13.4,8,89.6,18,17.81
Santa María del Camí,2026-01-22,12.3,5.6,86.1,33.5,7.39
Santanyí,2026-01-22,14.4,7.5,92.3,23,4.6
Selva,2026-01-22,NaN,NaN,NaN,NaN,NaN
Sineu,2026-01-22,15.1,6.7,97.9,18,20.5
Sóller,2026-01-22,14.6,7.6,85,31.3,13.69
Son Servera,2026-01-22,14.4,9.6,84.5,28.1,16.51
Valldemossa,2026-01-22,11.8,6.1,89.2,34.2,9.6
Vilafranca de Bonany,2026-01-22,13.6,7.9,91.9,27.7,16.99
