Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-15,15.6,9.1,56.4,0,0
Alcúdia,2026-02-15,16.6,10.8,63,51.1,0
Algaida,2026-02-15,13.9,8.1,68.3,34.9,0
Andratx,2026-02-15,14.9,10.6,65.5,25.6,0
Ariany,2026-02-15,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-15,16.6,9.1,72.7,37.5,0
Banyalbufar,2026-02-15,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-02-15,17.4,7.7,65.9,28,1.52
Búger,2026-02-15,18.1,9.1,63.8,21.1,0
Bunyola,2026-02-15,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-15,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-15,1.5,1.5,15,33.8,0
Campanet,2026-02-15,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-15,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-15,15.4,9.8,68.7,23,0
Consell,2026-02-15,16.2,7.5,68.1,36.4,0
Costitx,2026-02-15,15.6,5.8,74.8,13,0
Deià,2026-02-15,14.7,8.9,65.7,18.7,0
Escorca,2026-02-15,9,3.4,82.1,27,0
Esporles,2026-02-15,13.9,9.5,71.8,32.3,0
Estellencs,2026-02-15,15.3,10.6,64.8,16.9,0
Felanitx,2026-02-15,16.4,7.7,69.9,22.2,0
Fornalutx,2026-02-15,13.1,7.5,73.3,13.4,0
Inca,2026-02-15,17.5,8.5,62.3,17.2,0
Lloret de Vistalegre,2026-02-15,16,6.9,72.8,6.1,0
Lloseta,2026-02-15,15.7,9.1,62.6,77,0.71
Llubí,2026-02-15,17.1,7.6,61,18.7,0
Llucmajor,2026-02-15,15.1,8.5,71.9,37.1,0
Manacor,2026-02-15,16.8,6.5,68.9,16.9,0
Mancor,2026-02-15,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-15,16.2,7.1,69.6,28.1,0
Marratxí,2026-02-15,15.8,8.8,67.4,25.4,0
Montuïri,2026-02-15,15.3,6.8,74.2,28,0
Muro,2026-02-15,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-15,16.5,10.7,65.2,41,0
Petra,2026-02-15,16.5,6.1,65.7,16.4,1.78
Pollença,2026-02-15,15.3,9.7,46,29,0
Porreres,2026-02-15,16.1,7.8,64.9,22,0
Sa Pobla,2026-02-15,17.9,9.7,62.1,29.5,0
Puigpunyent,2026-02-15,13,7.3,72.8,24.8,0
Ses Salines,2026-02-15,15.4,7.2,73.4,10.4,0
Sant Joan,2026-02-15,15.1,8.4,66.8,19,0
Sant Llorenç des Cardassar,2026-02-15,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-15,16.8,8.3,67.4,18.7,0
Santa Eugènia,2026-02-15,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-02-15,17,8.2,64.7,17.3,0
Santa María del Camí,2026-02-15,15,8.5,66.9,51.8,0
Santanyí,2026-02-15,16.4,7.2,77.2,10.5,0
Selva,2026-02-15,18.2,6.9,60.3,20.4,4.32
Sineu,2026-02-15,NaN,NaN,NaN,NaN,NaN
Sóller,2026-02-15,14.7,10.2,67.5,27,0
Son Servera,2026-02-15,16.3,9.1,63.8,24.5,0
Valldemossa,2026-02-15,11.6,7.1,74,13.3,0
Vilafranca de Bonany,2026-02-15,15.7,7.1,70.3,25.2,0
