Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-13,29.6,18.3,53.7,0,0
Alcúdia,2026-09-13,29.8,18.2,66.4,18.4,0
Algaida,2026-09-13,28.8,18.5,59,19.8,0
Andratx,2026-09-13,30.5,20.9,62.2,19.1,0
Ariany,2026-09-13,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-13,29.2,17.7,73.8,18.7,0
Banyalbufar,2026-09-13,28.7,19.1,78.7,7.2,0
Binissalem,2026-09-13,30.9,15.2,66.7,16.3,0
Búger,2026-09-13,30.4,16.7,66.3,20.4,0
Bunyola,2026-09-13,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-13,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-13,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-13,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-13,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-13,28.4,22,66.7,16.6,0
Consell,2026-09-13,29.7,15.2,67,26.2,0
Costitx,2026-09-13,31.4,16.3,69.1,13.4,0
Deià,2026-09-13,29.4,20.2,63.7,9.7,0
Escorca,2026-09-13,25.5,12,76.4,9.4,0
Esporles,2026-09-13,27.7,18.2,77.9,24.1,1.52
Estellencs,2026-09-13,29.1,19.8,69.4,13.7,0.2
Felanitx,2026-09-13,30.5,19.2,64.4,22.2,0
Fornalutx,2026-09-13,27.9,18.8,65.5,13,0
Inca,2026-09-13,32,19.5,59.2,11.9,0
Lloret de Vistalegre,2026-09-13,29.5,17,67.2,7.2,0
Lloseta,2026-09-13,29.1,17,62.8,31,0
Llubí,2026-09-13,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-09-13,,,,19.4,0
Manacor,2026-09-13,30.6,16.9,67.5,14,0
Mancor,2026-09-13,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-13,28.1,18.9,66.2,27,0
Marratxí,2026-09-13,34,19.4,57,27.4,0
Montuïri,2026-09-13,28.8,14.8,76.1,18,0
Muro,2026-09-13,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-13,32.1,21.4,65.1,11.9,0
Petra,2026-09-13,30.2,17.2,65.2,15,0
Pollença,2026-09-13,26.8,20.5,48.6,22.5,0
Porreres,2026-09-13,30.3,18.2,61.8,19.8,0
Sa Pobla,2026-09-13,29.3,17.4,64.3,9.3,0
Puigpunyent,2026-09-13,29.7,19.4,68.5,15.4,0
Ses Salines,2026-09-13,32.7,18,61.9,0,0
Sant Joan,2026-09-13,27.8,18.7,61.3,17.5,0
Sant Llorenç des Cardassar,2026-09-13,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-13,30.8,16.8,64.5,15.1,0
Santa Eugènia,2026-09-13,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-13,29.4,19.6,64.2,18.7,0
Santa María del Camí,2026-09-13,30.1,16.8,61,22.3,0
Santanyí,2026-09-13,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-13,NaN,NaN,NaN,NaN,NaN
Sineu,2026-09-13,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-13,29.5,18.2,68.6,19.8,0
Son Servera,2026-09-13,28.9,19.5,61.9,19.4,0
Valldemossa,2026-09-13,25.3,18.6,71.7,14,0
Vilafranca de Bonany,2026-09-13,28.6,18.3,66.3,23,0
