Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-09,15.6,8.9,62,0,0
Alcúdia,2026-02-09,17.1,8.8,77.6,14.8,0
Algaida,2026-02-09,14.1,8.5,78.5,20.9,0
Andratx,2026-02-09,15.1,9.5,77.2,15.8,0
Ariany,2026-02-09,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-09,17.1,6.6,83.1,19.8,0
Banyalbufar,2026-02-09,,,,14,0
Binissalem,2026-02-09,16.3,6.6,74.9,13,0
Búger,2026-02-09,16.9,6,76.3,21.9,0
Bunyola,2026-02-09,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-09,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-09,1.5,1.5,15,23.3,0
Campanet,2026-02-09,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-09,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-09,17.2,9.5,76.8,18.7,0
Consell,2026-02-09,15.7,7,78.2,21.9,0
Costitx,2026-02-09,15.3,7.4,85.5,11.9,0
Deià,2026-02-09,16,9.7,70.3,19.4,0
Escorca,2026-02-09,9.6,2.8,84.8,17.6,0
Esporles,2026-02-09,14.6,8.3,84.1,18,0
Estellencs,2026-02-09,16.6,9,75.5,19.8,0
Felanitx,2026-02-09,15.9,9.3,79.3,19,0
Fornalutx,2026-02-09,13.8,7.8,79.9,11.9,0
Inca,2026-02-09,16.7,8.9,72,13,0
Lloret de Vistalegre,2026-02-09,16.4,8.7,82.3,7.2,0
Lloseta,2026-02-09,15.1,7.3,73,36,0
Llubí,2026-02-09,16.7,7.5,73.1,14.8,0
Llucmajor,2026-02-09,14.6,7.9,83.6,23,0
Manacor,2026-02-09,16,6.1,79.6,20.2,0
Mancor,2026-02-09,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-09,16.2,7.9,79.3,20.2,0
Marratxí,2026-02-09,16.6,8.5,74.9,17.2,0
Montuïri,2026-02-09,15.4,6.2,85,27,0
Muro,2026-02-09,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-09,16.4,11.2,74.5,17.3,0
Petra,2026-02-09,16.9,7.4,77.2,15.4,1.02
Pollença,2026-02-09,15.4,10.1,52.7,16.1,0
Porreres,2026-02-09,15.6,8.5,74.6,15.5,0
Sa Pobla,2026-02-09,17.4,7.9,71.1,17.2,0
Puigpunyent,2026-02-09,14.1,8.4,81.8,21.6,0
Ses Salines,2026-02-09,16,6.6,80.3,10.1,0
Sant Joan,2026-02-09,15.4,8.8,71.5,16.1,0
Sant Llorenç des Cardassar,2026-02-09,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-09,16.7,8.2,78.9,14.3,0
Santa Eugènia,2026-02-09,16.9,8.3,78.9,21.4,0
Santa Margalida,2026-02-09,16.6,7.5,75,16.2,0
Santa María del Camí,2026-02-09,14.8,7.4,73.3,32,0
Santanyí,2026-02-09,16.4,7.3,84.5,4.7,0
Selva,2026-02-09,NaN,NaN,NaN,NaN,NaN
Sineu,2026-02-09,15.8,6.7,89.8,16.3,0
Sóller,2026-02-09,15.3,8.3,76.1,24.1,0
Son Servera,2026-02-09,17.2,9,73.2,19.8,0
Valldemossa,2026-02-09,12.5,8.4,79,25.6,0
Vilafranca de Bonany,2026-02-09,16.4,8.2,79.3,19.8,0
