Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-14,36.7,21.9,28,17,0,0
Alcúdia,2025-06-14,35.5,20.1,89,25,26.3,0
Algaida,2025-06-14,35.5,20.1,93,25,23,0
Andratx,2025-06-14,35.4,23.8,68,14,24.8,0
Ariany,2025-06-14,-,-,-,-,-,-
Artà,2025-06-14,34,16.6,99,39,32.2,0
Banyalbufar,2025-06-14,32.2,21.9,90,37,13.4,0
Binissalem,2025-06-14,39.6,18.3,72,19,16.3,0
Búger,2025-06-14,40.5,17.6,85,17,15.4,0
Bunyola,2025-06-14,38.2,21.7,46,15,21.6,0
Calvià,2025-06-14,32.9,23,44,16,22.5,0
Campanet,2025-06-14,-,-,-,-,-,-
Campos,2025-06-14,-,-,-,-,-,-
Capdepera,2025-06-14,31,20.1,96,46,22.7,0
Consell,2025-06-14,17.2,17.2,51,51,3.9,0
Costitx,2025-06-14,37.6,19,98,27,11.9,0
Deià,2025-06-14,32.8,22.5,81,17,16.9,0
Escorca,2025-06-14,31.5,15.3,52,16,24.8,0
Esporles,2025-06-14,35.7,19.9,78,32,23.8,0.51
Estellencs,2025-06-14,35.2,20.8,85,11,37,0
Felanitx,2025-06-14,33,20.9,94,34,37,0.2
Fornalutx,2025-06-14,35.9,22.1,72,8,16.9,0
Inca,2025-06-14,36.9,21.8,86,23,20.6,0
Lloret,2025-06-14,35.4,18.8,96,30,11.1,0
Lloseta,2025-06-14,36.2,19.2,76,20,44.6,0
Llubí,2025-06-14,37.9,19.4,90,21,10.8,0
Llucmajor,2025-06-14,34.4,21.4,73,33,23.4,0
Manacor,2025-06-14,32.8,19.2,97,39,20.5,0
Mancor,2025-06-14,-,-,-,-,-,-
Maria,2025-06-14,34.4,19.7,99,29,26.6,0
Marratxí,2025-06-14,37.1,21.5,85,19,18.3,0
Montuïri,2025-06-14,35.6,17.2,99,32,20.6,0
Muro,2025-06-14,37.2,19.4,96,26,0,0
Palma,2025-06-14,34.7,23.1,71,39,13,0
Petra,2025-06-14,36.1,19.6,96,25,17.2,0
Pollença,2025-06-14,35.6,21.1,62,11,42.6,0
Porreres,2025-06-14,34.8,20.7,93,28,22,0
Sa Pobla,2025-06-14,39.8,21,87,21,11.1,0
Puigpunyent,2025-06-14,36.1,18.1,64,26,16.7,0
Ses   Salines,2025-06-14,30.8,22.5,94,52,40.7,0
Sant   Joan,2025-06-14,34.3,20.4,67,21,18.3,0
Sant   Llorenç,2025-06-14,35,19.9,94,38,7.1,0
Sencelles,2025-06-14,35.7,19.2,90,27,29.6,0
Santa   Eugènia,2025-06-14,38.9,16.9,91,21,17.4,0
Santa   Margalida,2025-06-14,36,19.3,94,28,18.4,0
Santa   Maria,2025-06-14,-,-,-,-,-,-
Santanyi,2025-06-14,32.2,21.4,99,53,13.7,0
Selva,2025-06-14,37.4,20.3,84,16,8.5,0
Sineu,2025-06-14,38.5,18.5,99,27,13,0
Sóller,2025-06-14,35.9,21.7,84,21,38.9,0
Son   Servera,2025-06-14,31.5,20.9,92,40,15.4,0
Valldemossa,2025-06-14,33.2,20.9,83,5,40.7,0
Villafranca,2025-06-14,,,,,24.1,0
