Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-07-01,36.7,25.2,55,25,0,0
Alcúdia,2025-07-01,32.8,22.9,85,51,14.4,0
Algaida,2025-07-01,35.2,24.6,77,30,21.2,0
Andratx,2025-07-01,36.3,24.7,77,35,15.5,0
Ariany,2025-07-01,-,-,-,-,-,-
Artà,2025-07-01,35.6,19.3,87,39,22.5,0
Banyalbufar,2025-07-01,32.4,23.6,80,61,8.2,0
Binissalem,2025-07-01,38.1,21.4,79,27,15.4,0
Búger,2025-07-01,-,-,-,-,-,-
Bunyola,2025-07-01,37.8,23.4,74,32,17.2,0
Calvià,2025-07-01,34.6,23.3,81,38,19.3,0
Campanet,2025-07-01,-,-,-,-,-,-
Campos,2025-07-01,35.8,22.3,89,41,35.4,0
Capdepera,2025-07-01,33.2,24.1,87,44,13.4,0
Consell,2025-07-01,-,-,-,-,-,-
Costitx,2025-07-01,39.4,23,83,29,9.7,0
Deià,2025-07-01,32.9,25.2,68,48,10.1,0
Escorca,2025-07-01,31.7,16.5,86,40,10.4,0
Esporles,2025-07-01,34.8,23.1,79,45,20.6,0.25
Estellencs,2025-07-01,-,-,-,-,-,-
Felanitx,2025-07-01,33,21.9,78,37,31.5,0
Fornalutx,2025-07-01,32,23.9,70,47,17.2,0
Inca,2025-07-01,39.2,25,70,28,13.4,0
Lloret,2025-07-01,36.5,22.5,84,35,5,0
Lloseta,2025-07-01,36.7,22.6,75,27,27,0
Llubí,2025-07-01,37.2,22.8,75,28,12.2,0
Llucmajor,2025-07-01,34.5,23,86,40,17.6,0
Manacor,2025-07-01,34.8,21.6,90,35,18.7,0
Mancor,2025-07-01,-,-,-,-,-,-
Maria,2025-07-01,35.3,23.6,83,33,18.7,0
Marratxí,2025-07-01,34.9,24,79,40,16.1,0
Montuïri,2025-07-01,36.5,20.4,91,33,17.2,0
Muro,2025-07-01,35.1,24.5,77,37,0,0
Palma,2025-07-01,33.7,26.1,86,64,13,0
Petra,2025-07-01,37.4,22.9,85,30,15.4,0
Pollença,2025-07-01,32.9,23.9,57,28,24.1,0
Porreres,2025-07-01,36.4,23.4,82,30,19.8,0
Sa Pobla,2025-07-01,38.2,23.6,77,29,14.3,0
Puigpunyent,2025-07-01,35.7,21.6,78,36,24.1,0
Ses   Salines,2025-07-01,32.1,23.5,84,50,24.1,0
Sant   Joan,2025-07-01,35.1,23.6,68,34,13.8,0
Sant   Llorenç,2025-07-01,36.6,21.7,84,38,7.9,0
Sencelles,2025-07-01,37.2,23.3,78,32,24.1,0
Santa   Eugènia,2025-07-01,38.9,20.5,83,29,16.9,0
Santa   Margalida,2025-07-01,35.4,24.1,78,32,20.5,0
Santa   Maria,2025-07-01,-,-,-,-,-,-
Santanyi,2025-07-01,34.2,22.4,89,54,2.6,0
Selva,2025-07-01,-,-,-,-,-,-
Sineu,2025-07-01,38.4,22.4,86,33,9.7,0
Sóller,2025-07-01,32.2,23.8,77,46,20.9,0
Son   Servera,2025-07-01,,,,,,
Valldemossa,2025-07-01,31.2,23,75,46,25.9,0
Villafranca,2025-07-01,,,,,20.6,0
