Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-05-25,29.9,16.4,42.3,0,0
Alcúdia,2026-05-25,29.2,14.7,72.3,10.4,0
Algaida,2026-05-25,30.2,17,63.2,20.5,0
Andratx,2026-05-25,30.3,17.3,47.9,12.2,0
Ariany,2026-05-25,NaN,NaN,NaN,NaN,NaN
Artà,2026-05-25,29.3,14.6,66.9,15.4,0
Banyalbufar,2026-05-25,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-05-25,31.8,14.1,60,15.4,0
Búger,2026-05-25,29.7,13.8,62,20.8,0
Bunyola,2026-05-25,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-05-25,NaN,NaN,NaN,NaN,NaN
Calvià,2026-05-25,NaN,NaN,NaN,NaN,NaN
Campanet,2026-05-25,NaN,NaN,NaN,NaN,NaN
Campos,2026-05-25,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-05-25,28.9,18.2,71,6.4,0
Consell,2026-05-25,NaN,NaN,NaN,NaN,NaN
Costitx,2026-05-25,32.9,14.8,64.9,9.3,0
Deià,2026-05-25,27.9,19.2,55.5,10.8,0
Escorca,2026-05-25,25.4,9.2,67,11.9,0
Esporles,2026-05-25,27.9,14.1,69.8,18.7,0
Estellencs,2026-05-25,26.3,16,66.1,11.5,0
Felanitx,2026-05-25,28.3,16.6,61.6,19.8,0
Fornalutx,2026-05-25,25.9,17.7,57.5,14,0
Inca,2026-05-25,32.9,22.1,44.3,12.6,0
Lloret de Vistalegre,2026-05-25,29.9,15.6,65.5,6.1,0
Lloseta,2026-05-25,29.7,15.7,56.3,25.9,0.3
Llubí,2026-05-25,30.9,14.4,62.7,14.8,0
Llucmajor,2026-05-25,,,,22.3,0
Manacor,2026-05-25,29.7,15.9,67.2,16.6,0
Mancor,2026-05-25,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-05-25,29.7,16,66.8,18.7,0
Marratxí,2026-05-25,29.6,17,57.5,18.3,0
Montuïri,2026-05-25,29.7,11.8,66,27.4,0
Muro,2026-05-25,NaN,NaN,NaN,NaN,NaN
Palma,2026-05-25,28.2,18.5,62.2,10.4,0
Petra,2026-05-25,31.7,14.4,59.5,17.5,0
Pollença,2026-05-25,26.4,16.9,42.6,20.9,0
Porreres,2026-05-25,31.1,16.5,56.6,18,0
Sa Pobla,2026-05-25,28.9,15.2,62.6,16.9,0
Puigpunyent,2026-05-25,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-05-25,29.8,16,60.2,9,0
Sant Joan,2026-05-25,29,16.7,40,13.5,0
Sant Llorenç des Cardassar,2026-05-25,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-05-25,32.3,14.9,61.1,16.6,0.51
Santa Eugènia,2026-05-25,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-05-25,28.6,16.8,68.3,19.8,0
Santa María del Camí,2026-05-25,29.7,14.6,52.8,21.2,0
Santanyí,2026-05-25,,,,5,0
Selva,2026-05-25,NaN,NaN,NaN,NaN,NaN
Sineu,2026-05-25,NaN,NaN,NaN,NaN,NaN
Sóller,2026-05-25,26.7,16,65.7,19.4,0
Son Servera,2026-05-25,26.3,17.5,72,13.7,0
Valldemossa,2026-05-25,25.9,18.8,48.3,7.9,0
Vilafranca de Bonany,2026-05-25,29.1,17.4,63.7,16.6,0
