Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-10-15,22.5,15.2,95,71,0,1.02
Alcúdia,2025-10-15,23.4,17.8,92,70,18,0.99
Algaida,2025-10-15,21.7,15.9,96,68,21.6,0.61
Andratx,2025-10-15,25.4,16.4,89,52,13.7,0
Ariany,2025-10-15,-,-,-,-,-,-
Artà,2025-10-15,22.9,15.6,100,76,32.2,5.79
Banyalbufar,2025-10-15,22.3,16.6,96,81,13.7,0
Binissalem,2025-10-15,23.6,13.8,98,69,15.4,1.27
Búger,2025-10-15,23,14.6,97,72,15.4,4.57
Bunyola,2025-10-15,24.4,14.1,98,64,16.9,0.51
Calvià,2025-10-15,24.7,15.9,92,53,20.1,0
Campanet,2025-10-15,-,-,-,-,-,-
Campos,2025-10-15,23.4,16.9,94,71,38.9,6.6
Capdepera,2025-10-15,22.6,18.4,95,74,15.4,8.1
Consell,2025-10-15,-,-,-,-,-,-
Costitx,2025-10-15,23.6,14.1,99,76,10.1,0.79
Deià,2025-10-15,22.6,16.8,87,69,9.4,0
Escorca,2025-10-15,17.3,8.8,98,80,9.4,14.2
Esporles,2025-10-15,23.1,15.4,97,74,18,0
Estellencs,2025-10-15,-,-,-,-,-,-
Felanitx,2025-10-15,23.8,16.9,93,68,31.5,6.1
Fornalutx,2025-10-15,22.1,15.4,95,64,14.3,2.79
Inca,2025-10-15,25.2,16.2,94,67,6.1,2.79
Lloret,2025-10-15,22.7,15.9,97,77,6.1,0
Lloseta,2025-10-15,22.6,14.7,97,72,29.5,2.01
Llubí,2025-10-15,23,14.6,98,72,13.3,7.11
Llucmajor,2025-10-15,22.6,17.6,94,72,25.2,0
Manacor,2025-10-15,23.1,15.6,97,67,12.2,6.81
Mancor,2025-10-15,-,-,-,-,-,-
Maria,2025-10-15,21.4,16.8,99,81,22.3,5.41
Marratxí,2025-10-15,26.6,16.2,94,60,22.2,6.35
Montuïri,2025-10-15,22.4,13.4,99,82,23,0.2
Muro,2025-10-15,21.8,17.2,99,83,9.3,16.31
Palma,2025-10-15,25.6,17.3,92,66,18,1.7
Petra,2025-10-15,22.9,15.6,96,72,15.4,3.81
Pollença,2025-10-15,20.3,17.1,72,64,29.6,3.81
Porreres,2025-10-15,22.4,16.1,94,70,21.6,1.6
Sa Pobla,2025-10-15,23.3,16.8,95,72,12.2,4.32
Puigpunyent,2025-10-15,23.1,14.4,90,66,22.5,0.41
Ses   Salines,2025-10-15,23.3,16.5,94,69,35.4,4.57
Sant   Joan,2025-10-15,21.4,17.4,69,29,17.5,3.3
Sant   Llorenç,2025-10-15,22.8,15.4,99,90,5.6,6.35
Sencelles,2025-10-15,21.9,14.6,97,77,25.9,1.27
Santa   Eugènia,2025-10-15,26.6,13.4,99,63,6.6,0
Santa   Margalida,2025-10-15,22,17.3,94,78,22.3,10.69
Santa   Maria,2025-10-15,-,-,-,-,-,-
Santanyi,2025-10-15,24.2,16.7,97,74,13,0.99
Selva,2025-10-15,24,15.1,93,63,11.4,1.02
Sineu,2025-10-15,22.9,14.8,99,81,11.6,1.8
Sóller,2025-10-15,23.9,15.6,92,61,18.5,0.25
Son   Servera,2025-10-15,,,,,,
Valldemossa,2025-10-15,21.2,15.1,92,68,22.5,0.2
Villafranca,2025-10-15,,,,,0,1.19
