Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-03-29,12.3,5.8,54.6,0,29.46
Alcúdia,2026-03-29,13.7,7.5,58.6,52.9,25.7
Algaida,2026-03-29,12,4.8,64.7,46.1,22.61
Andratx,2026-03-29,13.5,6.9,64.7,33.1,17.81
Ariany,2026-03-29,NaN,NaN,NaN,NaN,NaN
Artà,2026-03-29,12.2,5.2,72.7,48.6,29.01
Banyalbufar,2026-03-29,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-03-29,13.9,5.4,63.2,21.9,3.3
Búger,2026-03-29,13.2,6.4,63,40.2,23.37
Bunyola,2026-03-29,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-03-29,NaN,NaN,NaN,NaN,NaN
Calvià,2026-03-29,NaN,NaN,NaN,NaN,NaN
Campanet,2026-03-29,NaN,NaN,NaN,NaN,NaN
Campos,2026-03-29,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-03-29,13.8,6.6,64.5,41.7,16.51
Consell,2026-03-29,13.3,4.9,64.5,43.6,34.8
Costitx,2026-03-29,12.7,4.7,70.8,23.3,23.8
Deià,2026-03-29,12.2,5.7,67.5,18.7,38.1
Escorca,2026-03-29,6.2,0.1,78.9,40.3,50.09
Esporles,2026-03-29,12.7,5.6,86.7,41.7,13.21
Estellencs,2026-03-29,13.1,6.4,67.2,25.6,22.61
Felanitx,2026-03-29,12.4,6.3,67.4,37,19.56
Fornalutx,2026-03-29,12.1,4.4,67.7,30.6,96.29
Inca,2026-03-29,14.6,5.6,65.3,18,23.29
Lloret de Vistalegre,2026-03-29,12.8,4.7,71,7.9,0
Lloseta,2026-03-29,11.8,5,65.1,67.7,32.89
Llubí,2026-03-29,13.1,6.2,62.1,30.2,24.61
Llucmajor,2026-03-29,,,,49.3,21.31
Manacor,2026-03-29,12.1,5.8,66.8,40,0
Mancor,2026-03-29,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-03-29,11.5,4.8,57.7,56.9,0
Marratxí,2026-03-29,14.7,5.5,63.6,41.4,18.8
Montuïri,2026-03-29,12.1,5.1,73.4,43.1,18.8
Muro,2026-03-29,NaN,NaN,NaN,NaN,NaN
Palma,2026-03-29,14.3,6.6,62.6,46.1,20.5
Petra,2026-03-29,12.4,6.5,63.7,32.3,19.81
Pollença,2026-03-29,12.4,6.4,45.2,59.5,25.4
Porreres,2026-03-29,12.5,5.5,64.5,47.2,21.59
Sa Pobla,2026-03-29,13,6.6,61.6,41.4,24.41
Puigpunyent,2026-03-29,11.5,3.9,73.8,33,23.88
Ses Salines,2026-03-29,14.2,5.5,69.1,11.2,11.91
Sant Joan,2026-03-29,12.5,6.1,55.8,36.7,14.99
Sant Llorenç des Cardassar,2026-03-29,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-03-29,13.7,5.7,63,28,27.69
Santa Eugènia,2026-03-29,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-03-29,NaN,NaN,NaN,NaN,NaN
Santa María del Camí,2026-03-29,12.4,5.5,60.9,46.4,27.71
Santanyí,2026-03-29,,,,33.8,0
Selva,2026-03-29,NaN,NaN,NaN,NaN,NaN
Sineu,2026-03-29,NaN,NaN,NaN,NaN,NaN
Sóller,2026-03-29,12.9,6.2,63.4,58.7,34.29
Son Servera,2026-03-29,12.9,6.7,61.8,49.7,17.6
Valldemossa,2026-03-29,9.9,3.4,70.3,30.6,41.4
Vilafranca de Bonany,2026-03-29,11.9,5.2,69.2,47.9,16
