Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-26,32.2,23.2,70,42,0,0
Alcúdia,2025-06-26,29.9,22.6,89,64,25.6,0
Algaida,2025-06-26,31.3,22.5,91,52,28.1,0
Andratx,2025-06-26,33.5,24.4,84,48,16.9,0
Ariany,2025-06-26,-,-,-,-,-,-
Artà,2025-06-26,31.1,21.1,98,66,33.8,0
Banyalbufar,2025-06-26,29,22.8,93,74,11.1,0
Binissalem,2025-06-26,33.2,20.8,92,53,19.2,0
Búger,2025-06-26,33.2,21.2,89,53,22.5,0
Bunyola,2025-06-26,34.8,21.5,91,44,18.3,0
Calvià,2025-06-26,33.1,21.6,92,51,16.9,0
Campanet,2025-06-26,-,-,-,-,-,-
Campos,2025-06-26,35.1,25.2,88,37,38.9,0
Capdepera,2025-06-26,28.8,23.8,94,74,25.6,0
Consell,2025-06-26,17.2,17.2,51,51,3.9,0
Costitx,2025-06-26,32.6,21.5,97,60,11.9,0
Deià,2025-06-26,30.5,23.7,85,60,12.2,0
Escorca,2025-06-26,28.6,18.2,80,27,12.2,0
Esporles,2025-06-26,29.7,22.4,91,71,21.2,0
Estellencs,2025-06-26,-,-,-,-,-,-
Felanitx,2025-06-26,31.3,22.5,91,63,31.5,0
Fornalutx,2025-06-26,30.9,22.8,86,48,13.4,0
Inca,2025-06-26,33.5,23.8,86,55,10.8,0
Lloret,2025-06-26,32,21.5,95,61,6.4,0
Lloseta,2025-06-26,31,21,89,60,33.5,0
Llubí,2025-06-26,31.2,22.2,87,58,14.8,0
Llucmajor,2025-06-26,32.7,22.8,94,56,20.9,0
Manacor,2025-06-26,32.1,21.3,96,57,15.8,0
Mancor,2025-06-26,-,-,-,-,-,-
Maria,2025-06-26,29.8,22.2,95,68,27,0
Marratxí,2025-06-26,35.1,23.6,91,45,22.2,0
Montuïri,2025-06-26,30.7,20.1,99,68,18.3,0
Muro,2025-06-26,29.8,22.6,92,70,0,0
Palma,2025-06-26,33.4,24.6,90,56,14.8,0
Petra,2025-06-26,31.1,21.3,94,58,19,0
Pollença,2025-06-26,27.5,23.5,67,47,35.4,0
Porreres,2025-06-26,31.5,22.2,90,55,24.1,0
Sa Pobla,2025-06-26,31.9,23.8,84,59,20.8,0
Puigpunyent,2025-06-26,33.8,21.7,84,53,25.9,0
Ses   Salines,2025-06-26,30.1,23.2,94,70,24.1,0
Sant   Joan,2025-06-26,29.4,22,68,20,22,0
Sant   Llorenç,2025-06-26,32.2,22.7,93,60,9,0
Sencelles,2025-06-26,31.4,22.2,89,62,37,0
Santa   Eugènia,2025-06-26,36.6,20.5,94,47,9.7,0
Santa   Margalida,2025-06-26,29.5,21.9,89,66,24.5,0
Santa   Maria,2025-06-26,-,-,-,-,-,-
Santanyi,2025-06-26,34.2,22.7,98,61,12.2,0
Selva,2025-06-26,31.8,22.2,88,49,15.8,0
Sineu,2025-06-26,32.2,21.2,99,67,14.3,0
Sóller,2025-06-26,30.9,23.2,85,55,20.9,0
Son   Servera,2025-06-26,,,,,,
Valldemossa,2025-06-26,28.1,21.8,92,46,27.8,0
Villafranca,2025-06-26,,,,,23.8,0
