Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-24,30.5,18.4,63.2,0,0
Alcúdia,2026-09-24,29.4,18,78.6,11.5,0
Algaida,2026-09-24,30.2,18.7,73.5,16.9,0
Andratx,2026-09-24,30.1,20,70.9,13.7,0
Ariany,2026-09-24,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-24,31.2,17.4,79,27.4,0
Banyalbufar,2026-09-24,27.1,18.4,88.9,5.5,0
Binissalem,2026-09-24,32.2,16.2,75.7,8.7,0
Búger,2026-09-24,31.7,16.4,74.4,20.4,0
Bunyola,2026-09-24,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-24,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-24,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-24,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-24,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-24,29.5,20.7,75.4,13.4,0
Consell,2026-09-24,31.1,15.3,76.7,21.9,0
Costitx,2026-09-24,33.3,17.1,78.9,9.7,0
Deià,2026-09-24,28.5,20.7,72.6,10.1,0
Escorca,2026-09-24,25.7,9,77.6,10.1,0
Esporles,2026-09-24,28.8,17.5,86.7,17.7,0
Estellencs,2026-09-24,28.7,20.1,73.5,10.8,0
Felanitx,2026-09-24,32.6,18.4,75.1,12.6,0
Fornalutx,2026-09-24,27.1,19.2,75.1,14.3,0
Inca,2026-09-24,33.2,19.8,65,9.7,0
Lloret de Vistalegre,2026-09-24,32.2,17.4,77,7.2,0
Lloseta,2026-09-24,32.3,19.8,58,17.6,0
Llubí,2026-09-24,32.7,16.7,68.5,9.4,0
Llucmajor,2026-09-24,,,,14.4,0
Manacor,2026-09-24,30.5,17,78.7,14.4,0
Mancor,2026-09-24,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-24,30.8,18.9,73.2,14.8,0
Marratxí,2026-09-24,30.9,19.7,73.1,14.3,0
Montuïri,2026-09-24,31.7,15,79.4,12.2,0
Muro,2026-09-24,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-24,29.8,20.3,75.8,10.4,0
Petra,2026-09-24,32.8,16.8,71.7,12.2,0
Pollença,2026-09-24,27.8,19.6,57,14.5,0
Porreres,2026-09-24,33.1,18.3,70.4,13.7,0
Sa Pobla,2026-09-24,31,17.6,72.1,0.3,0
Puigpunyent,2026-09-24,28.7,19.8,68.4,13.7,0
Ses Salines,2026-09-24,29.6,17.7,77.9,0,0
Sant Joan,2026-09-24,31.2,18.6,47.7,12.7,0
Sant Llorenç des Cardassar,2026-09-24,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-24,33.6,16.9,76.2,11.6,0
Santa Eugènia,2026-09-24,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-24,31.5,19.5,69.7,13.7,0
Santa María del Camí,2026-09-24,30.9,17.4,69.5,14,0
Santanyí,2026-09-24,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-24,30.8,18.4,62.5,8.9,0
Sineu,2026-09-24,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-24,28.2,18.3,80.9,19.1,0
Son Servera,2026-09-24,28.3,19.6,75.8,14.4,0
Valldemossa,2026-09-24,25.3,18.7,80.5,11.9,0
Vilafranca de Bonany,2026-09-24,31.2,18.4,75.2,17.3,0
