Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-11,26.1,16.1,27.4,0,0
Alcúdia,2026-04-11,25.5,13.4,53.8,14.4,0
Algaida,2026-04-11,24.8,15.2,44.8,18,0
Andratx,2026-04-11,27.9,20.9,26.4,28.1,0
Ariany,2026-04-11,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-11,24,12.5,56.9,16.3,0
Banyalbufar,2026-04-11,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-11,26.8,12.1,48.6,12.6,0
Búger,2026-04-11,28.7,11,50.2,15.4,0
Bunyola,2026-04-11,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-11,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-11,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-11,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-11,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-11,22.1,15.8,54.8,16.6,0
Consell,2026-04-11,26.6,11.8,48.9,23,0
Costitx,2026-04-11,26.9,13.8,50.1,7.9,0
Deià,2026-04-11,27.4,19.2,28.3,25.2,0
Escorca,2026-04-11,22.4,7.6,45,21.2,0
Esporles,2026-04-11,25.9,12.6,50.1,25.6,0
Estellencs,2026-04-11,27.7,15.2,31.3,21.2,0
Felanitx,2026-04-11,25.5,14.4,43.1,33.8,0
Fornalutx,2026-04-11,26.7,18.2,25,29.5,0
Inca,2026-04-11,28.6,16.5,40.1,18,0
Lloret de Vistalegre,2026-04-11,24.9,14.1,51.9,5.5,0
Lloseta,2026-04-11,26.2,13.7,41.8,22.7,0.2
Llubí,2026-04-11,27.3,11.7,48.4,9.4,0
Llucmajor,2026-04-11,,,,19.1,0
Manacor,2026-04-11,23.9,12.9,54.4,16.2,0
Mancor,2026-04-11,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-11,24.1,16.1,46.1,22,0
Marratxí,2026-04-11,27.8,17.2,35.9,26.6,0
Montuïri,2026-04-11,24,9.3,66.9,27.4,0
Muro,2026-04-11,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-11,27.7,16.5,39.3,19.4,0
Petra,2026-04-11,25.6,12.1,51.5,14.6,0
Pollença,2026-04-11,25.3,14.5,30.5,20.9,0
Porreres,2026-04-11,26.4,13.6,46.3,11.2,0
Sa Pobla,2026-04-11,27,12.8,49.7,12.2,0
Puigpunyent,2026-04-11,24.9,18.3,30.2,20.8,0
Ses Salines,2026-04-11,24.3,19.1,49.8,13.7,0
Sant Joan,2026-04-11,24.2,14.4,49,14.3,0
Sant Llorenç des Cardassar,2026-04-11,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-11,27.1,12.3,49.2,15.1,0
Santa Eugènia,2026-04-11,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-11,26.5,16.8,44,19.8,0
Santa María del Camí,2026-04-11,26,13.5,39.9,24.5,0
Santanyí,2026-04-11,,,,11.6,0
Selva,2026-04-11,27.9,16,34.5,8.2,0
Sineu,2026-04-11,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-11,29.3,13.4,40.7,30.6,0
Son Servera,2026-04-11,22.4,15.5,50.9,13.3,0
Valldemossa,2026-04-11,24.5,19.1,32.7,21.2,0
Vilafranca de Bonany,2026-04-11,23.9,14.9,49.9,25.6,0
