Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-06,37,22.7,33.4,0,0
Alcúdia,2026-07-06,35.7,21.1,64,18,0
Algaida,2026-07-06,36,23.3,44.4,21.2,0
Andratx,2026-07-06,35.3,23.1,41.5,16.9,0
Ariany,2026-07-06,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-06,36.1,23,45.5,17.2,0
Banyalbufar,2026-07-06,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-06,39.6,18,48.6,15.1,0
Búger,2026-07-06,37.7,18.3,47.1,25.9,0
Bunyola,2026-07-06,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-06,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-06,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-06,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-06,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-06,34.3,24.4,47.1,18,0
Consell,2026-07-06,38.1,19.4,50.3,20.1,0
Costitx,2026-07-06,40,20.3,52.2,10.5,0
Deià,2026-07-06,35.5,25.1,36.2,9.7,0
Escorca,2026-07-06,32.4,15.4,46.9,8.6,0
Esporles,2026-07-06,34.4,21.2,45.5,18.7,0.51
Estellencs,2026-07-06,33.6,22.6,41,9.4,0
Felanitx,2026-07-06,36.6,24.3,45.5,20.8,0
Fornalutx,2026-07-06,33.6,23,37.6,15.4,0
Inca,2026-07-06,39.6,23.4,43.7,24.8,0
Lloret de Vistalegre,2026-07-06,37.2,22,49.8,7.2,0
Lloseta,2026-07-06,36.5,20.7,43.5,25.2,0
Llubí,2026-07-06,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-06,,,,19.4,0
Manacor,2026-07-06,35.8,20.7,50.5,16.2,0
Mancor,2026-07-06,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-06,35.8,23,43.5,19.1,0
Marratxí,2026-07-06,37.2,22.2,50,15,0
Montuïri,2026-07-06,37.2,17.7,47.8,27,0
Muro,2026-07-06,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-06,36.2,24.6,52,9,0
Petra,2026-07-06,38.6,22,39.9,22.5,0
Pollença,2026-07-06,34.3,23.1,31.9,17.7,0
Porreres,2026-07-06,34.8,25.6,37.1,16.9,0
Sa Pobla,2026-07-06,36,21.8,49.1,9.3,0
Puigpunyent,2026-07-06,37,22.7,33,12.9,0
Ses Salines,2026-07-06,34.4,20.4,65.4,7.2,0
Sant Joan,2026-07-06,35.8,23.3,41.2,18.7,0
Sant Llorenç des Cardassar,2026-07-06,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-06,38.7,21.4,55.4,15.4,0
Santa Eugènia,2026-07-06,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-06,36.2,23.6,44.8,19.8,0
Santa María del Camí,2026-07-06,37.7,20,46.6,19.4,0
Santanyí,2026-07-06,,,,3.5,0
Selva,2026-07-06,36.5,22.7,37.2,11.7,0
Sineu,2026-07-06,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-06,34.3,21.1,46.3,18,0
Son Servera,2026-07-06,32.5,23.3,43.5,15.8,0
Valldemossa,2026-07-06,32.6,23.2,35.1,7.2,0
Vilafranca de Bonany,2026-07-06,36,23.2,42.3,24.8,0
