Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-15,32.5,20.1,45.7,0,0
Alcúdia,2026-09-15,33.7,18.8,63.1,13.7,0
Algaida,2026-09-15,30.5,21.3,64.2,20.9,0
Andratx,2026-09-15,31.5,22.3,65.8,14,0
Ariany,2026-09-15,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-15,34.2,17.4,59.3,16.3,0
Banyalbufar,2026-09-15,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-09-15,34.7,16.2,62.7,6.9,6.1
Búger,2026-09-15,35.9,16.9,57.3,15.4,0
Bunyola,2026-09-15,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-15,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-15,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-15,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-15,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-15,31.8,21.4,57.7,14.3,0
Consell,2026-09-15,32.2,16.7,63.8,20.1,0
Costitx,2026-09-15,33.5,18.7,67.7,11.1,0
Deià,2026-09-15,31.5,22.5,47,10.8,0
Escorca,2026-09-15,28.8,12.7,63.1,7.6,0
Esporles,2026-09-15,29.8,19.2,63.7,17.2,0
Estellencs,2026-09-15,30.5,21.8,59.3,11.2,0
Felanitx,2026-09-15,33,22.4,66.1,15,0
Fornalutx,2026-09-15,30.4,21,47.7,14.3,0
Inca,2026-09-15,35.5,21,54,20.6,0
Lloret de Vistalegre,2026-09-15,34.9,19.8,66,7.9,0
Lloseta,2026-09-15,34.4,18.9,56.5,30.2,0
Llubí,2026-09-15,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-09-15,,,,16.9,0
Manacor,2026-09-15,33.9,19.4,64.4,13.7,0
Mancor,2026-09-15,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-15,33.4,20.5,61.9,16.2,0
Marratxí,2026-09-15,32.6,21.4,56.9,15.8,0
Montuïri,2026-09-15,33.1,16.9,70.8,15.1,0
Muro,2026-09-15,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-15,31.7,22.4,62,10.1,0
Petra,2026-09-15,34.8,20.4,61.3,14.6,0
Pollença,2026-09-15,31.2,19.9,36.3,14.5,0
Porreres,2026-09-15,33.5,19.3,60.8,16.2,0
Sa Pobla,2026-09-15,33.5,18.6,56.2,6.4,0
Puigpunyent,2026-09-15,31.9,20.1,48.2,15.4,0
Ses Salines,2026-09-15,31,20.9,69.6,0,0
Sant Joan,2026-09-15,33.2,20.1,54.3,14.2,0
Sant Llorenç des Cardassar,2026-09-15,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-15,33.1,18.6,64.1,13.4,0
Santa Eugènia,2026-09-15,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-15,33.7,20.3,59.2,15.5,0
Santa María del Camí,2026-09-15,32.6,18.1,58.2,17.6,0
Santanyí,2026-09-15,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-15,32.5,22.2,58.9,6.1,0
Sineu,2026-09-15,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-15,31.7,18.4,59.7,22.3,0
Son Servera,2026-09-15,32.6,19.9,56.6,14.8,0
Valldemossa,2026-09-15,27.5,20.1,64.8,7.9,0
Vilafranca de Bonany,2026-09-15,33.9,20.2,64.3,18,0
