Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-11-20,13.1,8.2,83,59,0,0.51
Alcúdia,2025-11-20,14.9,7.7,96,60,29.5,12.4
Algaida,2025-11-20,14,6.4,94,71,17.6,0.2
Andratx,2025-11-20,15.8,12.5,75,45,19.8,0
Ariany,2025-11-20,-,-,-,-,-,-
Artà,2025-11-20,-,-,-,-,-,-
Banyalbufar,2025-11-20,14.1,12,94,60,0.6,0.99
Binissalem,2025-11-20,14.2,6.3,95,61,8.7,6.86
Búger,2025-11-20,13.9,7,95,71,15.4,10.67
Bunyola,2025-11-20,15.5,7.1,94,61,28.8,0.51
Calvià,2025-11-20,16.4,11.9,79,49,21.9,0
Campanet,2025-11-20,-,-,-,-,-,-
Campos,2025-11-20,-,-,-,-,-,-
Capdepera,2025-11-20,13.7,6.1,96,69,18,41.4
Consell,2025-11-20,-,-,-,-,-,-
Costitx,2025-11-20,14.5,5.2,99,81,8.7,0.51
Deià,2025-11-20,14.9,10,88,59,16.9,2.49
Escorca,2025-11-20,8.2,4.9,95,80,26.3,3
Esporles,2025-11-20,13.6,9.1,95,63,29.1,3.3
Estellencs,2025-11-20,-,-,-,-,-,-
Felanitx,2025-11-20,-,-,-,-,-,-
Fornalutx,2025-11-20,12.2,8.2,94,68,0,3
Inca,2025-11-20,15.4,8,93,73,7.2,0.79
Lloret,2025-11-20,14.5,5.8,97,78,5.8,0
Lloseta,2025-11-20,13.4,6.8,96,62,23,1.4
Llubí,2025-11-20,14,6.7,98,74,15.1,0.79
Llucmajor,2025-11-20,15.3,6.7,92,63,18.7,0.51
Manacor,2025-11-20,15.1,6,97,68,13,3.1
Mancor,2025-11-20,-,-,-,-,-,-
Maria,2025-11-20,13.4,6.9,95,78,17.6,0
Marratxí,2025-11-20,15.8,7.6,92,62,18.7,3.81
Montuïri,2025-11-20,14,4.7,99,82,12.2,0.3
Muro,2025-11-20,12.8,7.6,99,77,1.1,10.39
Palma,2025-11-20,15.2,9.3,88,60,25.6,0
Petra,2025-11-20,15.4,6.7,96,69,15.4,0.25
Pollença,2025-11-20,13.7,6.9,75,47,25.7,31.75
Porreres,2025-11-20,16.3,6.3,92,65,14.4,0
Sa Pobla,2025-11-20,14.1,8.3,94,72,11.4,12.95
Puigpunyent,2025-11-20,-,-,-,-,-,-
Ses   Salines,2025-11-20,15.5,8.7,90,73,25.9,1.52
Sant   Joan,2025-11-20,14.4,7.7,72,33,14,0.25
Sant   Llorenç,2025-11-20,,,0,0,3.5,6.35
Sencelles,2025-11-20,-,-,-,-,-,-
Santa   Eugènia,2025-11-20,16.1,5.3,99,65,6,1.78
Santa   Margalida,2025-11-20,13.1,7.3,94,76,16.9,4.29
Santa   Maria,2025-11-20,-,-,-,-,-,-
Santanyi,2025-11-20,15.6,7.2,99,76,5.5,3.81
Selva,2025-11-20,-,-,-,-,-,-
Sineu,2025-11-20,14.4,6.1,99,87,9.3,0
Sóller,2025-11-20,-,-,-,-,-,-
Son   Servera,2025-11-20,,,,,,
Valldemossa,2025-11-20,-,-,-,-,-,-
Villafranca,2025-11-20,,,,,0,0.79
