Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-12,21.5,13.1,59.4,0,5.08
Alcúdia,2026-04-12,18,13.1,85.7,28.8,12.19
Algaida,2026-04-12,16.5,12.1,90.5,33.8,10.49
Andratx,2026-04-12,23.8,13.2,63.4,26.3,7.11
Ariany,2026-04-12,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-12,17.5,11.9,94.6,28.8,14.2
Banyalbufar,2026-04-12,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-12,18.2,12.4,82.7,21.6,6.6
Búger,2026-04-12,17.6,12.8,88.4,24,9.4
Bunyola,2026-04-12,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-12,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-12,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-12,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-12,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-12,17.8,12.6,92.5,26.2,11.2
Consell,2026-04-12,18.1,12.4,86.3,36,8.89
Costitx,2026-04-12,16.6,12,94.3,18.7,15.01
Deià,2026-04-12,23.5,11.9,80.2,20.5,14
Escorca,2026-04-12,18.1,8,78.9,18,18.8
Esporles,2026-04-12,21.4,12.2,85.3,35.2,3.05
Estellencs,2026-04-12,22.9,12.6,78,16.6,20.6
Felanitx,2026-04-12,18.6,13.2,88.2,27.4,12.95
Fornalutx,2026-04-12,23.5,11.3,66.6,27.7,16.51
Inca,2026-04-12,19.1,12.7,85,8.7,7.59
Lloret de Vistalegre,2026-04-12,16.6,12.2,94.8,7.2,0
Lloseta,2026-04-12,17.7,11.9,85,52.6,10.01
Llubí,2026-04-12,17.6,12.6,87.8,19.8,13.21
Llucmajor,2026-04-12,,,,48.6,6.4
Manacor,2026-04-12,18.5,12.6,86.4,22.3,0
Mancor,2026-04-12,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-12,16.6,11.9,94.5,38.9,0
Marratxí,2026-04-12,18.4,12.9,81.7,36.7,6.35
Montuïri,2026-04-12,16.5,12.3,96.8,42.5,11.51
Muro,2026-04-12,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-12,21.4,13.6,77.9,36.4,6.91
Petra,2026-04-12,17.3,12.9,89.8,23.7,17.78
Pollença,2026-04-12,16.6,11.6,69.2,37,12.19
Porreres,2026-04-12,17.2,12.6,89.1,40.7,15.8
Sa Pobla,2026-04-12,18.3,13,84.7,25.3,11
Puigpunyent,2026-04-12,20.4,11.2,75.9,21.6,8.64
Ses Salines,2026-04-12,19.2,13,84.1,8.6,7.11
Sant Joan,2026-04-12,17.6,12.7,41.6,30.6,14.73
Sant Llorenç des Cardassar,2026-04-12,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-12,17.4,12.7,89.9,23.8,11.68
Santa Eugènia,2026-04-12,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-12,17.5,13,90.3,33.8,17.7
Santa María del Camí,2026-04-12,18.6,12.7,75.8,38.9,6.91
Santanyí,2026-04-12,,,,23.8,6.6
Selva,2026-04-12,18.4,12.3,79.3,14.6,2.29
Sineu,2026-04-12,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-12,24.7,12.8,73.5,25.9,5.51
Son Servera,2026-04-12,18.4,12.8,87.6,32.8,12.9
Valldemossa,2026-04-12,20.4,10.1,84.6,18.7,15.29
Vilafranca de Bonany,2026-04-12,17.2,12.2,93.4,40.7,16.31
