Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-05-31,31.5,21.3,32,26,0,0
Alcúdia,2025-05-31,29.3,16.7,81,36,12.2,0
Algaida,2025-05-31,31.9,19.6,80,24,19.4,0
Andratx,2025-05-31,31.2,19.6,67,33,12.2,0
Ariany,2025-05-31,-,-,-,-,-,-
Artà,2025-05-31,30.6,14,84,35,19.3,0
Banyalbufar,2025-05-31,27.9,19.2,75,49,7.2,0
Binissalem,2025-05-31,34.6,15,77,26,6.1,0
Búger,2025-05-31,34.1,14.9,84,23,15.8,0
Bunyola,2025-05-31,32.8,17.7,61,23,16.3,0
Calvià,2025-05-31,29.1,18,69,30,14,0
Campanet,2025-05-31,-,-,-,-,-,-
Campos,2025-05-31,-,-,-,-,-,-
Capdepera,2025-05-31,29.1,19.8,75,34,14.8,0
Consell,2025-05-31,17.2,17.2,51,51,3.9,0
Costitx,2025-05-31,33.3,16.3,90,29,9.7,0
Deià,2025-05-31,30.3,21.1,69,34,9.7,0
Escorca,2025-05-31,28,10.5,87,34,15.5,0
Esporles,2025-05-31,31,16.6,71,37,14.3,0
Estellencs,2025-05-31,-,-,-,-,-,-
Felanitx,2025-05-31,30.4,15.6,71,26,27.8,0
Fornalutx,2025-05-31,29.6,20,73,39,13,0
Inca,2025-05-31,35,19.9,70,28,13.7,0
Lloret,2025-05-31,34,16.4,86,29,3.5,0
Lloseta,2025-05-31,32,17.6,68,27,24.5,0
Llubí,2025-05-31,32.6,15.6,78,29,13,0
Llucmajor,2025-05-31,31,17.8,89,27,16.6,0
Manacor,2025-05-31,30.7,15.7,88,36,16.2,0
Mancor,2025-05-31,-,-,-,-,-,-
Maria,2025-05-31,31.4,17.6,78,29,18.4,0
Marratxí,2025-05-31,31.1,19.4,84,28,15,0
Montuïri,2025-05-31,33.7,13.1,90,31,13.7,0
Muro,2025-05-31,31.1,17.4,78,35,0,0
Palma,2025-05-31,27.7,19.5,84,39,9.4,0
Petra,2025-05-31,33.4,16.4,78,24,14.6,0
Pollença,2025-05-31,28.2,18.2,58,28,22.5,0
Porreres,2025-05-31,31.4,17.8,70,23,18.7,0
Sa Pobla,2025-05-31,35.6,18.1,71,24,12.9,0
Puigpunyent,2025-05-31,32.4,15,73,31,13,0
Ses   Salines,2025-05-31,28.6,16.8,87,39,25.9,0
Sant   Joan,2025-05-31,31.2,17.5,70,27,14.8,0
Sant   Llorenç,2025-05-31,31.7,15.9,81,36,0,0
Sencelles,2025-05-31,31.2,16.2,81,28,20.4,0
Santa   Eugènia,2025-05-31,33.9,12.8,85,23,13.4,0
Santa   Margalida,2025-05-31,31.4,18.7,75,34,17.3,0
Santa   Maria,2025-05-31,-,-,-,-,-,-
Santanyi,2025-05-31,30.9,16.3,91,58,1.4,0
Selva,2025-05-31,-,-,-,-,-,-
Sineu,2025-05-31,32.8,16.1,90,36,9.7,0.3
Sóller,2025-05-31,29.9,18.5,76,39,18.5,0
Son   Servera,2025-05-31,28.2,19.8,76,39,11.7,0
Valldemossa,2025-05-31,29.2,19.2,67,30,22.5,0
Villafranca,2025-05-31,,,,,25.3,0
