Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-18,13,8.8,89.3,0,11.18
Alcúdia,2026-01-18,15.7,8.3,89.7,9.4,1.5
Algaida,2026-01-18,13.6,8,90,15.5,6.1
Andratx,2026-01-18,13.9,9.4,87.6,7.2,15.01
Ariany,2026-01-18,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-18,14.3,8,94.1,12.2,3.61
Banyalbufar,2026-01-18,,,,14,4.8
Binissalem,2026-01-18,14.8,6.8,91.8,10.8,2.79
Búger,2026-01-18,15.6,6.7,91,9.3,3.81
Bunyola,2026-01-18,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-18,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-18,13.9,8.5,89.7,3.9,5.59
Campanet,2026-01-18,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-18,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-18,15.1,9.9,89.4,11.9,6.4
Consell,2026-01-18,14.3,6.8,93.1,15.1,13.21
Costitx,2026-01-18,14.2,7.3,95.3,7.2,5.59
Deià,2026-01-18,12.4,8.8,83.4,14.4,6.6
Escorca,2026-01-18,7.5,3.7,95.9,8.3,12.19
Esporles,2026-01-18,14.6,8.5,96,8.7,2.29
Estellencs,2026-01-18,14.3,9.1,83.8,7.6,6.4
Felanitx,2026-01-18,15.2,9.7,89,13.2,5.08
Fornalutx,2026-01-18,11.5,8.1,93.2,7.9,6.3
Inca,2026-01-18,14.8,8.8,90.8,9,3.61
Lloret de Vistalegre,2026-01-18,14.6,7.4,93.5,4,0
Lloseta,2026-01-18,13.6,7.8,90.9,14.8,6.3
Llubí,2026-01-18,16,7,90.5,6.1,4.09
Llucmajor,2026-01-18,14.3,8.5,92.8,13.7,7.9
Manacor,2026-01-18,14.3,9.3,89.7,11.2,5.31
Mancor,2026-01-18,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-18,14.1,8.3,93,13.7,0
Marratxí,2026-01-18,16.2,8.9,87.2,12.2,8.38
Montuïri,2026-01-18,14.5,6.5,95.5,7.2,6.1
Muro,2026-01-18,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-18,14.7,10.1,89.1,11.9,4.8
Petra,2026-01-18,15.6,8.8,89.8,11.4,4.32
Pollença,2026-01-18,13.5,8.4,74.6,17.7,1.27
Porreres,2026-01-18,14.3,8.5,90.5,11.2,3.61
Sa Pobla,2026-01-18,15.4,8,89.6,11.1,2.79
Puigpunyent,2026-01-18,12.7,6.9,92.1,12.9,6.6
Ses Salines,2026-01-18,14.7,9.3,93.1,4.7,3.61
Sant Joan,2026-01-18,13.9,8.3,41.2,10.6,2.29
Sant Llorenç des Cardassar,2026-01-18,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-01-18,15.2,7.6,92.6,6.9,4.57
Santa Eugènia,2026-01-18,15,6.1,93.9,10.5,6.35
Santa Margalida,2026-01-18,15.6,8.8,88.8,11.5,2.01
Santa María del Camí,2026-01-18,14.2,7.4,89.3,13,11.1
Santanyí,2026-01-18,15.8,9.9,92.7,0,0.79
Selva,2026-01-18,NaN,NaN,NaN,NaN,NaN
Sineu,2026-01-18,15.5,7,97.7,0,4.6
Sóller,2026-01-18,13.4,9.3,89.7,6.8,8.1
Son Servera,2026-01-18,14.4,10,87.2,12.2,4.5
Valldemossa,2026-01-18,11.5,6.6,89.6,19.4,6.3
Vilafranca de Bonany,2026-01-18,13.9,8.9,91.8,16.2,2.79
