Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-05-21,26.7,15.1,66,35,0,0
Alcúdia,2025-05-21,-,-,-,-,-,-
Algaida,2025-05-21,25.7,15.8,86,31,25.2,0
Andratx,2025-05-21,27,16.3,73,30,14.8,0
Ariany,2025-05-21,-,-,-,-,-,-
Artà,2025-05-21,28.2,11.6,95,45,29.6,0
Banyalbufar,2025-05-21,24.1,16.2,80,50,11.6,0
Binissalem,2025-05-21,28,12.4,92,35,7.6,0
Búger,2025-05-21,29.9,14.1,89,32,18.3,0
Bunyola,2025-05-21,28.7,14.3,82,28,19.2,0
Calvià,2025-05-21,27.5,14.7,80,28,14,0
Campanet,2025-05-21,-,-,-,-,-,-
Campos,2025-05-21,-,-,-,-,-,-
Capdepera,2025-05-21,25.2,16.2,86,51,20.6,0
Consell,2025-05-21,17.2,17.2,51,51,3.9,0
Costitx,2025-05-21,27.5,13.2,99,37,12.2,0
Deià,2025-05-21,26.5,17.2,72,34,12.2,0
Escorca,2025-05-21,20.9,9.1,93,46,12.2,0
Esporles,2025-05-21,26.7,14.4,87,43,18,0
Estellencs,2025-05-21,25.5,15.4,76,33,18.5,0
Felanitx,2025-05-21,24.7,16.3,86,38,37,0
Fornalutx,2025-05-21,25.5,15.6,73,35,13.7,0
Inca,2025-05-21,27.4,15.7,83,38,15.4,0
Lloret,2025-05-21,27.3,13.4,94,37,10.1,0
Lloseta,2025-05-21,26.1,13.4,86,37,40.7,0
Llubí,2025-05-21,28.8,14.2,90,31,14,0
Llucmajor,2025-05-21,26.1,15.1,87,38,21.2,0
Manacor,2025-05-21,26.8,13.5,97,38,22,0
Mancor,2025-05-21,-,-,-,-,-,-
Maria,2025-05-21,27.3,14.3,93,36,19.4,0
Marratxí,2025-05-21,26,15.5,87,35,18.7,0
Montuïri,2025-05-21,27.4,11,99,37,18,0
Muro,2025-05-21,26.9,15,93,45,0,0
Palma,2025-05-21,26.5,17.9,83,43,11.9,0
Petra,2025-05-21,28.6,13.5,93,30,15.8,0
Pollença,2025-05-21,24.7,16.1,60,33,25.9,0
Porreres,2025-05-21,26.6,14.8,84,36,23.4,0
Sa Pobla,2025-05-21,29.6,16,84,35,11.4,0
Puigpunyent,2025-05-21,27.3,13.6,84,37,24.1,0
Ses   Salines,2025-05-21,23.3,14.9,90,58,27.8,0
Sant   Joan,2025-05-21,26.1,14.9,71,35,18.3,0
Sant   Llorenç,2025-05-21,29.2,13.6,89,38,7.2,0
Sencelles,2025-05-21,25.6,13.8,90,36,33.3,0
Santa   Eugènia,2025-05-21,28,12.2,99,37,22.2,0
Santa   Margalida,2025-05-21,27.2,15.3,87,41,18,0
Santa   Maria,2025-05-21,-,-,-,-,-,-
Santanyi,2025-05-21,28.6,14.3,95,43,4,0
Selva,2025-05-21,-,-,-,-,-,-
Sineu,2025-05-21,28.4,13.1,99,40,16.6,0
Sóller,2025-05-21,25.8,15.1,83,37,18.5,0
Son   Servera,2025-05-21,27.2,16.3,85,36,18.7,0
Valldemossa,2025-05-21,23.8,14.7,80,38,20.9,0
Villafranca,2025-05-21,,,,,19.5,0
