Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-06-19,34.9,21.7,44.9,0,0
Alcúdia,2026-06-19,30,21.7,77.6,13,0
Algaida,2026-06-19,33,20.1,67.1,24.1,0
Andratx,2026-06-19,36.1,23.3,53.9,22.3,0
Ariany,2026-06-19,NaN,NaN,NaN,NaN,NaN
Artà,2026-06-19,29.6,19.9,81,22.4,0
Banyalbufar,2026-06-19,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-06-19,35.1,20,61.2,15.4,0
Búger,2026-06-19,34,19.1,69.1,15.4,0
Bunyola,2026-06-19,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-06-19,NaN,NaN,NaN,NaN,NaN
Calvià,2026-06-19,NaN,NaN,NaN,NaN,NaN
Campanet,2026-06-19,NaN,NaN,NaN,NaN,NaN
Campos,2026-06-19,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-06-19,28.9,21.7,81.6,13.4,0
Consell,2026-06-19,34.7,20.4,62.7,25.6,0
Costitx,2026-06-19,36.4,20,68.6,9.3,0
Deià,2026-06-19,34.6,22.3,62.1,26.6,0
Escorca,2026-06-19,30.7,16.2,49.6,15.5,0
Esporles,2026-06-19,36.1,21.3,63.8,27.4,2.79
Estellencs,2026-06-19,35.2,21.6,67.8,16.2,0
Felanitx,2026-06-19,29.7,20.9,78.9,25.4,0
Fornalutx,2026-06-19,35.1,20.6,53.4,2.1,0
Inca,2026-06-19,36.5,22,62,17.2,0
Lloret de Vistalegre,2026-06-19,32.7,19.6,73.1,8.2,0
Lloseta,2026-06-19,34.6,20.6,61.8,25.9,0.2
Llubí,2026-06-19,35.9,20.6,61.5,11.2,0
Llucmajor,2026-06-19,,,,22,0
Manacor,2026-06-19,30.6,20.2,77,19.1,0
Mancor,2026-06-19,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-06-19,31.5,20.4,72.3,19.8,0
Marratxí,2026-06-19,36.5,21.6,58.3,20.8,0
Montuïri,2026-06-19,32,19.4,77.3,33.5,0
Muro,2026-06-19,NaN,NaN,NaN,NaN,NaN
Palma,2026-06-19,34.7,23.3,65.6,21.2,0
Petra,2026-06-19,33.5,19.6,68,15.4,0
Pollença,2026-06-19,29.6,20.7,57.1,19.3,0
Porreres,2026-06-19,NaN,NaN,NaN,NaN,NaN
Sa Pobla,2026-06-19,31.9,21.6,70.1,6.4,0
Puigpunyent,2026-06-19,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-06-19,30.9,21.1,74,11.2,0
Sant Joan,2026-06-19,31.1,21.7,60.1,15.8,0
Sant Llorenç des Cardassar,2026-06-19,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-06-19,35.6,20.3,65.7,17.2,0
Santa Eugènia,2026-06-19,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-06-19,34.1,21.3,65.5,16.2,0
Santa María del Camí,2026-06-19,34.4,20.8,56.2,24.1,0
Santanyí,2026-06-19,,,,13.7,0
Selva,2026-06-19,NaN,NaN,NaN,NaN,NaN
Sineu,2026-06-19,NaN,NaN,NaN,NaN,NaN
Sóller,2026-06-19,37.3,22.8,63.1,30.2,0
Son Servera,2026-06-19,27.1,21.5,79.2,17.3,0
Valldemossa,2026-06-19,33.8,20.2,52.2,16.2,0
Vilafranca de Bonany,2026-06-19,30.9,21,76.1,23,0
