Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-03-18,21.7,8.1,60.1,0,0
Alcúdia,2026-03-18,19.4,6.1,81.9,14.8,0
Algaida,2026-03-18,21.2,7.8,66.6,16.9,0
Andratx,2026-03-18,21.1,7.8,50.6,15.1,0
Ariany,2026-03-18,NaN,NaN,NaN,NaN,NaN
Artà,2026-03-18,20.3,6.7,83,15.1,0
Banyalbufar,2026-03-18,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-03-18,23.7,4.8,74.1,9.3,0
Búger,2026-03-18,22.3,4.6,78.5,18.3,0
Bunyola,2026-03-18,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-03-18,NaN,NaN,NaN,NaN,NaN
Calvià,2026-03-18,NaN,NaN,NaN,NaN,NaN
Campanet,2026-03-18,NaN,NaN,NaN,NaN,NaN
Campos,2026-03-18,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-03-18,18.2,9.5,83.4,12.2,0
Consell,2026-03-18,22.6,3.7,74.1,17.7,0
Costitx,2026-03-18,23,6.2,79.1,10.1,0
Deià,2026-03-18,20.3,11.8,50.2,11.2,0
Escorca,2026-03-18,17.1,0.7,58.8,2.2,0
Esporles,2026-03-18,20.5,6.4,58.8,16.3,0
Estellencs,2026-03-18,20.1,9.1,54.2,11.9,0
Felanitx,2026-03-18,21.7,8.2,76.2,20.4,0
Fornalutx,2026-03-18,19.4,9.7,55.2,6.1,0
Inca,2026-03-18,24.1,8.6,70.4,17.2,0
Lloret de Vistalegre,2026-03-18,22.9,7.3,81.2,5.5,0
Lloseta,2026-03-18,21.7,6.5,80.5,20.2,0
Llubí,2026-03-18,22.6,5.1,76.3,12.2,0
Llucmajor,2026-03-18,,,,18,0
Manacor,2026-03-18,20.5,5.6,84,17.3,0
Mancor,2026-03-18,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-03-18,20.4,8.9,81.1,16.9,0
Marratxí,2026-03-18,23.6,8.9,66.3,25.9,0
Montuïri,2026-03-18,23,2.6,79.4,18,0
Muro,2026-03-18,NaN,NaN,NaN,NaN,NaN
Palma,2026-03-18,19.6,9,70.9,16.6,0
Petra,2026-03-18,22.6,5.7,73.1,11.1,0
Pollença,2026-03-18,18.6,9.1,50.7,16.1,0
Porreres,2026-03-18,23.3,6.9,69.5,16.9,0
Sa Pobla,2026-03-18,21.3,6.2,76.7,14.8,0
Puigpunyent,2026-03-18,20.7,9.8,43.4,16.1,0
Ses Salines,2026-03-18,21.1,6.6,80.4,6.5,0
Sant Joan,2026-03-18,22.1,7.7,58.9,11.6,0
Sant Llorenç des Cardassar,2026-03-18,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-03-18,24.8,5.6,74.6,12.2,0
Santa Eugènia,2026-03-18,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-03-18,20.5,8.8,78,19.4,0
Santa María del Camí,2026-03-18,21.1,6.4,66.9,18.7,0
Santanyí,2026-03-18,20.5,6.5,90.4,7.9,0
Selva,2026-03-18,NaN,NaN,NaN,NaN,NaN
Sineu,2026-03-18,NaN,NaN,NaN,NaN,NaN
Sóller,2026-03-18,20.8,7,66.9,18.7,0
Son Servera,2026-03-18,18.2,9.1,80.4,13,0
Valldemossa,2026-03-18,18.3,10,43.8,14.8,0
Vilafranca de Bonany,2026-03-18,21.9,7.9,77.6,14.8,0
