Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-19,30.6,20.3,79,45,0,0
Alcúdia,2025-09-19,30.7,20.1,92,56,11.5,0
Algaida,2025-09-19,29.8,19.5,96,47,19.4,0
Andratx,2025-09-19,30.5,21,85,52,12.6,0
Ariany,2025-09-19,-,-,-,-,-,-
Artà,2025-09-19,30.4,17.7,100,62,20.9,0
Banyalbufar,2025-09-19,28.4,19.3,95,70,9,0
Binissalem,2025-09-19,31.4,19.2,94,45,13.7,0
Búger,2025-09-19,32.6,19.1,94,42,14.6,0
Bunyola,2025-09-19,32,18.3,89,47,16.3,0
Calvià,2025-09-19,28.5,19.6,93,54,18.7,0
Campanet,2025-09-19,-,-,-,-,-,-
Campos,2025-09-19,31.1,21.6,92,52,31.5,0
Capdepera,2025-09-19,29.1,22.4,88,66,14.8,0
Consell,2025-09-19,-,-,-,-,-,-
Costitx,2025-09-19,32.8,18.9,99,45,8.2,0
Deià,2025-09-19,28.8,21.8,84,61,9.7,0
Escorca,2025-09-19,26.3,11.3,92,57,16.9,0
Esporles,2025-09-19,29.8,18.6,95,63,15.4,0
Estellencs,2025-09-19,-,-,-,-,-,-
Felanitx,2025-09-19,29.6,21.1,91,62,31.5,0
Fornalutx,2025-09-19,28.2,20.6,88,59,15.8,0
Inca,2025-09-19,32.8,21.7,86,46,16.9,0
Lloret,2025-09-19,30.1,18.9,96,49,6.1,0
Lloseta,2025-09-19,31.1,20.5,91,46,23,0
Llubí,2025-09-19,32.9,18.9,93,39,10.8,0
Llucmajor,2025-09-19,30,21.2,95,52,18.7,0
Manacor,2025-09-19,29.9,19.5,97,55,18,0
Mancor,2025-09-19,-,-,-,-,-,-
Maria,2025-09-19,-,-,-,-,-,-
Marratxí,2025-09-19,31.4,20.4,91,49,16.1,0
Montuïri,2025-09-19,30.1,17.3,99,59,23.8,0
Muro,2025-09-19,31.8,20.8,92,46,0,0
Palma,2025-09-19,30.3,21.7,85,60,14,0
Petra,2025-09-19,31.5,18.9,96,46,13.7,0
Pollença,2025-09-19,28.4,20.9,70,44,25.9,0
Porreres,2025-09-19,31.3,20.3,91,46,15.1,0
Sa Pobla,2025-09-19,33.5,21,89,39,11.4,0
Puigpunyent,2025-09-19,31.2,18.5,90,56,14.8,0
Ses   Salines,2025-09-19,28.5,20.8,94,67,27.8,0
Sant   Joan,2025-09-19,29,20.5,68,17,12.1,0
Sant   Llorenç,2025-09-19,32,20,95,56,7.9,0
Sencelles,2025-09-19,31.2,19.9,90,48,20.4,0
Santa   Eugènia,2025-09-19,34.4,17.8,98,42,13.4,0
Santa   Margalida,2025-09-19,31,20.8,90,45,14.4,0
Santa   Maria,2025-09-19,-,-,-,-,-,-
Santanyi,2025-09-19,31.2,21.8,94,62,10.1,0
Selva,2025-09-19,31.5,20.8,89,40,10.3,0
Sineu,2025-09-19,31.8,18.1,99,52,10.5,0
Sóller,2025-09-19,28.8,19.4,88,62,18.5,0
Son   Servera,2025-09-19,,,,,,
Valldemossa,2025-09-19,27.6,17.9,88,59,22.5,0
Villafranca,2025-09-19,,,,,0,0
