Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-08,35.9,23.3,45,0,0
Alcúdia,2026-09-08,38.5,22.4,71.3,19.4,0
Algaida,2026-09-08,35.6,24.2,68.2,19.8,0
Andratx,2026-09-08,34.9,24.1,65.4,13.7,0
Ariany,2026-09-08,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-08,35.3,20.5,71.3,19.2,0
Banyalbufar,2026-09-08,37.2,24.7,46,16.9,0
Binissalem,2026-09-08,37.3,21.1,68.8,6.4,0
Búger,2026-09-08,39.2,20.4,66.6,18.3,0
Bunyola,2026-09-08,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-08,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-08,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-08,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-08,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-08,33.8,23.5,73.5,21.2,0
Consell,2026-09-08,36.4,21.9,70.6,16.6,0
Costitx,2026-09-08,38.3,22.9,74.6,13,0
Deià,2026-09-08,37.9,27,32.5,22.7,0
Escorca,2026-09-08,33.7,16.6,50.4,11.2,0
Esporles,2026-09-08,35.1,21.9,58.4,20.1,0
Estellencs,2026-09-08,37.4,23.9,44.4,22.7,0
Felanitx,2026-09-08,36.2,25,65.2,19,0
Fornalutx,2026-09-08,37.7,25.6,36.8,15.8,0
Inca,2026-09-08,36.9,23.8,66,15.4,0
Lloret de Vistalegre,2026-09-08,37.2,22.6,71.9,7.6,0
Lloseta,2026-09-08,35.3,22.3,62.1,31.3,0
Llubí,2026-09-08,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-09-08,,,,0.4,0.71
Manacor,2026-09-08,36.5,22,72.9,19.8,0
Mancor,2026-09-08,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-08,36.8,22.9,69.5,21.2,0
Marratxí,2026-09-08,35.1,24.6,72.7,15.4,0
Montuïri,2026-09-08,36.5,20.9,75.3,12.6,0
Muro,2026-09-08,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-08,32.4,25.6,78.9,11.2,0
Petra,2026-09-08,37.6,23,68.2,15.4,0
Pollença,2026-09-08,36.7,23.4,39.3,25.7,0
Porreres,2026-09-08,35.1,24,71.6,18.4,0
Sa Pobla,2026-09-08,38.6,23,64.9,11.1,0
Puigpunyent,2026-09-08,34.5,23,52.6,14.6,0
Ses Salines,2026-09-08,35.3,21.5,77.6,0,0
Sant Joan,2026-09-08,35,23.7,45.7,15.1,0
Sant Llorenç des Cardassar,2026-09-08,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-08,36.5,23.6,75.5,15.1,0
Santa Eugènia,2026-09-08,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-08,37.8,23.5,66.6,16.6,0
Santa María del Camí,2026-09-08,34.3,22.1,67.8,18.4,0
Santanyí,2026-09-08,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-08,36,23.6,50.5,9.3,0
Sineu,2026-09-08,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-08,37.5,23,48.6,23.8,0
Son Servera,2026-09-08,32.8,23.9,75.5,19.8,0
Valldemossa,2026-09-08,35,24.7,41.4,30.2,0
Vilafranca de Bonany,2026-09-08,35.4,22.6,75.9,23,0
