Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-05-18,27.9,14.3,66,28,0,0
Alcúdia,2025-05-18,27,13.2,89,38,16.2,0
Algaida,2025-05-18,27.7,14.5,89,30,20.5,0
Andratx,2025-05-18,28.2,16.7,71,27,14.4,0
Ariany,2025-05-18,-,-,-,-,-,-
Artà,2025-05-18,26.9,10.8,98,37,20.9,0
Banyalbufar,2025-05-18,24.4,14.6,81,37,14,0
Binissalem,2025-05-18,30.1,11,93,29,9.3,0
Búger,2025-05-18,30.1,11.7,89,27,15.8,0
Bunyola,2025-05-18,29.7,12.7,89,26,16.9,0
Calvià,2025-05-18,25.7,14,78,28,17.5,0
Campanet,2025-05-18,-,-,-,-,-,-
Campos,2025-05-18,-,-,-,-,-,-
Capdepera,2025-05-18,23.9,15.2,95,44,15.4,0
Consell,2025-05-18,17.2,17.2,51,51,3.9,0
Costitx,2025-05-18,29,12.1,99,34,11.9,0
Deià,2025-05-18,25.6,17,69,33,13.3,0
Escorca,2025-05-18,23.9,6.1,94,38,15.1,0
Esporles,2025-05-18,27.9,12.2,89,37,18,0
Estellencs,2025-05-18,25.8,14.7,80,35,27.8,0
Felanitx,2025-05-18,25.7,13.6,92,33,31.5,0
Fornalutx,2025-05-18,26.1,14.9,66,32,13.4,0
Inca,2025-05-18,29.9,15.1,78,32,19.8,0
Lloret,2025-05-18,27.6,12.6,95,36,7.2,0
Lloseta,2025-05-18,28.2,12.8,84,31,28.4,0
Llubí,2025-05-18,30.1,12.1,93,29,11.9,0
Llucmajor,2025-05-18,27.3,14,94,31,16.9,0
Manacor,2025-05-18,26,12.8,97,35,18.7,0
Mancor,2025-05-18,-,-,-,-,-,-
Maria,2025-05-18,26.2,14.7,95,36,23.8,0
Marratxí,2025-05-18,28.8,15,88,27,15.8,0
Montuïri,2025-05-18,28.3,9.2,99,37,11.1,0
Muro,2025-05-18,28.6,14.8,92,36,0,0
Palma,2025-05-18,28.2,15.9,80,32,10.4,0
Petra,2025-05-18,28.5,12.3,97,27,14,0
Pollença,2025-05-18,26.4,13.8,63,22,29.6,0
Porreres,2025-05-18,28,13.3,93,29,16.9,0
Sa Pobla,2025-05-18,31.5,14.1,82,28,10.8,0
Puigpunyent,2025-05-18,28.5,10.9,86,32,14.8,0
Ses   Salines,2025-05-18,24.9,14.3,95,42,27.8,0
Sant   Joan,2025-05-18,26.7,13.6,71,27,14.6,0
Sant   Llorenç,2025-05-18,27.8,12.8,96,37,7.4,0
Sencelles,2025-05-18,28.3,13.1,88,32,22.5,0
Santa   Eugènia,2025-05-18,31,9.7,99,28,13.4,0
Santa   Margalida,2025-05-18,28.2,14.9,89,31,19.8,0
Santa   Maria,2025-05-18,-,-,-,-,-,-
Santanyi,2025-05-18,26.8,15.1,99,47,5.5,0
Selva,2025-05-18,-,-,-,-,-,-
Sineu,2025-05-18,29.6,12.6,99,38,9.7,0
Sóller,2025-05-18,25.8,14.2,76,30,33.3,0
Son   Servera,2025-05-18,24.9,15.3,93,43,15,0
Valldemossa,2025-05-18,25,12.5,75,32,22.5,0
Villafranca,2025-05-18,,,,,17.7,0
