Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-30,25,15.2,70.9,0,0
Alcúdia,2026-04-30,24.6,17.4,80.2,15.8,0
Algaida,2026-04-30,26,15.8,80.9,18.7,0
Andratx,2026-04-30,25.1,15.9,73.7,15.8,0
Ariany,2026-04-30,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-30,23.9,16.5,85.5,16.6,0
Banyalbufar,2026-04-30,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-30,26.6,15.4,80.6,14.8,0
Búger,2026-04-30,26.7,15.5,81.3,18.7,0
Bunyola,2026-04-30,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-30,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-30,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-30,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-30,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-30,23,17.5,84.4,8.7,0
Consell,2026-04-30,NaN,NaN,NaN,NaN,NaN
Costitx,2026-04-30,28.1,16.2,84.8,11.9,0
Deià,2026-04-30,21.9,15.7,80.4,7.2,0
Escorca,2026-04-30,20.3,10,79,8.6,0
Esporles,2026-04-30,25.1,13.9,88.1,16.6,0
Estellencs,2026-04-30,22,14.4,81.4,14.8,0
Felanitx,2026-04-30,24.5,16.9,81.8,20.1,0
Fornalutx,2026-04-30,21.4,14.6,83.2,13,0
Inca,2026-04-30,27.7,16.8,77.1,9.3,0
Lloret de Vistalegre,2026-04-30,25.6,16,86.7,5.8,0
Lloseta,2026-04-30,26,15.4,83.1,24.1,0
Llubí,2026-04-30,27,17.2,77,11.9,0
Llucmajor,2026-04-30,,,,17.3,0
Manacor,2026-04-30,25,17,80,15.8,0
Mancor,2026-04-30,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-30,23.9,15.3,87.5,21.2,0
Marratxí,2026-04-30,26.3,16.9,76.8,16.4,0
Montuïri,2026-04-30,27.3,16.2,87.9,18.7,0
Muro,2026-04-30,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-30,25.9,17.6,81.5,11.9,0
Petra,2026-04-30,27.8,15.3,76.8,12.6,0
Pollença,2026-04-30,21.8,15.6,64.9,20.9,0
Porreres,2026-04-30,26.8,16.4,75.3,17.3,0
Sa Pobla,2026-04-30,24.2,17.1,79.6,17.2,0
Puigpunyent,2026-04-30,24.8,14.1,82.7,15.4,0
Ses Salines,2026-04-30,25.7,15.2,78.8,7.2,0
Sant Joan,2026-04-30,25.8,16.6,52.1,15.3,0
Sant Llorenç des Cardassar,2026-04-30,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-30,27.3,16.7,80.9,15.8,0
Santa Eugènia,2026-04-30,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-30,24.2,16.3,82.6,19.8,0
Santa María del Camí,2026-04-30,25.7,15.5,75.1,19.4,0
Santanyí,2026-04-30,,,,7.9,0
Selva,2026-04-30,NaN,NaN,NaN,NaN,NaN
Sineu,2026-04-30,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-30,21.6,14.8,83.4,19.4,0
Son Servera,2026-04-30,21.9,17.5,82.6,16.6,0
Valldemossa,2026-04-30,19.8,13.9,85,16.2,0
Vilafranca de Bonany,2026-04-30,25.4,15.6,83.2,17.3,0
