Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-16,30.9,20.5,84,55,0,0
Alcúdia,2025-09-16,29.8,21.6,95,64,13,0
Algaida,2025-09-16,31.8,20.2,98,52,18.4,0.3
Andratx,2025-09-16,30.5,21.1,88,56,12.2,0
Ariany,2025-09-16,-,-,-,-,-,-
Artà,2025-09-16,29.7,21.1,100,68,22.5,0.2
Banyalbufar,2025-09-16,28.6,20.8,99,73,6.1,0
Binissalem,2025-09-16,32.6,19.7,97,54,16.9,0
Búger,2025-09-16,29.6,19.7,97,65,17.2,0
Bunyola,2025-09-16,32.6,18.9,94,47,16.9,0
Calvià,2025-09-16,31.2,19.8,93,49,16.1,0
Campanet,2025-09-16,-,-,-,-,-,-
Campos,2025-09-16,32.6,22.3,94,56,37,0
Capdepera,2025-09-16,29.3,22.2,96,67,13,0
Consell,2025-09-16,-,-,-,-,-,-
Costitx,2025-09-16,32.5,19.9,99,55,9.3,0
Deià,2025-09-16,29.2,21.9,85,63,10.8,0
Escorca,2025-09-16,25.7,13.1,97,69,11.9,0
Esporles,2025-09-16,31.9,20.3,96,59,18.7,1.27
Estellencs,2025-09-16,-,-,-,-,-,-
Felanitx,2025-09-16,29.4,21,94,68,29.6,0.25
Fornalutx,2025-09-16,30.3,20.5,90,57,14.8,0
Inca,2025-09-16,33.1,22.1,92,54,10.1,0
Lloret,2025-09-16,32.4,20,97,57,6.1,0
Lloseta,2025-09-16,30,20.8,95,58,24.8,0
Llubí,2025-09-16,31.4,20.1,95,56,13,0
Llucmajor,2025-09-16,30.7,20.8,95,61,22.3,0
Manacor,2025-09-16,30.5,20.5,97,61,15.5,0
Mancor,2025-09-16,-,-,-,-,-,-
Maria,2025-09-16,-,-,-,-,-,-
Marratxí,2025-09-16,33.3,20.9,94,46,20.1,0
Montuïri,2025-09-16,31.3,18.3,99,65,20.1,0
Muro,2025-09-16,28.8,21.8,98,72,0,0
Palma,2025-09-16,32.2,22.6,90,54,20.9,0
Petra,2025-09-16,32.8,19.8,97,51,12.9,0
Pollença,2025-09-16,26.8,21.3,72,56,25.9,0
Porreres,2025-09-16,32.9,20.8,94,51,15.5,0
Sa Pobla,2025-09-16,31.8,21.9,94,58,10.8,0
Puigpunyent,2025-09-16,30.6,18.6,90,60,24.1,0
Ses   Salines,2025-09-16,29.1,21.4,95,68,29.6,0
Sant   Joan,2025-09-16,29.8,20.8,68,10,16.3,0.25
Sant   Llorenç,2025-09-16,32.8,20.8,98,57,6.4,0
Sencelles,2025-09-16,31.5,20.2,94,56,25.9,0
Santa   Eugènia,2025-09-16,34.2,18.9,99,47,12.1,2.54
Santa   Margalida,2025-09-16,29.6,21.7,94,63,18.7,0
Santa   Maria,2025-09-16,-,-,-,-,-,-
Santanyi,2025-09-16,30.4,21.9,99,68,12.2,0
Selva,2025-09-16,30.2,20.7,91,54,10.3,0
Sineu,2025-09-16,31,19.6,99,68,10.5,0
Sóller,2025-09-16,29.8,26.6,74,60,8,0
Son   Servera,2025-09-16,,,,,,
Valldemossa,2025-09-16,28.8,19.3,91,56,20.9,0
Villafranca,2025-09-16,,,,,0,0
