Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-18,26,18.3,72.9,0,0.76
Alcúdia,2026-09-18,27.2,19.4,72.5,12.2,0.51
Algaida,2026-09-18,26.2,18.2,76.2,19.8,0
Andratx,2026-09-18,26.7,20.1,69.4,15.5,5.89
Ariany,2026-09-18,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-18,27,18.4,80.2,16.9,0
Banyalbufar,2026-09-18,27.1,19.3,77.9,16.3,0
Binissalem,2026-09-18,26.7,17.1,77.9,14,0
Búger,2026-09-18,27,17.7,79.9,17.2,0.25
Bunyola,2026-09-18,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-18,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-18,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-18,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-18,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-18,26.9,20,74.7,14,4.5
Consell,2026-09-18,26.7,17.1,79.9,19.8,0.25
Costitx,2026-09-18,28.7,16.7,84.5,11.1,0.51
Deià,2026-09-18,26.6,19.8,69,13,0.51
Escorca,2026-09-18,20.7,11.4,93.8,8.3,3
Esporles,2026-09-18,27.7,17.2,87.3,18,0
Estellencs,2026-09-18,28.5,19.5,66.7,9.7,0
Felanitx,2026-09-18,27,18.9,80.9,18.3,0
Fornalutx,2026-09-18,26.1,17.8,76.1,13.7,27.41
Inca,2026-09-18,28.9,19.4,73,13,43.89
Lloret de Vistalegre,2026-09-18,26.4,17.2,85.4,6.4,37.8
Lloseta,2026-09-18,25.9,17.6,77,25.2,0.99
Llubí,2026-09-18,27.7,17.9,78.4,11.2,0.99
Llucmajor,2026-09-18,,,,17.3,0.2
Manacor,2026-09-18,26.9,18.5,80,14,0.51
Mancor,2026-09-18,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-18,25.5,16.9,83.3,18,0
Marratxí,2026-09-18,29,18.6,75,16.1,1.02
Montuïri,2026-09-18,26.3,17.6,88.3,14.8,0.99
Muro,2026-09-18,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-18,28.7,19.5,77.3,22,26.19
Petra,2026-09-18,27.1,18.3,80.1,13.2,34.8
Pollença,2026-09-18,24.3,19,56.8,17.7,0.25
Porreres,2026-09-18,27.1,19,76.8,15.1,0
Sa Pobla,2026-09-18,26.6,18.6,75.1,3.5,0
Puigpunyent,2026-09-18,24.9,18.4,81,16.1,4.32
Ses Salines,2026-09-18,27.3,18.6,80.4,2.2,0
Sant Joan,2026-09-18,25.1,18.8,50.4,15.6,0
Sant Llorenç des Cardassar,2026-09-18,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-18,28.4,17.9,80.5,13.4,0
Santa Eugènia,2026-09-18,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-18,26.1,18.4,76.4,19.1,3
Santa María del Camí,2026-09-18,26.5,17.6,72.8,23.4,0
Santanyí,2026-09-18,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-18,27.2,18.2,74,9.3,39.37
Sineu,2026-09-18,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-18,27.3,18.7,76.3,16.6,5.51
Son Servera,2026-09-18,25.9,19.8,72.2,15.1,1.6
Valldemossa,2026-09-18,21.9,18,77,10.4,0
Vilafranca de Bonany,2026-09-18,25.7,18.6,80.9,16.2,0.2
