Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-10-10,23.4,18.9,74,57,0,0.25
Alcúdia,2025-10-10,23.2,20.3,86,67,24.8,0
Algaida,2025-10-10,22.6,17.8,92,66,29.5,0
Andratx,2025-10-10,24.6,17.2,80,52,16.2,0
Ariany,2025-10-10,-,-,-,-,-,-
Artà,2025-10-10,22.1,18.4,90,78,40.7,0.2
Banyalbufar,2025-10-10,21.6,19.2,95,68,21.6,0
Binissalem,2025-10-10,23.7,18.2,91,64,18,1.78
Búger,2025-10-10,22.9,18.9,90,68,19.8,0
Bunyola,2025-10-10,26.1,17.1,85,50,21.9,0
Calvià,2025-10-10,25,16.6,85,49,17.9,0
Campanet,2025-10-10,-,-,-,-,-,-
Campos,2025-10-10,24.4,19.4,93,67,46.7,2.59
Capdepera,2025-10-10,22.7,19.8,85,73,16.9,0
Consell,2025-10-10,-,-,-,-,-,-
Costitx,2025-10-10,23.3,18,99,71,14.3,5.59
Deià,2025-10-10,22.4,18,89,57,15.5,0
Escorca,2025-10-10,17.2,13.3,95,81,15.5,0
Esporles,2025-10-10,23.1,15.3,94,64,16.3,0
Estellencs,2025-10-10,-,-,-,-,-,-
Felanitx,2025-10-10,24.3,18.9,85,66,35.4,0
Fornalutx,2025-10-10,22.3,16.6,95,57,36,0.3
Inca,2025-10-10,25.1,18.7,89,63,10.5,0
Lloret,2025-10-10,22.3,18.4,94,74,6.9,0
Lloseta,2025-10-10,22.6,18.2,89,68,37.4,0
Llubí,2025-10-10,23.5,18.6,93,65,15.1,1.3
Llucmajor,2025-10-10,23.2,19,95,71,44.6,0.99
Manacor,2025-10-10,23.8,18.6,89,61,13,0
Mancor,2025-10-10,-,-,-,-,-,-
Maria,2025-10-10,21.5,18.9,92,76,32.4,2.11
Marratxí,2025-10-10,24.8,18.8,92,59,25.4,4.32
Montuïri,2025-10-10,22.5,18.4,95,78,31.7,0
Muro,2025-10-10,22.9,19.2,93,75,0,0
Palma,2025-10-10,24.5,19.8,82,61,25.9,0
Petra,2025-10-10,22.7,18.4,88,71,21.1,0
Pollença,2025-10-10,21.1,13.1,72,60,40.7,3
Porreres,2025-10-10,23.2,18.9,87,64,27.7,0
Sa Pobla,2025-10-10,23.5,19.6,87,69,15.8,0
Puigpunyent,2025-10-10,23.8,14.8,84,61,27.8,0
Ses   Salines,2025-10-10,24.5,19.3,94,65,32.2,2.29
Sant   Joan,2025-10-10,21.6,19.2,70,51,22.9,0
Sant   Llorenç,2025-10-10,24.5,18.8,89,71,8,16
Sencelles,2025-10-10,23.1,18.7,91,66,33.8,1.27
Santa   Eugènia,2025-10-10,26.9,18.6,96,56,21.7,388.87
Santa   Margalida,2025-10-10,21.8,19.6,87,70,31.3,0.71
Santa   Maria,2025-10-10,-,-,-,-,-,-
Santanyi,2025-10-10,24.8,19,99,66,15.1,23.09
Selva,2025-10-10,23.6,18.3,88,63,13.7,0
Sineu,2025-10-10,23.4,18,99,77,14,0
Sóller,2025-10-10,23.5,18.2,88,57,33.3,0
Son   Servera,2025-10-10,,,,,,
Valldemossa,2025-10-10,21,16.4,89,59,46.7,0
Villafranca,2025-10-10,,,,,0,0
