Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-05-28,31.4,18.1,38.1,0,0
Alcúdia,2026-05-28,31.2,16.1,62.8,13,0
Algaida,2026-05-28,30.1,19.1,43,19.8,0
Andratx,2026-05-28,30.5,18,43.9,14,0
Ariany,2026-05-28,NaN,NaN,NaN,NaN,NaN
Artà,2026-05-28,31.4,15,59.9,18,0
Banyalbufar,2026-05-28,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-05-28,33.7,13.6,52.8,7.6,7.62
Búger,2026-05-28,35.4,13.3,55.7,20.8,0
Bunyola,2026-05-28,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-05-28,NaN,NaN,NaN,NaN,NaN
Calvià,2026-05-28,NaN,NaN,NaN,NaN,NaN
Campanet,2026-05-28,NaN,NaN,NaN,NaN,NaN
Campos,2026-05-28,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-05-28,31.1,20.2,54.6,12.2,0
Consell,2026-05-28,NaN,NaN,NaN,NaN,NaN
Costitx,2026-05-28,32.8,16.1,49.4,10.8,0
Deià,2026-05-28,30.4,20.5,42.2,9.7,0
Escorca,2026-05-28,27.7,9,64.9,13.7,0
Esporles,2026-05-28,28.6,16.8,58.8,17.2,0
Estellencs,2026-05-28,28.4,18,49,7.9,0
Felanitx,2026-05-28,32.4,18.3,45.1,18.7,0
Fornalutx,2026-05-28,29,18.9,47.1,13,0
Inca,2026-05-28,35.2,19.4,47.5,13.7,0
Lloret de Vistalegre,2026-05-28,33.6,16.3,48.4,7.2,0
Lloseta,2026-05-28,31.6,16.6,49.4,29.5,0.3
Llubí,2026-05-28,34.2,14.9,46.4,12.2,0
Llucmajor,2026-05-28,,,,17.6,0
Manacor,2026-05-28,32.9,15.5,49.4,20.9,0
Mancor,2026-05-28,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-05-28,32.9,18.1,52.1,18.7,0
Marratxí,2026-05-28,30.5,18.8,46.4,17.2,0
Montuïri,2026-05-28,32.1,12.3,56.4,27.4,0
Muro,2026-05-28,NaN,NaN,NaN,NaN,NaN
Palma,2026-05-28,29.6,19.8,55.4,9.7,0
Petra,2026-05-28,34.9,16,46.9,21.1,0
Pollença,2026-05-28,29.7,19.3,37.1,16.1,0
Porreres,2026-05-28,32.2,17.6,43.3,20.9,0
Sa Pobla,2026-05-28,33.1,16.2,55.4,16.9,0
Puigpunyent,2026-05-28,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-05-28,31.7,16.4,55.8,7.2,0
Sant Joan,2026-05-28,31.6,17.7,45.9,13.7,0
Sant Llorenç des Cardassar,2026-05-28,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-05-28,32.7,15.9,48.6,13.7,0
Santa Eugènia,2026-05-28,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-05-28,32.5,19.5,52.2,19.1,0
Santa María del Camí,2026-05-28,31.5,16,48.5,16.9,0
Santanyí,2026-05-28,,,,2.9,0
Selva,2026-05-28,NaN,NaN,NaN,NaN,NaN
Sineu,2026-05-28,NaN,NaN,NaN,NaN,NaN
Sóller,2026-05-28,28.5,16.7,54.9,19.8,0
Son Servera,2026-05-28,29.5,18,50.3,16.9,0
Valldemossa,2026-05-28,26.5,19.7,41.7,7.9,0
Vilafranca de Bonany,2026-05-28,33.1,19.1,45.3,33.1,0
