Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-08-01,-,-,-,-,-,-
Alcúdia,2025-08-01,30.4,18.8,87,50,13,0
Algaida,2025-08-01,30.9,19.6,85,36,21.6,0
Andratx,2025-08-01,32.1,21.2,68,36,14,0
Ariany,2025-08-01,-,-,-,-,-,-
Artà,2025-08-01,31.2,16.3,94,45,24.1,0
Banyalbufar,2025-08-01,29.8,20.4,84,54,6.9,0
Binissalem,2025-08-01,34.3,17.1,89,34,13.4,0
Búger,2025-08-01,31.9,18.3,88,37,29.8,0
Bunyola,2025-08-01,33.8,18.8,83,30,18.7,0
Calvià,2025-08-01,30.5,19.9,76,33,18.3,0
Campanet,2025-08-01,-,-,-,-,-,-
Campos,2025-08-01,32.7,18.1,92,41,37,0
Capdepera,2025-08-01,29.8,21,87,46,14.3,0
Consell,2025-08-01,-,-,-,-,-,-
Costitx,2025-08-01,34.2,17.5,98,35,11.9,0
Deià,2025-08-01,30.4,21.7,77,43,11.9,0
Escorca,2025-08-01,27.8,11.3,97,48,15.5,0
Esporles,2025-08-01,31.5,18.1,87,44,19.5,0
Estellencs,2025-08-01,-,-,-,-,-,-
Felanitx,2025-08-01,29.9,19.3,90,47,35.4,0
Fornalutx,2025-08-01,29.7,20.3,77,41,16.9,0
Inca,2025-08-01,34.2,21.1,75,39,13.4,0
Lloret,2025-08-01,32.5,18.5,92,39,4.7,0
Lloseta,2025-08-01,31.6,18.7,82,37,24.5,0
Llubí,2025-08-01,32.5,17.9,88,36,14.4,0
Llucmajor,2025-08-01,30.8,19.2,84,41,19.4,0
Manacor,2025-08-01,32.5,18,92,35,21.2,0
Mancor,2025-08-01,-,-,-,-,-,-
Maria,2025-08-01,-,-,-,-,-,-
Marratxí,2025-08-01,33.7,19.6,84,30,18.3,0
Montuïri,2025-08-01,32.5,15.4,98,42,14.3,0
Muro,2025-08-01,30.1,19.9,87,49,0,0
Palma,2025-08-01,32.7,22,75,39,12.2,0
Petra,2025-08-01,32.8,17.6,93,35,15,0
Pollença,2025-08-01,27.9,20.2,64,33,27.8,0
Porreres,2025-08-01,32.6,19.2,86,33,16.2,0
Sa Pobla,2025-08-01,33.3,20.2,79,38,13.2,0
Puigpunyent,2025-08-01,31.1,16.3,83,40,14.8,0
Ses   Salines,2025-08-01,29.4,20.2,88,51,31.5,0
Sant   Joan,2025-08-01,30.6,19.3,69,41,15.9,0
Sant   Llorenç,2025-08-01,33.9,18.1,89,36,8,0
Sencelles,2025-08-01,32,18.4,84,39,22.5,0
Santa   Eugènia,2025-08-01,35.8,15.8,94,31,17.4,0
Santa   Margalida,2025-08-01,30.3,20.3,82,44,20.2,0
Santa   Maria,2025-08-01,-,-,-,-,-,-
Santanyi,2025-08-01,31.2,19.6,93,49,3.5,0
Selva,2025-08-01,32,20.4,79,36,11.4,0
Sineu,2025-08-01,33.4,17.6,97,42,10.1,0
Sóller,2025-08-01,30.2,19.4,79,42,22.2,0
Son   Servera,2025-08-01,-,-,-,-,-,-
Valldemossa,2025-08-01,-,-,-,-,-,-
Villafranca,2025-08-01,,,,,0,0
