Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-07,35.6,22.5,34.1,0,0
Alcúdia,2026-07-07,35.8,20.8,59.8,19.8,0
Algaida,2026-07-07,35.4,24.5,41.3,22.7,0
Andratx,2026-07-07,35.4,23.5,38.9,13.7,0
Ariany,2026-07-07,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-07,39.6,21.7,41.1,21.2,0
Banyalbufar,2026-07-07,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-07,37.3,20,47.2,7.6,0
Búger,2026-07-07,40,19.5,45.5,29.1,0
Bunyola,2026-07-07,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-07,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-07,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-07,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-07,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-07,38,24,43.9,18,0
Consell,2026-07-07,36.2,23,41.7,23.8,0
Costitx,2026-07-07,38.5,21.5,49.5,11.9,0
Deià,2026-07-07,38.5,26.6,27.6,15.8,0
Escorca,2026-07-07,33.8,14.4,41.5,13,0
Esporles,2026-07-07,38.7,20.9,38.7,19.8,0.25
Estellencs,2026-07-07,37.9,24.3,28.5,20.5,0
Felanitx,2026-07-07,36.7,24.6,45.1,18.7,0
Fornalutx,2026-07-07,36.8,24.7,28.9,14.8,0
Inca,2026-07-07,36.7,24,44,24.5,0
Lloret de Vistalegre,2026-07-07,37.7,23.8,47.1,8.7,0
Lloseta,2026-07-07,35.6,21.3,45.2,42.1,0
Llubí,2026-07-07,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-07,,,,22,0
Manacor,2026-07-07,37.3,21.1,46.9,20.2,0
Mancor,2026-07-07,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-07,38.5,22.6,42.8,20.2,0
Marratxí,2026-07-07,35,23.3,55.3,20.4,0
Montuïri,2026-07-07,37.3,19.2,42.3,33.2,0
Muro,2026-07-07,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-07,32.7,24.6,64.9,12.6,0
Petra,2026-07-07,39.7,21.6,35.8,19,0
Pollença,2026-07-07,35.2,22.9,36.5,16.1,0
Porreres,2026-07-07,37.6,22.3,36.2,19.8,0
Sa Pobla,2026-07-07,39,21.8,45.6,11.9,0
Puigpunyent,2026-07-07,34.1,25.7,28.5,15.4,0
Ses Salines,2026-07-07,36,20.8,61.6,5,0
Sant Joan,2026-07-07,36.4,24.7,34.5,16.4,0
Sant Llorenç des Cardassar,2026-07-07,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-07,37.2,22.1,53.8,20.1,0
Santa Eugènia,2026-07-07,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-07,39.6,23.5,42.7,15.5,0
Santa María del Camí,2026-07-07,35.3,21.3,48.8,23,0
Santanyí,2026-07-07,,,,4,0
Selva,2026-07-07,36.4,22.9,35.9,9.7,0
Sineu,2026-07-07,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-07,39,22.2,40,25.2,0
Son Servera,2026-07-07,38.2,24.4,39.1,20.5,0
Valldemossa,2026-07-07,35.9,26,22.9,21.2,0
Vilafranca de Bonany,2026-07-07,38.4,23.3,36.6,23.8,0
