Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-03,33.9,22.6,39.8,0,0
Alcúdia,2026-07-03,31.8,21.9,57.9,33.8,0
Algaida,2026-07-03,32.3,21.9,53.3,36.7,0
Andratx,2026-07-03,34.4,23.7,50.7,19.8,0
Ariany,2026-07-03,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-03,30.3,20.9,63.9,37.5,0
Banyalbufar,2026-07-03,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-03,36.7,18.6,49.7,18.3,0
Búger,2026-07-03,33.1,19.2,53.7,28.3,0
Bunyola,2026-07-03,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-03,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-03,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-03,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-03,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-03,29.7,24.9,58.8,34.6,0
Consell,2026-07-03,35.4,18.3,52.4,30.6,0
Costitx,2026-07-03,33.4,20.1,58.7,15.8,0
Deià,2026-07-03,32.3,23.2,59.5,13.7,0
Escorca,2026-07-03,27.5,16.5,61.6,24.1,0
Esporles,2026-07-03,31.9,20.7,63.9,23.3,9.4
Estellencs,2026-07-03,32.2,22.3,59.3,14,0
Felanitx,2026-07-03,32.3,21.3,54.9,28.6,0
Fornalutx,2026-07-03,32,21.6,57.6,22.4,0
Inca,2026-07-03,36.6,23.2,49.1,14.8,0
Lloret de Vistalegre,2026-07-03,32.1,21.6,59.1,10.5,0
Lloseta,2026-07-03,33.2,20.5,47.9,43.9,0
Llubí,2026-07-03,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-03,,,,40.3,0
Manacor,2026-07-03,32.4,19.2,59.1,24.8,0
Mancor,2026-07-03,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-03,30.3,22.5,58.1,40.3,0
Marratxí,2026-07-03,36.9,22.8,47.9,22.2,0
Montuïri,2026-07-03,32.1,17.8,64.4,51.8,0
Muro,2026-07-03,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-03,34.8,25.1,52.2,31.3,0
Petra,2026-07-03,32.3,19.6,56.7,25.9,0
Pollença,2026-07-03,28.5,24.1,44.3,38.6,0
Porreres,2026-07-03,NaN,NaN,NaN,NaN,NaN
Sa Pobla,2026-07-03,32,21.4,54.3,20.6,0
Puigpunyent,2026-07-03,32.8,20.7,54.3,17.5,0
Ses Salines,2026-07-03,34.3,21.2,56.9,9.7,0
Sant Joan,2026-07-03,30.3,22.2,56.2,31.5,0
Sant Llorenç des Cardassar,2026-07-03,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-03,34.4,21.1,54.3,34.9,3.3
Santa Eugènia,2026-07-03,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-03,30.6,22.8,57.4,34.9,0
Santa María del Camí,2026-07-03,34.2,19.7,45.8,32.4,0
Santanyí,2026-07-03,,,,25.9,0
Selva,2026-07-03,34.1,22.7,44,13.2,0
Sineu,2026-07-03,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-03,33,22.7,55.4,37.8,0
Son Servera,2026-07-03,30.5,24.3,51,35.6,0
Valldemossa,2026-07-03,28.4,20.9,65.3,13,0
Vilafranca de Bonany,2026-07-03,31.1,21.8,58.8,38.2,0
