Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-05-14,24.9,13.5,49.4,0,0
Alcúdia,2026-05-14,23.7,14,64.4,34.9,0
Algaida,2026-05-14,24.4,15,66.1,24.5,0
Andratx,2026-05-14,24.9,15.1,61.6,15.5,0
Ariany,2026-05-14,NaN,NaN,NaN,NaN,NaN
Artà,2026-05-14,24.4,12.7,73.2,19.8,0
Banyalbufar,2026-05-14,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-05-14,26.6,12.3,60.1,11.1,0
Búger,2026-05-14,27.6,11.8,61.2,19.8,0
Bunyola,2026-05-14,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-05-14,NaN,NaN,NaN,NaN,NaN
Calvià,2026-05-14,NaN,NaN,NaN,NaN,NaN
Campanet,2026-05-14,NaN,NaN,NaN,NaN,NaN
Campos,2026-05-14,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-05-14,23,15.9,67,18.7,0
Consell,2026-05-14,NaN,NaN,NaN,NaN,NaN
Costitx,2026-05-14,25.8,13.5,72.5,14.8,0
Deià,2026-05-14,23,15.5,55.4,12.2,0
Escorca,2026-05-14,17,6.5,74.3,9.7,0
Esporles,2026-05-14,21.8,12.1,72.5,23.3,0
Estellencs,2026-05-14,21.7,15.2,59.7,16.2,0
Felanitx,2026-05-14,26.3,15.8,70.7,33.5,0
Fornalutx,2026-05-14,21.4,14,59.3,15.8,0
Inca,2026-05-14,25.8,15.2,58.5,18.7,0
Lloret de Vistalegre,2026-05-14,25.8,13.9,71.6,9,0
Lloseta,2026-05-14,23.5,13.6,58.4,38.5,0.61
Llubí,2026-05-14,26.3,13.8,63.4,19.4,0.3
Llucmajor,2026-05-14,,,,20.5,0
Manacor,2026-05-14,23.8,13.6,76.8,18.4,0
Mancor,2026-05-14,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-05-14,25.8,13.9,71.9,18.7,0
Marratxí,2026-05-14,26.4,14.5,61.8,20.4,0
Montuïri,2026-05-14,25.5,12,75.2,38.9,0.2
Muro,2026-05-14,NaN,NaN,NaN,NaN,NaN
Palma,2026-05-14,26.8,15.7,63,24.5,0
Petra,2026-05-14,26.7,13.9,66.4,16.9,0
Pollença,2026-05-14,22.1,13.7,43.8,16.1,0
Porreres,2026-05-14,25.8,14.7,64.4,17.3,0
Sa Pobla,2026-05-14,27,14.1,59.6,19.8,0
Puigpunyent,2026-05-14,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-05-14,25.9,12.3,71.7,9.4,0
Sant Joan,2026-05-14,24.3,14.5,59.3,16.9,0
Sant Llorenç des Cardassar,2026-05-14,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-05-14,26.7,13.9,65.5,17.2,0
Santa Eugènia,2026-05-14,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-05-14,26.4,14.6,65.9,17.3,0
Santa María del Camí,2026-05-14,23.8,12.3,60.1,28.8,0
Santanyí,2026-05-14,,,,4.7,0
Selva,2026-05-14,NaN,NaN,NaN,NaN,NaN
Sineu,2026-05-14,NaN,NaN,NaN,NaN,NaN
Sóller,2026-05-14,21.8,14.7,57.4,21.6,0
Son Servera,2026-05-14,23.1,15.2,69,15.1,0
Valldemossa,2026-05-14,20.2,13.8,59.9,11.5,0
Vilafranca de Bonany,2026-05-14,25.7,14.4,70.8,29.2,0
