Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-06-07,27.4,18.6,55.7,0,0
Alcúdia,2026-06-07,27.2,18,68.7,11.9,0
Algaida,2026-06-07,27.9,17.6,61.9,22.3,0
Andratx,2026-06-07,28.8,19.3,63.7,11.2,0
Ariany,2026-06-07,NaN,NaN,NaN,NaN,NaN
Artà,2026-06-07,27,16.1,74.9,16.3,0
Banyalbufar,2026-06-07,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-06-07,28.3,16.8,67.1,18.7,0
Búger,2026-06-07,27.8,15.7,70.1,20.8,0
Bunyola,2026-06-07,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-06-07,NaN,NaN,NaN,NaN,NaN
Calvià,2026-06-07,NaN,NaN,NaN,NaN,NaN
Campanet,2026-06-07,NaN,NaN,NaN,NaN,NaN
Campos,2026-06-07,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-06-07,26.6,19,78.7,11.1,0
Consell,2026-06-07,27.9,15.9,69.6,26.2,0
Costitx,2026-06-07,30.3,17.1,69.8,11.6,0
Deià,2026-06-07,28.6,18.9,68.1,12.6,0
Escorca,2026-06-07,25.1,11.8,76.2,6.5,0
Esporles,2026-06-07,30.2,16.9,73.2,17.2,0
Estellencs,2026-06-07,26.1,18.2,73.3,10.4,0
Felanitx,2026-06-07,27.2,18,71.2,25.4,0
Fornalutx,2026-06-07,28.1,18,68.2,12.2,0
Inca,2026-06-07,30.8,19.5,63.5,7.2,0
Lloret de Vistalegre,2026-06-07,27.2,16.3,72,5.8,0
Lloseta,2026-06-07,27.4,18.1,66.4,28.8,0.1
Llubí,2026-06-07,28.8,17,65.9,13.3,0
Llucmajor,2026-06-07,,,,22.7,0
Manacor,2026-06-07,28.9,16.6,70.2,10.4,0
Mancor,2026-06-07,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-06-07,26.1,17.6,73.3,21.2,0
Marratxí,2026-06-07,29.5,18.4,64.3,25.4,0
Montuïri,2026-06-07,27.4,14.5,73.5,27,0
Muro,2026-06-07,NaN,NaN,NaN,NaN,NaN
Palma,2026-06-07,29.3,20.3,66.9,22.3,0
Petra,2026-06-07,29.7,16.4,65.3,15.4,0
Pollença,2026-06-07,24.1,18.6,54.8,19.3,0
Porreres,2026-06-07,29.2,17.8,60.2,17.3,0
Sa Pobla,2026-06-07,26.7,18.5,68,11.9,0
Puigpunyent,2026-06-07,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-06-07,27.8,17.8,68.5,10.4,0
Sant Joan,2026-06-07,27.1,18.7,62.6,16.6,0
Sant Llorenç des Cardassar,2026-06-07,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-06-07,29.3,17.4,69.1,17.2,0
Santa Eugènia,2026-06-07,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-06-07,26.2,18.4,72.8,18.4,0
Santa María del Camí,2026-06-07,27.9,17.2,67.4,24.5,0
Santanyí,2026-06-07,,,,11.9,0
Selva,2026-06-07,NaN,NaN,NaN,NaN,NaN
Sineu,2026-06-07,NaN,NaN,NaN,NaN,NaN
Sóller,2026-06-07,28.6,18.2,69.7,22.7,0
Son Servera,2026-06-07,25.6,19,73,16.9,0
Valldemossa,2026-06-07,25.6,17,72.4,14,0
Vilafranca de Bonany,2026-06-07,28.1,18.1,68.9,22.3,0
