Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-13,35.2,24.4,52.1,0,0
Alcúdia,2026-07-13,32.7,25.9,79.6,14.4,0
Algaida,2026-07-13,34.2,23.3,74.3,23,0
Andratx,2026-07-13,34,25.2,62.8,11.9,0
Ariany,2026-07-13,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-13,33.7,22.8,86.7,15.8,0
Banyalbufar,2026-07-13,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-13,37.5,22.7,69,11.6,0
Búger,2026-07-13,39.5,27.3,67.4,16.9,0
Bunyola,2026-07-13,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-13,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-13,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-13,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-13,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-13,32.7,24.8,87.3,19.8,0
Consell,2026-07-13,44.8,22,73.1,16.9,0
Costitx,2026-07-13,36.7,23.4,80.1,11.6,0
Deià,2026-07-13,32.5,24.2,76.5,31.3,0
Escorca,2026-07-13,32.2,20.6,52.7,20.9,0
Esporles,2026-07-13,34.6,22.9,72.1,15.4,0.51
Estellencs,2026-07-13,33.2,23.3,70.7,16.2,0
Felanitx,2026-07-13,36.2,23.6,75.9,21.9,0
Fornalutx,2026-07-13,31.9,22.3,76.4,19.5,0
Inca,2026-07-13,37,24.9,69.7,13.7,0
Lloret de Vistalegre,2026-07-13,36.2,22.6,78.2,7.2,0
Lloseta,2026-07-13,34.7,23.4,70.8,31.3,0.1
Llubí,2026-07-13,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-13,,,,22,0
Manacor,2026-07-13,36.9,23.2,76.6,15.8,0
Mancor,2026-07-13,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-13,36.5,23.3,81.1,18.4,0
Marratxí,2026-07-13,33.3,24.9,73.3,19.3,0
Montuïri,2026-07-13,36.8,22.1,79.6,14,0
Muro,2026-07-13,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-13,33.1,25.7,76.3,14.8,0
Petra,2026-07-13,38.4,23.2,72.8,16.4,0
Pollença,2026-07-13,32,24.7,58.7,16.1,0
Porreres,2026-07-13,36.4,23.9,71,18.7,0
Sa Pobla,2026-07-13,37.6,25.5,73.9,7.2,0
Puigpunyent,2026-07-13,32.6,24.9,64,15.4,0
Ses Salines,2026-07-13,33.9,23.6,78.6,2.2,0
Sant Joan,2026-07-13,35.7,24.7,48.9,15.1,0
Sant Llorenç des Cardassar,2026-07-13,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-13,36.4,23.8,74.5,14.3,0
Santa Eugènia,2026-07-13,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-13,37,24.4,77.2,19.8,0
Santa María del Camí,2026-07-13,34.8,22.5,69,22,0
Santanyí,2026-07-13,,,,13.7,0
Selva,2026-07-13,NaN,NaN,NaN,NaN,NaN
Sineu,2026-07-13,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-13,34.6,24.4,78.8,28.8,0
Son Servera,2026-07-13,31.8,24.4,82.7,21.2,0
Valldemossa,2026-07-13,31.3,22.9,67.3,18,0
Vilafranca de Bonany,2026-07-13,38,24.6,77.9,23.4,0
