Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-05,8.8,5.8,72.4,0,0.25
Alcúdia,2026-01-05,10.1,7.7,67.5,27.7,0
Algaida,2026-01-05,8.4,4.8,80.8,26.3,0.51
Andratx,2026-01-05,10.5,7.2,69.8,17.6,1.3
Ariany,2026-01-05,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-05,8.7,4.8,85.5,29.1,4.8
Banyalbufar,2026-01-05,,,,19.5,0.71
Binissalem,2026-01-05,9.3,5.8,78.2,15.4,0.25
Búger,2026-01-05,9.7,6.8,75.9,20.8,0
Bunyola,2026-01-05,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-05,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-05,9.4,6,73.5,35.6,1.78
Campanet,2026-01-05,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-05,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-05,9.7,6.5,77.9,24.5,2.49
Consell,2026-01-05,9.1,5.8,79.7,17.7,0
Costitx,2026-01-05,9.2,4.7,86.6,14.8,0.71
Deià,2026-01-05,8.3,5.8,71.9,14,1.6
Escorca,2026-01-05,2.8,-0.4,93.1,23,0.51
Esporles,2026-01-05,8.7,5.6,80.5,25.6,3.05
Estellencs,2026-01-05,9.7,6.5,69.1,19.8,2.79
Felanitx,2026-01-05,10.2,5.7,83.5,25.1,4.57
Fornalutx,2026-01-05,7.5,4.1,78.2,31.4,3.51
Inca,2026-01-05,9.2,6.4,77.9,11.6,0.3
Lloret de Vistalegre,2026-01-05,8.8,5.2,83.1,6.4,0
Lloseta,2026-01-05,8.6,5.5,77.7,42.1,0.71
Llubí,2026-01-05,9.4,6.2,75.2,14.8,0.3
Llucmajor,2026-01-05,8.9,4.7,83.4,38.9,6.81
Manacor,2026-01-05,9.3,5.3,80.5,16.9,3.1
Mancor,2026-01-05,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-05,8.6,4.9,81.2,36.4,0
Marratxí,2026-01-05,10.4,5.6,77.8,25.1,0.25
Montuïri,2026-01-05,8.7,5.4,86.7,25.3,1.5
Muro,2026-01-05,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-05,10.3,6.9,77.6,23.8,0.51
Petra,2026-01-05,9.3,6.1,78.8,19.3,11.94
Pollença,2026-01-05,8.4,6.2,55.5,33.8,0
Porreres,2026-01-05,9.2,5.5,80.1,28.8,3.61
Sa Pobla,2026-01-05,9.6,7.2,72.3,21.2,0
Puigpunyent,2026-01-05,7.2,3.7,81.8,26.2,1.78
Ses Salines,2026-01-05,10.6,4.5,84.9,7.9,6.1
Sant Joan,2026-01-05,9.1,6.1,73.2,20.3,1.52
Sant Llorenç des Cardassar,2026-01-05,9.4,5.9,75.5,199.7,394.46
Sencelles,2026-01-05,9.2,6,79.9,20.6,0
Santa Eugènia,2026-01-05,10.3,5.8,80.1,7.2,0
Santa Margalida,2026-01-05,9.1,6.2,74.5,28.8,0.71
Santa María del Camí,2026-01-05,9.3,5.3,78.6,26.3,0.3
Santanyí,2026-01-05,10.8,5.7,86,21.6,0
Selva,2026-01-05,8.6,5.5,77.1,13.7,6.6
Sineu,2026-01-05,9.4,5.1,88.6,16.3,0.79
Sóller,2026-01-05,9.7,6.6,73.2,36.4,0.2
Son Servera,2026-01-05,9.7,6.1,75.8,28.8,3.3
Valldemossa,2026-01-05,6.3,6,78.1,16.2,0
Vilafranca de Bonany,2026-01-05,8.9,5,83.6,27,2.79
