Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-14,35.6,23.8,61.8,0,0
Alcúdia,2026-07-14,32.8,27,80.3,14.4,0
Algaida,2026-07-14,34.9,24,75.9,21.2,0
Andratx,2026-07-14,34.1,24.7,69.7,13.7,0
Ariany,2026-07-14,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-14,34.1,24.4,80.7,19.8,0
Banyalbufar,2026-07-14,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-14,37.7,22.6,73,8.7,0
Búger,2026-07-14,35.2,23.2,77.7,19.3,0
Bunyola,2026-07-14,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-14,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-14,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-14,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-14,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-14,32.7,25.7,79.8,12.6,0
Consell,2026-07-14,35.3,23,69,21.6,0
Costitx,2026-07-14,37.1,24.3,77.7,10.5,0
Deià,2026-07-14,31.2,24.5,79.4,11.5,0
Escorca,2026-07-14,33.9,18.5,57.8,14.8,0
Esporles,2026-07-14,35.3,23.6,80.9,19.2,0
Estellencs,2026-07-14,31.6,24.2,73.7,19.8,0
Felanitx,2026-07-14,36.1,24.6,75.2,18.3,0
Fornalutx,2026-07-14,32,23.2,75.4,9.7,0
Inca,2026-07-14,36.2,24.8,73.8,16.3,0
Lloret de Vistalegre,2026-07-14,36.7,24,77.5,5.8,0
Lloseta,2026-07-14,34.6,22.7,76,29.2,0.1
Llubí,2026-07-14,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-14,,,,16.6,0
Manacor,2026-07-14,34.3,23.6,76.1,15.8,0
Mancor,2026-07-14,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-14,35,24.4,81.4,16.6,0
Marratxí,2026-07-14,35,24.7,75.3,15.4,0
Montuïri,2026-07-14,36.8,23.7,80.2,10.5,0
Muro,2026-07-14,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-14,33.1,25.9,82,11.9,0
Petra,2026-07-14,39,24.4,69.6,15.4,0
Pollença,2026-07-14,31.9,25.4,62.5,19.3,0
Porreres,2026-07-14,35.9,24.4,72.4,19.4,0
Sa Pobla,2026-07-14,34.1,25.2,77.3,5.5,0
Puigpunyent,2026-07-14,32.8,23.7,69.4,14.6,0
Ses Salines,2026-07-14,35.1,23.6,77.7,0,0
Sant Joan,2026-07-14,35.6,25.1,46.8,13,0
Sant Llorenç des Cardassar,2026-07-14,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-14,37.3,24.6,74.3,12.6,0
Santa Eugènia,2026-07-14,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-14,35,25.7,78.3,16.6,0
Santa María del Camí,2026-07-14,34.5,22.3,70.3,19.4,0
Santanyí,2026-07-14,,,,2.1,0
Selva,2026-07-14,NaN,NaN,NaN,NaN,NaN
Sineu,2026-07-14,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-14,31.7,24.3,78.3,28.1,0
Son Servera,2026-07-14,32.1,25.5,77.2,16.9,0
Valldemossa,2026-07-14,30.2,23.2,78.8,26.3,0
Vilafranca de Bonany,2026-07-14,37.1,24.8,76.6,22,0
