Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-11-23,17.2,7.2,70,51,0,0
Alcúdia,2025-11-23,18.9,5.4,85,46,18,0
Algaida,2025-11-23,16.5,7.3,83,61,23.4,0
Andratx,2025-11-23,17.5,7.2,80,57,18.7,0
Ariany,2025-11-23,-,-,-,-,-,-
Artà,2025-11-23,-,-,-,-,-,-
Banyalbufar,2025-11-23,16.4,9.4,80,57,13.7,0
Binissalem,2025-11-23,18.5,2.4,92,50,9.3,0
Búger,2025-11-23,19.3,3.9,91,47,15.4,0
Bunyola,2025-11-23,17.9,5.8,88,50,16.9,0
Calvià,2025-11-23,19.9,6,85,48,12.2,0
Campanet,2025-11-23,-,-,-,-,-,-
Campos,2025-11-23,-,-,-,-,-,-
Capdepera,2025-11-23,18.6,8.3,78,53,16.3,0
Consell,2025-11-23,-,-,-,-,-,-
Costitx,2025-11-23,17.8,5.4,91,57,11.9,0
Deià,2025-11-23,18,10.1,72,46,15.5,0
Escorca,2025-11-23,10.1,4.5,91,65,14,0
Esporles,2025-11-23,17.2,4.6,92,63,11.1,0
Estellencs,2025-11-23,-,-,-,-,-,-
Felanitx,2025-11-23,-,-,-,-,-,-
Fornalutx,2025-11-23,16.1,6.9,85,58,13.4,0
Inca,2025-11-23,18.8,6.3,82,48,11.1,0
Lloret,2025-11-23,18.2,6.3,86,56,10.1,0
Lloseta,2025-11-23,17.3,4.5,84,50,31.7,0
Llubí,2025-11-23,18.5,4.5,86,47,13,0
Llucmajor,2025-11-23,16.8,5.3,88,66,23,0
Manacor,2025-11-23,17.9,5.1,82,57,16.2,0
Mancor,2025-11-23,-,-,-,-,-,-
Maria,2025-11-23,18.5,7.2,84,52,16.6,0
Marratxí,2025-11-23,18.8,7.5,79,48,17.9,0
Montuïri,2025-11-23,17.4,2.1,99,69,19.8,0
Muro,2025-11-23,18.6,5,87,53,0,0
Palma,2025-11-23,18,7.9,80,59,9.7,0
Petra,2025-11-23,18,5.5,86,56,15.4,0
Pollença,2025-11-23,17,8.1,60,38,9.7,0
Porreres,2025-11-23,17.4,6.7,77,58,15.5,0
Sa Pobla,2025-11-23,18.7,5.1,86,49,11.4,0
Puigpunyent,2025-11-23,-,-,-,-,-,-
Ses   Salines,2025-11-23,-,-,-,-,-,-
Sant   Joan,2025-11-23,17.3,6.4,76,61,12.4,0
Sant   Llorenç,2025-11-23,,,0,0,2.4,0
Sencelles,2025-11-23,-,-,-,-,-,-
Santa   Eugènia,2025-11-23,19.4,3,98,50,12.1,0
Santa   Margalida,2025-11-23,18.6,6.4,80,49,14.4,0
Santa   Maria,2025-11-23,-,-,-,-,-,-
Santanyi,2025-11-23,18.2,4.3,91,68,1.4,0
Selva,2025-11-23,18,7,82,47,14,0
Sineu,2025-11-23,18.1,5.7,93,64,14,0.51
Sóller,2025-11-23,-,-,-,-,-,-
Son   Servera,2025-11-23,,,,,,
Valldemossa,2025-11-23,-,-,-,-,-,-
Villafranca,2025-11-23,,,,,0,0
