Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-08-07,36.3,24.9,53.7,0,0
Alcúdia,2026-08-07,34.2,24.9,68.2,12.6,0
Algaida,2026-08-07,35.5,24.7,64.4,24.1,0
Andratx,2026-08-07,36,25.5,60,10.8,0
Ariany,2026-08-07,NaN,NaN,NaN,NaN,NaN
Artà,2026-08-07,34,24,75.2,19.8,0
Banyalbufar,2026-08-07,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-08-07,38.1,22.7,64.2,10.5,0
Búger,2026-08-07,36,25.2,62.9,15.4,0
Bunyola,2026-08-07,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-08-07,NaN,NaN,NaN,NaN,NaN
Calvià,2026-08-07,NaN,NaN,NaN,NaN,NaN
Campanet,2026-08-07,NaN,NaN,NaN,NaN,NaN
Campos,2026-08-07,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-08-07,33.1,26.8,71.2,22.7,0
Consell,2026-08-07,36.6,22.8,64.5,25.3,0
Costitx,2026-08-07,37.6,23,69.4,11.1,0
Deià,2026-08-07,34,25.7,70.6,10.1,0
Escorca,2026-08-07,32.6,18.4,75.7,10.4,0
Esporles,2026-08-07,34.5,23.8,76.8,21.9,0
Estellencs,2026-08-07,33,25.4,67.5,11.9,0
Felanitx,2026-08-07,35.2,25.4,68.8,26.6,0
Fornalutx,2026-08-07,32.5,24.5,71.5,14.3,0
Inca,2026-08-07,38.1,26.6,62.5,10.8,0
Lloret de Vistalegre,2026-08-07,36.7,23.5,69.8,6.4,0
Lloseta,2026-08-07,36.5,24.1,64.1,28.4,0
Llubí,2026-08-07,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-08-07,,,,21.2,0
Manacor,2026-08-07,34,24,71.6,22.3,0
Mancor,2026-08-07,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-08-07,36.4,24.5,66.1,24.1,0
Marratxí,2026-08-07,35.7,25.2,62,25.9,0
Montuïri,2026-08-07,36.4,22.2,73.8,12.2,0
Muro,2026-08-07,NaN,NaN,NaN,NaN,NaN
Palma,2026-08-07,34.5,27.2,70.3,11.9,0
Petra,2026-08-07,37.9,23.9,64.3,15.8,0
Pollença,2026-08-07,31.6,26,51.9,16.1,0
Porreres,2026-08-07,35.1,24.3,65.5,22.3,0
Sa Pobla,2026-08-07,34.8,24.9,66.1,7.9,0
Puigpunyent,2026-08-07,34.1,24.4,59.5,15.4,0
Ses Salines,2026-08-07,37,24.5,68.8,0,0
Sant Joan,2026-08-07,35.3,24.3,52,14.3,0
Sant Llorenç des Cardassar,2026-08-07,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-08-07,37.4,23.8,65.1,14.8,0
Santa Eugènia,2026-08-07,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-08-07,35.9,25,64.7,16.2,0
Santa María del Camí,2026-08-07,35.8,23.5,61.1,19.4,0
Santanyí,2026-08-07,NaN,NaN,NaN,NaN,NaN
Selva,2026-08-07,36.4,25.1,59,11.4,0
Sineu,2026-08-07,NaN,NaN,NaN,NaN,NaN
Sóller,2026-08-07,32.1,25.8,74,22,0
Son Servera,2026-08-07,31.7,25.8,70.4,19.1,0
Valldemossa,2026-08-07,31,24,77.3,16.2,0
Vilafranca de Bonany,2026-08-07,35.2,24.7,70.6,23.8,0
