Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-13,15.9,11.3,60.7,0,3.3
Alcúdia,2026-02-13,18,11.8,66.6,59.4,0.99
Algaida,2026-02-13,15.7,11.6,76.4,46.1,0.71
Andratx,2026-02-13,17.2,12.7,72.2,35.3,0
Ariany,2026-02-13,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-13,18.2,10.8,72.7,45.4,0
Banyalbufar,2026-02-13,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-02-13,17.3,9.2,77.2,20.9,0.51
Búger,2026-02-13,17.7,11.2,73,29.5,3.81
Bunyola,2026-02-13,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-13,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-13,1.5,1.5,15,25.1,0
Campanet,2026-02-13,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-13,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-13,17.4,13.1,65.7,42.8,0
Consell,2026-02-13,16,9.7,77.9,37.5,3.05
Costitx,2026-02-13,16.9,11.4,82.1,21.9,1.8
Deià,2026-02-13,16.8,12.4,63.4,38.2,0.99
Escorca,2026-02-13,11.8,6.4,81.9,18.7,2.49
Esporles,2026-02-13,16.4,11.1,76.1,32.3,1.78
Estellencs,2026-02-13,17.2,12.9,65.7,29.5,0.51
Felanitx,2026-02-13,16.6,12.3,80.4,30.1,0.76
Fornalutx,2026-02-13,16.9,10.7,71.6,40.4,1.3
Inca,2026-02-13,16.9,11.5,73.1,31.7,2.79
Lloret de Vistalegre,2026-02-13,16.7,11.8,80.2,9.7,0
Lloseta,2026-02-13,15.7,10,74.1,69.8,0.89
Llubí,2026-02-13,18.2,11.5,70.2,25.9,0.3
Llucmajor,2026-02-13,15.7,11.4,82.9,39.6,0.61
Manacor,2026-02-13,17.5,11.7,72.2,40,0.51
Mancor,2026-02-13,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-13,16.5,11,76.7,38.9,0
Marratxí,2026-02-13,16.6,11.7,74.8,30.9,1.02
Montuïri,2026-02-13,16.4,11.8,82.1,45.7,2.59
Muro,2026-02-13,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-13,16.5,14,75.1,16.6,0.99
Petra,2026-02-13,17,11.7,72.9,28.3,0
Pollença,2026-02-13,17.1,11.2,47.3,45.1,1.78
Porreres,2026-02-13,15.9,12,76.2,34.2,2.11
Sa Pobla,2026-02-13,18.5,11.6,69.5,37.5,2.49
Puigpunyent,2026-02-13,13.9,10.2,77.9,22.5,0.76
Ses Salines,2026-02-13,18.3,11.6,80,19.4,0
Sant Joan,2026-02-13,16.2,11.6,70.4,32.8,0.51
Sant Llorenç des Cardassar,2026-02-13,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-13,17.4,11.6,77.7,28,27.18
Santa Eugènia,2026-02-13,17.5,11.4,76.5,29.3,0
Santa Margalida,2026-02-13,17.5,11.7,70.8,45,0.79
Santa María del Camí,2026-02-13,16.6,10.3,73.2,47.5,0.79
Santanyí,2026-02-13,17.5,12.3,85.1,12.2,0
Selva,2026-02-13,16.9,10.8,70.9,21.6,9.91
Sineu,2026-02-13,NaN,NaN,NaN,NaN,NaN
Sóller,2026-02-13,17.6,11.9,66.8,46.8,0
Son Servera,2026-02-13,17.8,12.6,65.2,35.6,0
Valldemossa,2026-02-13,14.2,10.3,73.2,47.9,0.3
Vilafranca de Bonany,2026-02-13,16.4,10.9,78.8,49.7,0.2
