Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-30,35.6,23.1,53.6,0,0
Alcúdia,2026-07-30,34.1,22,70.7,14.8,0
Algaida,2026-07-30,35.3,22.1,62,23,0
Andratx,2026-07-30,33.3,23.1,65.6,13.3,0
Ariany,2026-07-30,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-30,33.2,19,75.9,17.7,0
Banyalbufar,2026-07-30,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-30,37.9,18.7,64.3,11.9,0
Búger,2026-07-30,37.8,19.6,62.1,16.9,0
Bunyola,2026-07-30,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-30,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-30,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-30,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-30,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-30,30.8,23.6,77.8,19.2,0
Consell,2026-07-30,,,,,0
Costitx,2026-07-30,37.5,20.3,69.4,11.9,0
Deià,2026-07-30,32.4,24.3,73.9,11.5,0
Escorca,2026-07-30,31.8,14.1,67.3,16.2,0
Esporles,2026-07-30,34.7,20.8,70.9,16.6,0
Estellencs,2026-07-30,32.3,23.8,68.9,11.9,0
Felanitx,2026-07-30,35.3,22.7,66.5,18.3,0
Fornalutx,2026-07-30,31.6,22.7,75.2,13.7,0
Inca,2026-07-30,39.2,23.6,59.9,13.7,0
Lloret de Vistalegre,2026-07-30,37.2,19.9,68.5,6.4,0
Lloseta,2026-07-30,36.2,20.9,62.3,28.8,0.1
Llubí,2026-07-30,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-30,,,,19.8,0
Manacor,2026-07-30,33,21.1,73.5,16.2,0
Mancor,2026-07-30,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-30,35.2,21.8,65.4,21.6,0
Marratxí,2026-07-30,36,23,66.3,17.9,0
Montuïri,2026-07-30,36.3,17.8,70.5,12.2,0
Muro,2026-07-30,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-30,32.8,24.5,73,9.4,0
Petra,2026-07-30,37,20.4,63,14.3,0
Pollença,2026-07-30,32.2,22.9,50.4,19.3,0
Porreres,2026-07-30,35.8,21.5,64.1,20.2,0
Sa Pobla,2026-07-30,35,21.7,63.5,7.6,0
Puigpunyent,2026-07-30,33.7,22.5,62,14.3,0
Ses Salines,2026-07-30,34.2,21.8,71.2,0,0
Sant Joan,2026-07-30,34.9,21.7,55.8,13.2,0
Sant Llorenç des Cardassar,2026-07-30,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-30,37.6,20.6,66.2,15.1,0
Santa Eugènia,2026-07-30,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-30,37.3,22.4,61.8,16.2,0
Santa María del Camí,2026-07-30,35.2,21.2,62,18.7,0
Santanyí,2026-07-30,NaN,NaN,NaN,NaN,NaN
Selva,2026-07-30,37.2,26.1,51.3,8.9,0
Sineu,2026-07-30,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-30,30.8,23.5,76.4,21.2,0
Son Servera,2026-07-30,31,22.9,74,16.9,0
Valldemossa,2026-07-30,31.5,22.2,70.3,18.7,0
Vilafranca de Bonany,2026-07-30,35.1,21.3,68.6,24.5,0
