Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-07,34.2,22.6,79,46,0,0
Alcúdia,2025-09-07,31.8,22.5,90,60,16.2,0
Algaida,2025-09-07,33.9,21.7,95,43,19.1,0
Andratx,2025-09-07,31.5,23.9,79,52,18.7,0
Ariany,2025-09-07,-,-,-,-,-,-
Artà,2025-09-07,34.4,21.8,99,59,20.9,0
Banyalbufar,2025-09-07,28.4,22,93,73,10.5,0
Binissalem,2025-09-07,36.4,21.6,93,44,9,0
Búger,2025-09-07,35.8,21.5,92,43,19.3,0
Bunyola,2025-09-07,35.5,21.1,82,43,11.9,0
Calvià,2025-09-07,31.7,22.9,85,47,17.9,0
Campanet,2025-09-07,-,-,-,-,-,-
Campos,2025-09-07,35.8,23.8,93,50,38.9,0
Capdepera,2025-09-07,31.1,24.9,94,73,18,0
Consell,2025-09-07,-,-,-,-,-,-
Costitx,2025-09-07,36.7,21.5,98,45,9.3,0
Deià,2025-09-07,29.9,22.9,85,63,17.6,0
Escorca,2025-09-07,31.9,16.6,82,31,14.4,0
Esporles,2025-09-07,32.7,21.4,93,62,21.9,0
Estellencs,2025-09-07,-,-,-,-,-,-
Felanitx,2025-09-07,33.9,23,93,48,29.6,0
Fornalutx,2025-09-07,29.4,21.6,85,46,17.2,0
Inca,2025-09-07,37.2,23.3,88,44,14.8,0
Lloret,2025-09-07,36.6,21.2,95,46,4,0
Lloseta,2025-09-07,35.1,22.1,90,46,20.5,0
Llubí,2025-09-07,35.7,21.7,89,42,12.6,0
Llucmajor,2025-09-07,34.3,22.4,95,47,19.8,0
Manacor,2025-09-07,34.6,23,95,50,15.1,0
Mancor,2025-09-07,-,-,-,-,-,-
Maria,2025-09-07,-,-,-,-,-,-
Marratxí,2025-09-07,34.8,23.1,89,49,15,0
Montuïri,2025-09-07,35.8,20.5,99,50,26.2,0
Muro,2025-09-07,34,22.4,93,56,0,0
Palma,2025-09-07,31.8,24.4,88,64,14.8,0
Petra,2025-09-07,36.1,21.3,93,41,14.6,0
Pollença,2025-09-07,31,22.2,70,46,22.5,0
Porreres,2025-09-07,36,22.4,92,45,24.8,0
Sa Pobla,2025-09-07,35.6,23.2,88,48,10,0
Puigpunyent,2025-09-07,33.7,20.7,86,51,19.3,0
Ses   Salines,2025-09-07,32.5,23.3,95,58,25.9,0
Sant   Joan,2025-09-07,34.4,22.9,68,20,15.9,0
Sant   Llorenç,2025-09-07,36.7,23.1,96,49,6.4,0
Sencelles,2025-09-07,33.8,25.3,85,51,29.6,0
Santa   Eugènia,2025-09-07,37.5,20.6,93,43,18.2,0
Santa   Margalida,2025-09-07,33.6,21.5,90,53,22,0
Santa   Maria,2025-09-07,-,-,-,-,-,-
Santanyi,2025-09-07,33.5,24.5,98,68,2.9,0
Selva,2025-09-07,34.6,22.3,89,42,10.3,0
Sineu,2025-09-07,36.7,20.5,99,49,9.7,0
Sóller,2025-09-07,30.1,22.4,88,52,18.5,0
Son   Servera,2025-09-07,,,,,,
Valldemossa,2025-09-07,29.5,20.7,89,52,24.1,0
Villafranca,2025-09-07,,,,,0,0
