Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-24,11.6,7.3,71.9,0,12.7
Alcúdia,2026-01-24,13.1,6.7,78.6,41.4,3.61
Algaida,2026-01-24,11.8,8.1,74.5,39.2,2.49
Andratx,2026-01-24,13.6,8.3,66.3,32,0.99
Ariany,2026-01-24,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-24,11.8,6.6,84.1,34.6,3.3
Banyalbufar,2026-01-24,,,,25.6,4.8
Binissalem,2026-01-24,12.2,4.2,80.4,20.6,8.64
Búger,2026-01-24,13.1,4.4,80.6,26.2,3.81
Bunyola,2026-01-24,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-24,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-24,13,7.3,69.4,20.8,1.78
Campanet,2026-01-24,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-24,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-24,13.1,8.2,76.6,31.4,4.29
Consell,2026-01-24,11.8,3.8,80.7,26.7,6.35
Costitx,2026-01-24,12.4,7,86,18.7,3.1
Deià,2026-01-24,12.8,7,67.6,35.3,6.3
Escorca,2026-01-24,7.1,2,91,16.2,11.2
Esporles,2026-01-24,11.2,5.3,79.7,36.7,1.02
Estellencs,2026-01-24,13.7,9.7,65.2,26.3,4.8
Felanitx,2026-01-24,12.4,7.8,78.1,29.5,11.94
Fornalutx,2026-01-24,11.6,5,84.2,17.2,13
Inca,2026-01-24,12.4,7,78.8,22.4,6.81
Lloret de Vistalegre,2026-01-24,12.5,7.7,81.8,6.4,0
Lloseta,2026-01-24,11.7,5.3,77.1,59.4,8.1
Llubí,2026-01-24,11.9,5.5,78.3,20.5,3.3
Llucmajor,2026-01-24,11.5,6.9,79.4,39.6,1.5
Manacor,2026-01-24,12.9,6.8,75.5,33.1,5.31
Mancor,2026-01-24,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-24,11.8,6.8,80.1,26.3,0
Marratxí,2026-01-24,12.4,8.2,73.9,45.7,1.52
Montuïri,2026-01-24,11.7,5.7,83.5,48.9,1.3
Muro,2026-01-24,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-24,13.3,8.7,73.1,23,3.3
Petra,2026-01-24,12.2,7.1,77.1,26.2,1.02
Pollença,2026-01-24,10.6,6.1,62.1,20.9,16.26
Porreres,2026-01-24,12.1,7.2,74,28.1,1.5
Sa Pobla,2026-01-24,13.5,5.6,78.4,26.2,2.69
Puigpunyent,2026-01-24,10.4,6.9,77.8,22.5,2.79
Ses Salines,2026-01-24,13.2,7.1,77.3,16.9,10.69
Sant Joan,2026-01-24,11.7,8,63.4,30.1,1.27
Sant Llorenç des Cardassar,2026-01-24,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-01-24,12.5,5.4,80.5,21.2,7.87
Santa Eugènia,2026-01-24,13.4,3.3,79.6,18.7,6.35
Santa Margalida,2026-01-24,11.7,7.2,78.2,28.1,2.49
Santa María del Camí,2026-01-24,11.8,5.6,72.2,49.7,4.29
Santanyí,2026-01-24,13.2,7,83.9,15.4,0.79
Selva,2026-01-24,NaN,NaN,NaN,NaN,NaN
Sineu,2026-01-24,NaN,NaN,NaN,NaN,NaN
Sóller,2026-01-24,14,8,69.8,38.2,8.71
Son Servera,2026-01-24,12.8,7.9,72.4,32.8,9.6
Valldemossa,2026-01-24,10.4,5,76.2,30.6,6.3
Vilafranca de Bonany,2026-01-24,12.1,7.2,79.5,32.4,1.09
