Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-30,23.3,17,83,59,0,0
Alcúdia,2025-09-30,25.4,19.2,84,58,16.2,0
Algaida,2025-09-30,23,17,96,64,24.1,3.81
Andratx,2025-09-30,25.2,17.8,83,54,27,1.5
Ariany,2025-09-30,-,-,-,-,-,-
Artà,2025-09-30,25.1,16.1,95,67,31.5,1.8
Banyalbufar,2025-09-30,24.5,17.6,87,67,15.4,0.51
Binissalem,2025-09-30,24.6,15.1,93,63,13.4,1.52
Búger,2025-09-30,25.6,15.9,93,62,23.7,0.25
Bunyola,2025-09-30,25.7,15.8,86,55,24.8,0
Calvià,2025-09-30,23.5,17,91,61,24.8,2.79
Campanet,2025-09-30,-,-,-,-,-,-
Campos,2025-09-30,24.5,18.3,96,63,43.5,4.8
Capdepera,2025-09-30,25.1,19.8,88,60,12.2,0
Consell,2025-09-30,-,-,-,-,-,-
Costitx,2025-09-30,25.5,15.8,99,65,13,5.11
Deià,2025-09-30,24.5,18.5,77,53,20.2,0
Escorca,2025-09-30,18.6,10.9,89,69,15.8,0
Esporles,2025-09-30,24.8,16.3,95,67,14.8,0
Estellencs,2025-09-30,-,-,-,-,-,-
Felanitx,2025-09-30,24.9,17.3,94,63,42.6,77.39
Fornalutx,2025-09-30,24.4,17.8,74,53,23,0
Inca,2025-09-30,25.4,18.2,94,63,5.5,24.41
Lloret,2025-09-30,23.9,16.7,98,67,7.2,0
Lloseta,2025-09-30,23.1,17.1,93,66,26.6,0.79
Llubí,2025-09-30,26.6,17.9,92,49,16.6,0.79
Llucmajor,2025-09-30,23.6,17.3,98,68,23.8,14.5
Manacor,2025-09-30,24.7,17,97,58,10.4,0
Mancor,2025-09-30,-,-,-,-,-,-
Maria,2025-09-30,24.6,17.8,97,54,20.2,0
Marratxí,2025-09-30,24.5,16.4,90,56,21.9,0.25
Montuïri,2025-09-30,23,14.7,99,74,16.3,6.4
Muro,2025-09-30,24.2,18.6,96,67,0,0
Palma,2025-09-30,24.6,19.3,93,62,20.2,6.81
Petra,2025-09-30,24.5,16.1,94,60,17.5,6.6
Pollença,2025-09-30,22.3,17.9,68,51,29.6,0
Porreres,2025-09-30,24.5,16.6,97,62,20.9,32.69
Sa Pobla,2025-09-30,26.6,18.5,91,59,16.9,0
Puigpunyent,2025-09-30,23.2,14.6,86,67,19.3,1.8
Ses   Salines,2025-09-30,24.2,17.8,95,72,43.5,18.03
Sant   Joan,2025-09-30,22.9,17.7,71,24,16.3,5.59
Sant   Llorenç,2025-09-30,25.8,16.2,96,61,5.1,1.27
Sencelles,2025-09-30,23.6,17.3,94,64,27.8,2.59
Santa   Eugènia,2025-09-30,25.8,15.5,98,58,6.9,5.08
Santa   Margalida,2025-09-30,25.3,18.4,91,58,23,0
Santa   Maria,2025-09-30,-,-,-,-,-,-
Santanyi,2025-09-30,23.8,17.2,99,74,8.7,39.6
Selva,2025-09-30,23.9,16.4,91,64,9.7,0
Sineu,2025-09-30,26.1,15.8,99,55,11.9,0.71
Sóller,2025-09-30,25.7,17.4,77,55,57.5,0
Son   Servera,2025-09-30,,,,,,
Valldemossa,2025-09-30,22.2,15.6,85,65,42.6,0
Villafranca,2025-09-30,,,,,0,10.69
