Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-08-06,-,-,-,-,-,-
Alcúdia,2025-08-06,31.2,20.2,84,45,16.2,0
Algaida,2025-08-06,32.6,22.6,70,33,19.8,0
Andratx,2025-08-06,33.3,22.7,65,33,15.1,0
Ariany,2025-08-06,-,-,-,-,-,-
Artà,2025-08-06,33,17.5,85,40,22.5,0
Banyalbufar,2025-08-06,30.1,22,77,50,6.4,0
Binissalem,2025-08-06,35.9,18.9,82,32,11.6,0
Búger,2025-08-06,34.6,18.5,88,34,24.5,0
Bunyola,2025-08-06,34.8,21.7,67,27,15.4,0
Calvià,2025-08-06,32,22.5,67,31,14.6,0
Campanet,2025-08-06,-,-,-,-,-,-
Campos,2025-08-06,34.9,18.8,82,36,33.8,0
Capdepera,2025-08-06,31.5,23.5,77,47,15.4,0
Consell,2025-08-06,-,-,-,-,-,-
Costitx,2025-08-06,35.4,19.7,86,33,11.6,0
Deià,2025-08-06,31.8,23.5,67,38,10.1,0
Escorca,2025-08-06,28.3,18.9,72,40,14.8,1.5
Esporles,2025-08-06,32.5,20.3,74,42,16.6,0
Estellencs,2025-08-06,-,-,-,-,-,-
Felanitx,2025-08-06,31.9,19.5,76,39,32.2,0
Fornalutx,2025-08-06,30.9,22.2,59,35,15.1,0
Inca,2025-08-06,36.3,22.7,74,35,12.6,0
Lloret,2025-08-06,35.3,20.3,83,35,6.1,0
Lloseta,2025-08-06,33.9,21,77,33,29.5,0
Llubí,2025-08-06,35.8,19.3,78,32,13,0
Llucmajor,2025-08-06,32.7,21.6,73,36,18.7,0
Manacor,2025-08-06,33,19.2,85,36,18.4,0
Mancor,2025-08-06,-,-,-,-,-,-
Maria,2025-08-06,-,-,-,-,-,-
Marratxí,2025-08-06,35.7,22.9,75,27,15.4,0
Montuïri,2025-08-06,34.6,17.1,87,38,23,0
Muro,2025-08-06,33.4,21.6,82,40,0,0
Palma,2025-08-06,33.2,23.9,74,35,8.3,0
Petra,2025-08-06,35.3,19.2,79,32,14.6,0
Pollença,2025-08-06,29.7,22.7,57,29,22.5,0
Porreres,2025-08-06,34.7,21.7,68,30,22,0
Sa Pobla,2025-08-06,34.3,21.3,79,36,10.8,0
Puigpunyent,2025-08-06,-,-,-,-,-,-
Ses   Salines,2025-08-06,30.7,21.7,83,49,29.6,0
Sant   Joan,2025-08-06,33.1,21.5,69,37,13.5,0
Sant   Llorenç,2025-08-06,35,19.7,81,37,6.6,0
Sencelles,2025-08-06,33.8,20.5,77,37,24.1,0
Santa   Eugènia,2025-08-06,36,17.3,82,29,15.4,0
Santa   Margalida,2025-08-06,33.7,21.7,76,39,20.5,0
Santa   Maria,2025-08-06,-,-,-,-,-,-
Santanyi,2025-08-06,32.5,20.4,89,47,5.5,0
Selva,2025-08-06,33.7,22.8,72,31,10.3,0
Sineu,2025-08-06,35.3,19.6,89,40,11.1,0
Sóller,2025-08-06,31.4,21.2,69,35,16.7,0
Son   Servera,2025-08-06,,,,,,
Valldemossa,2025-08-06,29.9,21.5,68,36,22.5,0
Villafranca,2025-08-06,,,,,0,0
