Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-08-27,34.1,24.2,68,38,0,0.76
Alcúdia,2025-08-27,32.3,24.6,92,65,14,0.3
Algaida,2025-08-27,35.8,23.4,97,40,19.1,0.51
Andratx,2025-08-27,35.2,25.6,82,32,17.6,0
Ariany,2025-08-27,-,-,-,-,-,-
Artà,2025-08-27,32.6,21.9,100,70,29.6,0.99
Banyalbufar,2025-08-27,31.7,23.5,93,56,12.6,0
Binissalem,2025-08-27,35.8,22.7,91,38,14.3,0.25
Búger,2025-08-27,35.9,23,93,50,16.1,0
Bunyola,2025-08-27,36.6,24,78,33,24.1,0
Calvià,2025-08-27,34.8,24.2,80,26,21.9,0
Campanet,2025-08-27,-,-,-,-,-,-
Campos,2025-08-27,35.8,25.6,93,45,40.7,0
Capdepera,2025-08-27,31,24.9,97,76,14,0.2
Consell,2025-08-27,-,-,-,-,-,-
Costitx,2025-08-27,36,23.4,99,52,11.1,0.79
Deià,2025-08-27,34.8,24.7,82,31,23.8,0
Escorca,2025-08-27,-,-,-,-,-,-
Esporles,2025-08-27,36.1,23.4,94,42,13.7,0
Estellencs,2025-08-27,-,-,-,-,-,-
Felanitx,2025-08-27,32.6,24,94,57,42.6,1.27
Fornalutx,2025-08-27,34.9,23.7,84,29,13.7,0
Inca,2025-08-27,36.5,25,90,43,14.3,0
Lloret,2025-08-27,34.5,23.4,98,57,10.1,0
Lloseta,2025-08-27,35.3,23.2,89,41,26.6,0.79
Llubí,2025-08-27,36.4,23.8,92,50,11.9,1.09
Llucmajor,2025-08-27,34,24.8,91,47,25.2,0.3
Manacor,2025-08-27,34.1,23.2,97,53,15.1,0
Mancor,2025-08-27,-,-,-,-,-,-
Maria,2025-08-27,-,-,-,-,-,-
Marratxí,2025-08-27,37.6,24.7,93,31,25.9,0
Montuïri,2025-08-27,35.4,22.7,99,56,28.8,1.3
Muro,2025-08-27,35.3,24.1,99,61,0,1.5
Palma,2025-08-27,34.8,25.9,86,51,26.3,0
Petra,2025-08-27,35.4,23.4,96,46,13.2,1.52
Pollença,2025-08-27,31.2,24.2,70,51,20.9,0.79
Porreres,2025-08-27,35.9,23.6,94,42,18,0.3
Sa Pobla,2025-08-27,36.6,24.7,93,49,11.4,0.25
Puigpunyent,2025-08-27,36.4,22.3,81,40,27.8,0
Ses   Salines,2025-08-27,34.2,24.4,95,58,33.8,0
Sant   Joan,2025-08-27,33.7,23.7,67,7,16.7,1.52
Sant   Llorenç,2025-08-27,35.5,23.5,96,54,8,2.54
Sencelles,2025-08-27,34.5,23.8,93,55,27.8,0.61
Santa   Eugènia,2025-08-27,39.7,22.8,95,35,13.8,0
Santa   Margalida,2025-08-27,35,23.2,95,54,18.7,0.3
Santa   Maria,2025-08-27,-,-,-,-,-,-
Santanyi,2025-08-27,34,24.4,99,62,17.2,0
Selva,2025-08-27,34.3,22.8,89,37,9.7,0
Sineu,2025-08-27,35.6,22.6,99,63,11.1,0.99
Sóller,2025-08-27,35.9,24,87,37,38.9,0
Son   Servera,2025-08-27,,,,,,
Valldemossa,2025-08-27,33.4,23,90,31,31.5,0
Villafranca,2025-08-27,,,,,0,0.99
