Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-12-23,10.3,7.1,75.4,0,15.75
Alcúdia,2025-12-23,12.2,6.4,82.4,20.9,5.89
Algaida,2025-12-23,8.7,6.5,84.9,22,7.59
Andratx,2025-12-23,12,8.2,74.5,19.8,23.7
Ariany,2025-12-23,NaN,NaN,NaN,NaN,NaN
Artà,2025-12-23,9.2,5,90.6,18,4.9
Banyalbufar,2025-12-23,11.3,7.6,83.7,14.8,11.91
Binissalem,2025-12-23,10.5,5.7,84.5,8.2,7.87
Búger,2025-12-23,11.1,5.5,88.4,12.9,2.79
Bunyola,2025-12-23,10,5.8,84.4,23.8,10.92
Cabrera,2025-12-23,NaN,NaN,NaN,NaN,NaN
Calvià,2025-12-23,11.1,7.7,78,22.2,24.38
Campanet,2025-12-23,NaN,NaN,NaN,NaN,NaN
Campos,2025-12-23,11.5,3.2,86.1,33.2,3.3
Capdepera,2025-12-23,10.6,7.1,81.5,18,3.3
Consell,2025-12-23,10,6.5,89.4,19.5,8.89
Costitx,2025-12-23,8.7,5.3,94,9.7,3.51
Deià,2025-12-23,10.6,7.4,77,22.7,23.39
Escorca,2025-12-23,4.7,1.7,92.5,17.3,21.41
Esporles,2025-12-23,10.6,7.4,86.5,28.8,5.33
Estellencs,2025-12-23,11.8,8.2,76.1,18,14
Felanitx,2025-12-23,11,6.9,83.5,19,7.11
Fornalutx,2025-12-23,8.8,6.4,89.5,15.8,15.01
Inca,2025-12-23,10.7,7,85.4,16.6,5.59
Lloret de Vistalegre,2025-12-23,9.4,6,90.7,6.1,0
Lloseta,2025-12-23,10.8,5.5,83.8,31.7,7.29
Llubí,2025-12-23,9.4,6.7,86.7,13.7,3.51
Llucmajor,2025-12-23,9.5,6.3,89,21.6,9.7
Manacor,2025-12-23,10.5,5.5,85.5,16.9,3
Mancor,2025-12-23,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2025-12-23,9,6.2,90.2,15.8,0
Marratxí,2025-12-23,9.7,6.5,84.5,21.9,10.16
Montuïri,2025-12-23,9.2,5.5,91.5,13.7,6.1
Muro,2025-12-23,10.7,6.9,89.9,1.4,2.49
Palma,2025-12-23,11.5,8.6,81.4,33.1,8.89
Petra,2025-12-23,10.4,6.3,85,15.4,12.95
Pollença,2025-12-23,10.7,6.3,62,19.3,9.91
Porreres,2025-12-23,10.4,6.9,79.2,22.3,7.11
Sa Pobla,2025-12-23,11.3,7.1,84.7,13,4.5
Puigpunyent,2025-12-23,8.7,6,84.3,17.5,34.29
Ses Salines,2025-12-23,12.3,5.6,84.5,8.6,5.79
Sant Joan,2025-12-23,9.9,6.6,63.5,13.8,3.81
Sant Llorenç des Cardassar,2025-12-23,10.5,4.4,86,7.1,1.78
Sencelles,2025-12-23,10.1,6.7,86.1,16.6,4.83
Santa Eugènia,2025-12-23,34.7,6.5,88.8,239.8,5.84
Santa Margalida,2025-12-23,9.4,6.7,85.3,15.5,6.4
Santa María del Camí,2025-12-23,10.6,6.2,82.6,25.6,13.31
Santanyí,2025-12-23,11.8,5.1,90.9,0,5.79
Selva,2025-12-23,10.1,5.9,84.5,16.4,20.57
Sineu,2025-12-23,8.6,5.4,95.5,16.6,3.91
Sóller,2025-12-23,11.7,8,78.9,28.8,11.2
Son Servera,2025-12-23,10.9,7,77.1,19.8,2.79
Valldemossa,2025-12-23,8.1,5.9,84.6,13.7,13.49
Vilafranca de Bonany,2025-12-23,10,6.3,86.5,21.2,4.6
