Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-05-29,32.6,18.7,39.4,0,0
Alcúdia,2026-05-29,33.2,17.7,57.9,19.8,0
Algaida,2026-05-29,31.8,20.3,47.4,20.5,0
Andratx,2026-05-29,31.9,20.1,45.3,9.7,0
Ariany,2026-05-29,NaN,NaN,NaN,NaN,NaN
Artà,2026-05-29,34,16.3,50.9,17.2,0
Banyalbufar,2026-05-29,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-05-29,35,15.4,53.3,9.3,0
Búger,2026-05-29,35.9,15.7,52.9,21.6,0
Bunyola,2026-05-29,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-05-29,NaN,NaN,NaN,NaN,NaN
Calvià,2026-05-29,NaN,NaN,NaN,NaN,NaN
Campanet,2026-05-29,NaN,NaN,NaN,NaN,NaN
Campos,2026-05-29,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-05-29,33.2,20.4,54,15.8,0
Consell,2026-05-29,NaN,NaN,NaN,NaN,NaN
Costitx,2026-05-29,34.7,18.6,57.9,9.7,0
Deià,2026-05-29,32.9,22,37.9,9.4,0
Escorca,2026-05-29,28.4,11.3,57.1,8.3,0
Esporles,2026-05-29,31.7,18.5,52.1,17.7,0.25
Estellencs,2026-05-29,30.3,19.9,48,8.3,0
Felanitx,2026-05-29,34.1,21.1,49.9,20.8,0
Fornalutx,2026-05-29,31.3,20.1,39,11.9,0
Inca,2026-05-29,35.3,20.6,48.2,18.7,0
Lloret de Vistalegre,2026-05-29,35,18.7,58,6.9,0
Lloseta,2026-05-29,32.9,16.9,50.1,25.2,0.41
Llubí,2026-05-29,36.2,17.4,51,12.2,0
Llucmajor,2026-05-29,,,,19.4,0
Manacor,2026-05-29,35,17.4,54.6,15.1,0
Mancor,2026-05-29,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-05-29,34.2,18.3,55.7,16.9,0
Marratxí,2026-05-29,31.1,19.3,58.8,15,0
Montuïri,2026-05-29,34.3,14.2,57.3,23.8,0
Muro,2026-05-29,NaN,NaN,NaN,NaN,NaN
Palma,2026-05-29,30.2,20.8,65.1,17.3,0
Petra,2026-05-29,35.9,18,49.9,15.4,0
Pollença,2026-05-29,32.4,19.5,31.7,22.5,0
Porreres,2026-05-29,34.3,19.2,47.2,17.3,0
Sa Pobla,2026-05-29,34.7,18,53,16.9,0
Puigpunyent,2026-05-29,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-05-29,31,16.4,64.7,8.3,0
Sant Joan,2026-05-29,33.6,18.7,47.6,18.8,0
Sant Llorenç des Cardassar,2026-05-29,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-05-29,34.1,18.3,57.1,16.3,0
Santa Eugènia,2026-05-29,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-05-29,34.9,19.5,54.5,18.7,0
Santa María del Camí,2026-05-29,32.3,17,54,18,0
Santanyí,2026-05-29,,,,1.8,0
Selva,2026-05-29,NaN,NaN,NaN,NaN,NaN
Sineu,2026-05-29,NaN,NaN,NaN,NaN,NaN
Sóller,2026-05-29,31.7,17.9,47.3,18,0
Son Servera,2026-05-29,33.3,19.7,47.8,15.5,0
Valldemossa,2026-05-29,29.5,20.3,39,6.1,0
Vilafranca de Bonany,2026-05-29,35.7,18.6,51.4,30.6,0
