Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-17,25.1,12,52.7,0,0
Alcúdia,2026-04-17,22.2,11.2,76.1,12.6,0
Algaida,2026-04-17,23.6,13,56.9,18.7,0
Andratx,2026-04-17,24.3,11.9,56.5,9,0
Ariany,2026-04-17,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-17,23.6,11.1,69.1,21.9,0
Banyalbufar,2026-04-17,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-17,27.6,8.8,66,8.7,0
Búger,2026-04-17,25.5,8.7,71.4,24.5,0
Bunyola,2026-04-17,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-17,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-17,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-17,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-17,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-17,23.2,13.2,65.2,15.1,0
Consell,2026-04-17,25.5,10.1,65.2,19.2,0
Costitx,2026-04-17,26.1,10.8,70.5,9.7,0
Deià,2026-04-17,22.5,14.8,59.8,8.6,0
Escorca,2026-04-17,21.2,4.8,76.6,9,0
Esporles,2026-04-17,25.1,10.1,70.9,14.8,12.7
Estellencs,2026-04-17,21.5,12.7,63,9.7,0
Felanitx,2026-04-17,25.5,13.6,58.9,17.5,0
Fornalutx,2026-04-17,22.6,12.8,62.1,13.7,0
Inca,2026-04-17,27.8,12.7,60.3,10.5,0
Lloret de Vistalegre,2026-04-17,27.4,12.1,66,6.1,0
Lloseta,2026-04-17,25.9,10.7,63.7,20.5,0
Llubí,2026-04-17,26.6,10.7,64.5,11.2,0
Llucmajor,2026-04-17,,,,14.8,0
Manacor,2026-04-17,23.9,10.1,70.8,14.8,0
Mancor,2026-04-17,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-17,24.1,13.7,60.9,17.3,0
Marratxí,2026-04-17,24.9,12.1,62.3,17.9,0
Montuïri,2026-04-17,25.7,7.1,75.1,19.8,0
Muro,2026-04-17,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-17,21.4,13.4,75.8,11.2,0
Petra,2026-04-17,26.7,11.8,62.1,16.1,0
Pollença,2026-04-17,22.1,12.5,51.8,16.1,0
Porreres,2026-04-17,25.9,11.5,59.5,18.7,0
Sa Pobla,2026-04-17,24.3,10.8,69,14.8,0
Puigpunyent,2026-04-17,24.1,13.7,51.8,12.2,0
Ses Salines,2026-04-17,25,9.9,71.8,5.4,0
Sant Joan,2026-04-17,24.9,11.4,59.9,12.2,0
Sant Llorenç des Cardassar,2026-04-17,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-17,27.3,11.3,66.3,12.6,0
Santa Eugènia,2026-04-17,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-17,25,12.6,64.6,15.1,0
Santa María del Camí,2026-04-17,23.8,10.7,63.1,19.8,0
Santanyí,2026-04-17,,,,1.4,0
Selva,2026-04-17,NaN,NaN,NaN,NaN,NaN
Sineu,2026-04-17,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-17,22.9,11.1,68.7,21.2,0
Son Servera,2026-04-17,21.7,13.1,62.5,15.5,0
Valldemossa,2026-04-17,21.9,14.2,52.3,19.8,0
Vilafranca de Bonany,2026-04-17,25.9,12.8,62.9,16.9,0
