Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-22,30.6,20.1,43.7,0,0
Alcúdia,2026-09-22,29,18,64.3,15.8,0
Algaida,2026-09-22,30.4,20.4,55.1,16.6,0
Andratx,2026-09-22,32.3,19.9,48.3,14,0
Ariany,2026-09-22,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-22,28.5,18.4,61.9,20.1,0
Banyalbufar,2026-09-22,28.4,19.7,62.7,9.7,0
Binissalem,2026-09-22,34.4,16.4,60,14,0
Búger,2026-09-22,31.6,15.6,65.6,16.4,0
Bunyola,2026-09-22,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-22,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-22,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-22,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-22,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-22,27.8,21.9,57,18.7,0
Consell,2026-09-22,31.1,16,60.8,21.9,0
Costitx,2026-09-22,31.5,17.3,65,9.7,0
Deià,2026-09-22,30.1,22.1,44.2,9.4,0
Escorca,2026-09-22,25.5,11.5,53.7,15.8,0
Esporles,2026-09-22,29.8,17.4,64,16.3,0
Estellencs,2026-09-22,30.5,20.4,46.1,10.1,0
Felanitx,2026-09-22,34,20,57.5,14.3,0
Fornalutx,2026-09-22,28.8,20.3,44.4,14.8,0
Inca,2026-09-22,31.9,20.2,54.8,12.6,0
Lloret de Vistalegre,2026-09-22,30.7,19.2,63.9,6.4,0
Lloseta,2026-09-22,30.2,18.6,57.2,22.3,0
Llubí,2026-09-22,30.1,17,63.1,13,0
Llucmajor,2026-09-22,,,,13.3,0
Manacor,2026-09-22,29.9,18.5,63.9,14,0
Mancor,2026-09-22,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-22,28.2,18.9,59,22.3,0
Marratxí,2026-09-22,32.5,21,49.5,14.6,0
Montuïri,2026-09-22,30.7,15.1,73.6,13.4,0
Muro,2026-09-22,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-22,30.8,20.6,60.5,13.3,0
Petra,2026-09-22,32.6,17.5,64,15.4,0
Pollença,2026-09-22,27.3,21,43,20.9,0
Porreres,2026-09-22,32.2,19.3,53.9,16.2,0
Sa Pobla,2026-09-22,29.5,17.8,62.4,0.3,0
Puigpunyent,2026-09-22,31.8,21,39.1,12.6,0
Ses Salines,2026-09-22,32,18,71,0,0
Sant Joan,2026-09-22,28.6,20.1,59,18.5,0
Sant Llorenç des Cardassar,2026-09-22,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-22,31.7,17.6,62.4,19.2,0
Santa Eugènia,2026-09-22,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-22,30,19.5,60,19.4,0
Santa María del Camí,2026-09-22,31.3,17.2,56.6,22,0
Santanyí,2026-09-22,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-22,32.7,19.5,50.4,11.4,0
Sineu,2026-09-22,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-22,30,17.6,62,16.2,0
Son Servera,2026-09-22,29.1,20.2,50.7,22,0
Valldemossa,2026-09-22,28,20.4,45.5,4.7,0
Vilafranca de Bonany,2026-09-22,29.9,20.2,60.4,23.4,0
