Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-08-14,36.6,24.4,61,32,0,0
Alcúdia,2025-08-14,33.7,23.6,88,48,15.5,0
Algaida,2025-08-14,35.3,24.5,75,31,22,0
Andratx,2025-08-14,35.9,24.7,73,30,16.9,0
Ariany,2025-08-14,-,-,-,-,-,-
Artà,2025-08-14,35.1,20.6,85,48,20.9,0
Banyalbufar,2025-08-14,32,23.6,88,50,7.6,0
Binissalem,2025-08-14,38.6,21.3,83,34,14.8,0
Búger,2025-08-14,36,21.6,87,43,23.3,0
Bunyola,2025-08-14,38.4,23.5,70,30,18.3,0
Calvià,2025-08-14,36.4,23.7,68,19,18.3,0
Campanet,2025-08-14,-,-,-,-,-,-
Campos,2025-08-14,36.3,21.9,77,41,35.4,0
Capdepera,2025-08-14,33.1,24.9,87,42,11.9,0
Consell,2025-08-14,-,-,-,-,-,-
Costitx,2025-08-14,37.7,21.7,91,39,12.2,0
Deià,2025-08-14,33,25,70,42,10.1,0
Escorca,2025-08-14,31.2,15.3,90,43,9.4,0
Esporles,2025-08-14,34.4,22.4,89,49,19.8,0
Estellencs,2025-08-14,-,-,-,-,-,-
Felanitx,2025-08-14,34.2,22.4,75,40,27.8,0
Fornalutx,2025-08-14,33.2,24,67,37,16.6,0
Inca,2025-08-14,37.6,25.3,78,41,14.3,0
Lloret,2025-08-14,36.1,21.7,87,42,8.2,0
Lloseta,2025-08-14,35.6,22.7,81,37,22.7,0.2
Llubí,2025-08-14,36.6,22.1,84,38,13.7,0
Llucmajor,2025-08-14,36,23.9,80,32,18,0
Manacor,2025-08-14,31.5,23.5,82,61,10.4,0
Mancor,2025-08-14,-,-,-,-,-,-
Maria,2025-08-14,-,-,-,-,-,-
Marratxí,2025-08-14,38.7,24.1,76,26,17.2,0
Montuïri,2025-08-14,36.3,20.1,87,39,23,1.3
Muro,2025-08-14,33.6,23.2,89,53,0,0
Palma,2025-08-14,35.2,25.7,72,34,19.4,0
Petra,2025-08-14,37.5,21.6,79,30,15,0
Pollença,2025-08-14,32.2,24.2,64,31,27.8,0
Porreres,2025-08-14,36,23.1,76,36,19.1,0
Sa Pobla,2025-08-14,37.7,24.1,83,42,12.2,0
Puigpunyent,2025-08-14,35,21.2,78,30,33.8,0
Ses   Salines,2025-08-14,32.8,23.2,83,48,24.1,0
Sant   Joan,2025-08-14,35.5,23.3,70,33,14.6,0
Sant   Llorenç,2025-08-14,36.9,22.5,76,44,5.6,0
Sencelles,2025-08-14,35.9,22.7,81,38,22.5,0
Santa   Eugènia,2025-08-14,38.6,20.3,86,32,17.4,0
Santa   Margalida,2025-08-14,34.4,22.4,82,45,17.3,0
Santa   Maria,2025-08-14,-,-,-,-,-,-
Santanyi,2025-08-14,35.1,22.2,86,52,3.5,0
Selva,2025-08-14,-,-,-,-,-,-
Sineu,2025-08-14,37.6,21.4,97,42,9.7,0
Sóller,2025-08-14,32.9,23.3,76,43,18.5,0
Son   Servera,2025-08-14,,,,,,
Valldemossa,2025-08-14,30.4,22.6,76,45,25.9,0
Villafranca,2025-08-14,,,,,0,0
