Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-08-10,35.2,20.7,70,25,0,0
Alcúdia,2025-08-10,32.8,20.4,92,42,16.2,0
Algaida,2025-08-10,33.7,20.8,96,30,22.3,0
Andratx,2025-08-10,34.7,22.2,87,26,15.1,0
Ariany,2025-08-10,-,-,-,-,-,-
Artà,2025-08-10,34.7,18.4,98,37,24.1,0
Banyalbufar,2025-08-10,29.7,20.6,91,62,6.9,0
Binissalem,2025-08-10,37.4,19.1,95,26,10.5,0
Búger,2025-08-10,37.8,18.8,92,23,17.9,0
Bunyola,2025-08-10,36.3,19.8,91,26,15.1,0
Calvià,2025-08-10,34.6,20.2,89,26,16.1,0
Campanet,2025-08-10,-,-,-,-,-,-
Campos,2025-08-10,34.7,20.8,95,33,37,0
Capdepera,2025-08-10,32.3,22.7,95,53,11.6,0
Consell,2025-08-10,-,-,-,-,-,-
Costitx,2025-08-10,37.2,19.4,99,27,10.5,0
Deià,2025-08-10,31.4,22.8,82,56,11.2,0
Escorca,2025-08-10,31.1,13.6,72,24,10.8,0
Esporles,2025-08-10,33.7,19.3,92,41,20.1,0
Estellencs,2025-08-10,-,-,-,-,-,-
Felanitx,2025-08-10,33.3,21.1,93,34,35.4,0
Fornalutx,2025-08-10,31.1,21.7,83,41,14.8,0
Inca,2025-08-10,37.6,21.8,87,28,13,0
Lloret,2025-08-10,37.5,20.5,97,29,5,0
Lloseta,2025-08-10,35.1,19.5,91,27,29.2,0
Llubí,2025-08-10,37.3,19.4,92,23,15.5,0
Llucmajor,2025-08-10,33.9,20.6,91,33,17.6,0
Manacor,2025-08-10,34.4,20.4,97,29,17.3,0
Mancor,2025-08-10,-,-,-,-,-,-
Maria,2025-08-10,-,-,-,-,-,-
Marratxí,2025-08-10,34.6,21.2,93,28,15.4,0
Montuïri,2025-08-10,35.5,17.8,99,32,21.2,0
Muro,2025-08-10,35.1,20.5,95,36,0,0
Palma,2025-08-10,33.1,22.9,87,41,13.3,0
Petra,2025-08-10,37.7,19.6,97,23,17.9,0
Pollença,2025-08-10,32.6,21.2,69,20,25.9,0
Porreres,2025-08-10,35.5,21,93,28,16.9,0
Sa Pobla,2025-08-10,37.8,21.8,87,28,11.1,0
Puigpunyent,2025-08-10,-,-,-,-,-,-
Ses   Salines,2025-08-10,31.6,21.3,95,48,25.9,0
Sant   Joan,2025-08-10,34.6,21.4,67,13,19.5,0
Sant   Llorenç,2025-08-10,36.4,20.8,95,29,5.1,0
Sencelles,2025-08-10,34.3,20.1,90,30,24.1,0
Santa   Eugènia,2025-08-10,37.4,17.5,98,26,19.3,0
Santa   Margalida,2025-08-10,34.7,21.3,93,32,16.9,0
Santa   Maria,2025-08-10,-,-,-,-,-,-
Santanyi,2025-08-10,34.8,21.3,99,46,3.2,0
Selva,2025-08-10,29.6,20.2,90,39,5,0
Sineu,2025-08-10,37.9,18.2,99,28,9.7,0
Sóller,2025-08-10,31.3,21.3,87,48,18.5,0
Son   Servera,2025-08-10,,,,,,
Valldemossa,2025-08-10,29.3,20.3,91,32,22.5,0
Villafranca,2025-08-10,,,,,0,0
