Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-03-26,11.8,9.5,73.2,0,0
Alcúdia,2026-03-26,13.6,10.8,70,29.5,0.2
Algaida,2026-03-26,12.4,8.9,79.4,20.5,0
Andratx,2026-03-26,15.5,9.5,74.6,16.6,0
Ariany,2026-03-26,NaN,NaN,NaN,NaN,NaN
Artà,2026-03-26,12.2,8.7,77.1,30.9,0
Banyalbufar,2026-03-26,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-03-26,13.4,8.1,83,14.3,0
Búger,2026-03-26,14.1,7.1,81,15.8,0
Bunyola,2026-03-26,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-03-26,NaN,NaN,NaN,NaN,NaN
Calvià,2026-03-26,NaN,NaN,NaN,NaN,NaN
Campanet,2026-03-26,NaN,NaN,NaN,NaN,NaN
Campos,2026-03-26,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-03-26,13.2,10.9,67.7,26.2,0
Consell,2026-03-26,13.4,7.8,83.7,24.5,0
Costitx,2026-03-26,13.2,7.5,87.7,11.1,0
Deià,2026-03-26,14.2,9.3,71.3,13.3,0
Escorca,2026-03-26,8.2,1.6,91,9.4,0.51
Esporles,2026-03-26,14.8,7.9,84.3,23.3,0
Estellencs,2026-03-26,13.3,9,74.6,15.5,0.3
Felanitx,2026-03-26,13.4,10.1,76.5,21.9,0
Fornalutx,2026-03-26,11.7,7.8,76,19.8,0
Inca,2026-03-26,14,9.9,78,11.1,0
Lloret de Vistalegre,2026-03-26,12.8,7.5,85.4,6.1,0
Lloseta,2026-03-26,14.2,8.7,81.8,40,0
Llubí,2026-03-26,14.5,9.2,75.2,13,0
Llucmajor,2026-03-26,,,,24.5,0
Manacor,2026-03-26,12.8,9.1,74.6,14.4,0
Mancor,2026-03-26,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-03-26,12.5,8.7,82.5,23.8,0
Marratxí,2026-03-26,13.5,9.1,80.1,20.1,0
Montuïri,2026-03-26,12.2,7.2,87.7,18,0
Muro,2026-03-26,NaN,NaN,NaN,NaN,NaN
Palma,2026-03-26,13.8,10.2,81.9,19.4,0.51
Petra,2026-03-26,13.7,9.3,74.1,15.8,0
Pollença,2026-03-26,14.3,9,58,33.8,2.79
Porreres,2026-03-26,12.7,8.4,76.9,24.1,0
Sa Pobla,2026-03-26,13.5,9,75,13.4,0
Puigpunyent,2026-03-26,12.7,7.4,87,16.9,0.76
Ses Salines,2026-03-26,15.2,8.1,78.6,8.6,0
Sant Joan,2026-03-26,12.3,8.5,66.6,17.2,0
Sant Llorenç des Cardassar,2026-03-26,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-03-26,15.3,8.4,81.4,13.7,2.29
Santa Eugènia,2026-03-26,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-03-26,13.3,9.5,73.4,23,0
Santa María del Camí,2026-03-26,12.5,8.3,80.8,29.2,0
Santanyí,2026-03-26,16.8,15.5,58.3,2.1,0
Selva,2026-03-26,NaN,NaN,NaN,NaN,NaN
Sineu,2026-03-26,NaN,NaN,NaN,NaN,NaN
Sóller,2026-03-26,14.2,9.7,73.3,20.5,0
Son Servera,2026-03-26,13.5,10.2,65.8,27.7,0
Valldemossa,2026-03-26,11.3,6.9,82.6,15.5,0.79
Vilafranca de Bonany,2026-03-26,12.8,8.6,79.9,26.3,0
