Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-26,21.3,8.4,51.2,0,0
Alcúdia,2026-02-26,17.3,5.4,83.6,12.2,0
Algaida,2026-02-26,21.2,9.6,65.2,14.4,0
Andratx,2026-02-26,19.4,9,64.4,10.1,0
Ariany,2026-02-26,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-26,19,4.9,79.7,13.4,0
Banyalbufar,2026-02-26,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-02-26,22.2,3.4,70.2,11.6,0
Búger,2026-02-26,19.7,3.2,76.9,14.6,0
Bunyola,2026-02-26,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-26,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-26,NaN,NaN,NaN,NaN,NaN
Campanet,2026-02-26,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-26,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-26,17.9,10.3,89,9.7,0
Consell,2026-02-26,22.4,3.4,72.3,14,0
Costitx,2026-02-26,23,5.7,72.5,7.2,0
Deià,2026-02-26,20.8,12,48,6.5,0
Escorca,2026-02-26,18.2,0.6,73,4.7,0
Esporles,2026-02-26,22.4,7.4,67.5,12.6,0
Estellencs,2026-02-26,18.6,9.2,62.2,9.4,0
Felanitx,2026-02-26,18.5,9.2,83.1,19.8,0
Fornalutx,2026-02-26,20,11.4,49.8,12.2,0
Inca,2026-02-26,23.7,9.1,61.1,4.7,0
Lloret de Vistalegre,2026-02-26,20.8,7,74.2,3.2,0
Lloseta,2026-02-26,20.8,6.8,63,16.6,0.1
Llubí,2026-02-26,21.7,3.9,75.2,9,0
Llucmajor,2026-02-26,,,,14,0
Manacor,2026-02-26,19.1,8.2,79.7,16.9,0
Mancor,2026-02-26,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-26,19.1,7.7,80.8,13.7,0
Marratxí,2026-02-26,24.9,10.8,59.7,21.9,0
Montuïri,2026-02-26,21,1.4,84.9,19.8,0
Muro,2026-02-26,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-26,22.1,10.1,71.3,13.7,0
Petra,2026-02-26,21.8,4.4,78.7,11.7,0
Pollença,2026-02-26,17.2,9.6,54.7,12.9,0
Porreres,2026-02-26,22.7,7.4,71.2,9,0
Sa Pobla,2026-02-26,19.3,4.5,74.7,11.9,0
Puigpunyent,2026-02-26,22,12,44.5,12.9,0
Ses Salines,2026-02-26,19,7,79.6,8.6,0
Sant Joan,2026-02-26,20.4,8.7,65.7,11.6,0
Sant Llorenç des Cardassar,2026-02-26,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-26,23.3,4.9,74.9,11.1,0
Santa Eugènia,2026-02-26,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-02-26,19.2,8,74.4,12.2,0
Santa María del Camí,2026-02-26,21.5,5.4,67.7,17.3,0
Santanyí,2026-02-26,17.5,10.3,92.2,6.9,0
Selva,2026-02-26,21.8,7.9,59.8,8.2,0
Sineu,2026-02-26,NaN,NaN,NaN,NaN,NaN
Sóller,2026-02-26,21.2,6.8,69.7,14.8,0
Son Servera,2026-02-26,16.6,9.5,83.5,13.3,0
Valldemossa,2026-02-26,19.3,12.5,43.7,6.1,0
Vilafranca de Bonany,2026-02-26,20.1,8.7,73.6,12.2,0
