Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-07-22,32.5,22.4,78,43,0,0
Alcúdia,2025-07-22,31,23.3,79,53,15.5,0
Algaida,2025-07-22,32,20.4,90,46,23.4,0
Andratx,2025-07-22,32.3,24.2,77,41,16.2,0
Ariany,2025-07-22,-,-,-,-,-,-
Artà,2025-07-22,31.2,18.4,94,56,25.9,0
Banyalbufar,2025-07-22,30.2,22.6,88,61,10.8,0
Binissalem,2025-07-22,34.7,20.6,90,45,13.7,0
Búger,2025-07-22,32.6,21.2,89,44,23,0
Bunyola,2025-07-22,34.7,20.7,89,40,21.6,0
Calvià,2025-07-22,30.2,22.6,85,41,18.7,0
Campanet,2025-07-22,-,-,-,-,-,-
Campos,2025-07-22,32.2,22.6,85,52,37,0
Capdepera,2025-07-22,30,23.4,80,55,16.3,0
Consell,2025-07-22,-,-,-,-,-,-
Costitx,2025-07-22,34.7,20.5,93,43,9.7,0
Deià,2025-07-22,30.9,23.3,78,54,13.3,0
Escorca,2025-07-22,28.2,14.4,95,55,13.7,0
Esporles,2025-07-22,33,20.8,93,50,20.9,0
Estellencs,2025-07-22,-,-,-,-,-,-
Felanitx,2025-07-22,30.8,22.4,83,56,35.4,0
Fornalutx,2025-07-22,30.7,21.7,77,45,19.2,0
Inca,2025-07-22,35.4,23.2,81,45,14.3,0
Lloret,2025-07-22,31.5,19.9,92,52,5.5,0
Lloseta,2025-07-22,32.3,21.9,86,48,23.4,0
Llubí,2025-07-22,34.6,20.8,86,41,11.9,0
Llucmajor,2025-07-22,31.1,22,88,52,20.9,0
Manacor,2025-07-22,31.1,20.1,87,51,20.5,0
Mancor,2025-07-22,-,-,-,-,-,-
Maria,2025-07-22,-,-,-,-,-,-
Marratxí,2025-07-22,34.7,21.6,87,38,23,0
Montuïri,2025-07-22,31.4,20.2,95,56,17.2,0
Muro,2025-07-22,33.3,22.2,89,50,0,0
Palma,2025-07-22,33.1,23.7,83,46,13.7,0
Petra,2025-07-22,32.6,20.3,90,43,15,0
Pollença,2025-07-22,27.9,21.7,67,45,27.8,0
Porreres,2025-07-22,32.2,21.8,84,45,15.1,0
Sa Pobla,2025-07-22,33.3,23.2,82,47,13.7,0
Puigpunyent,2025-07-22,32.8,20.2,89,44,14.8,0
Ses   Salines,2025-07-22,29.3,22.3,86,63,35.4,0
Sant   Joan,2025-07-22,30,22.6,68,53,13,0
Sant   Llorenç,2025-07-22,32.5,21.3,85,50,8,0
Sencelles,2025-07-22,32.4,21.9,87,48,27.8,0
Santa   Eugènia,2025-07-22,36.9,19.5,95,37,20.3,0
Santa   Margalida,2025-07-22,32.6,21.9,84,46,16.2,0
Santa   Maria,2025-07-22,-,-,-,-,-,-
Santanyi,2025-07-22,31.7,22.9,87,58,12.6,0
Selva,2025-07-22,32.5,21.3,86,42,11.4,0
Sineu,2025-07-22,33.9,19.3,99,50,8.2,0
Sóller,2025-07-22,25,22.8,78,71,14.8,0
Son   Servera,2025-07-22,,,,,,
Valldemossa,2025-07-22,29.3,19.6,91,49,24.1,0
Villafranca,2025-07-22,,,,,0,0
