Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-09,25.6,18.8,92,76,0,28.45
Alcúdia,2025-09-09,26,18.8,95,78,40,23.29
Algaida,2025-09-09,24.6,18,98,88,55.4,46.51
Andratx,2025-09-09,26.9,19.8,94,71,33.1,50.09
Ariany,2025-09-09,-,-,-,-,-,-
Artà,2025-09-09,24.4,18.5,99,89,53.8,26.59
Banyalbufar,2025-09-09,25.7,19.1,99,77,23.8,65.51
Binissalem,2025-09-09,25.2,18.7,97,85,10.1,0.25
Búger,2025-09-09,25.8,19.1,96,86,15.8,31.5
Bunyola,2025-09-09,24.8,17.9,97,76,18.3,0
Calvià,2025-09-09,25.6,18.8,96,73,34.8,51.05
Campanet,2025-09-09,-,-,-,-,-,-
Campos,2025-09-09,26.6,19.9,96,84,32.2,11.2
Capdepera,2025-09-09,25.3,18.6,97,85,24.5,20.29
Consell,2025-09-09,-,-,-,-,-,-
Costitx,2025-09-09,24.8,17.7,99,91,10.8,37.31
Deià,2025-09-09,26.3,18.5,94,72,25.6,46.71
Escorca,2025-09-09,21.1,15.1,98,86,13.3,49.1
Esporles,2025-09-09,25.4,18.3,98,89,28.8,0.25
Estellencs,2025-09-09,-,-,-,-,-,-
Felanitx,2025-09-09,26.1,19.2,94,80,32.2,29.72
Fornalutx,2025-09-09,25.6,17.8,97,68,23.3,37.11
Inca,2025-09-09,26.2,19,99,83,9.3,29.21
Lloret,2025-09-09,24.8,17.7,99,87,5,0
Lloseta,2025-09-09,25.1,18.4,99,85,25.9,37.39
Llubí,2025-09-09,25.7,18.5,96,79,15.1,32.21
Llucmajor,2025-09-09,25.2,19.2,99,85,28.8,14.5
Manacor,2025-09-09,24.3,18.1,99,89,30.2,41.91
Mancor,2025-09-09,-,-,-,-,-,-
Maria,2025-09-09,-,-,-,-,-,-
Marratxí,2025-09-09,25.6,18.6,96,84,22.5,51.56
Montuïri,2025-09-09,24.8,18.3,99,97,27.7,62.71
Muro,2025-09-09,26,18.8,99,88,0,33.3
Palma,2025-09-09,26.5,19.6,97,83,37.8,49
Petra,2025-09-09,25.4,18.3,96,78,16.1,36.32
Pollença,2025-09-09,24.7,17.9,82,67,61.2,36.6
Porreres,2025-09-09,25.5,18.9,96,82,33.1,40.59
Sa Pobla,2025-09-09,26.6,19.8,96,83,10.8,26.67
Puigpunyent,2025-09-09,25.6,18.5,91,82,32.2,53.39
Ses   Salines,2025-09-09,26.2,19.7,96,83,43.5,38.35
Sant   Joan,2025-09-09,25.3,18.5,40,11,17.1,30.23
Sant   Llorenç,2025-09-09,25,19.1,98,88,14.6,3.81
Sencelles,2025-09-09,25.6,18.7,96,86,19.3,28.45
Santa   Eugènia,2025-09-09,25.5,18.9,99,84,10.5,20.07
Santa   Margalida,2025-09-09,25.5,18.5,95,79,21.2,27.71
Santa   Maria,2025-09-09,-,-,-,-,-,-
Santanyi,2025-09-09,26.2,19.5,99,82,7.2,31.5
Selva,2025-09-09,25,18.4,94,85,12.2,41.91
Sineu,2025-09-09,25,18.3,99,95,7.2,36.09
Sóller,2025-09-09,26.6,18.6,95,64,40.7,34.59
Son   Servera,2025-09-09,,,,,,
Valldemossa,2025-09-09,23.7,17,97,81,33.8,38.61
Villafranca,2025-09-09,,,,,0,42.09
