Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-08,13.4,10.1,70.2,0,4.06
Alcúdia,2026-02-08,16.1,10.8,75.7,31.3,1.3
Algaida,2026-02-08,13.7,10.7,78.4,33.5,1.8
Andratx,2026-02-08,15.9,12.8,69.9,28.8,0.3
Ariany,2026-02-08,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-08,15.2,11.1,82.7,27.7,0.3
Banyalbufar,2026-02-08,,,,21.2,2.59
Binissalem,2026-02-08,16.1,8.6,79.8,14.3,2.03
Búger,2026-02-08,16.6,10.1,76.5,22.5,0.76
Bunyola,2026-02-08,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-08,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-08,1.5,1.5,15,34.8,0.51
Campanet,2026-02-08,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-08,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-08,15.9,11.9,76,33.8,0.3
Consell,2026-02-08,15.2,9.3,80.1,23,4.32
Costitx,2026-02-08,15.7,9.9,86,14.8,2.31
Deià,2026-02-08,13.2,11.3,70.9,40,2.31
Escorca,2026-02-08,7.6,5.2,92.7,20.5,10.21
Esporles,2026-02-08,14.2,8.9,83.6,23.8,3.81
Estellencs,2026-02-08,14.5,12.6,70.3,22.3,3.3
Felanitx,2026-02-08,15.9,10.7,78.9,26.2,1.78
Fornalutx,2026-02-08,12.2,8.5,83.7,21.9,3.51
Inca,2026-02-08,16.4,10.1,77.3,14.8,1.5
Lloret de Vistalegre,2026-02-08,16.4,10.3,82.2,6.4,0
Lloseta,2026-02-08,14.2,8.9,77.9,40,1.6
Llubí,2026-02-08,16.5,10.8,75.3,20.5,1.19
Llucmajor,2026-02-08,14.7,10.9,81.9,32.4,2.69
Manacor,2026-02-08,16.2,8.6,76.5,29.5,0.99
Mancor,2026-02-08,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-08,15.9,10.9,76.6,18.4,0
Marratxí,2026-02-08,16,10.8,75.5,24.8,1.78
Montuïri,2026-02-08,15,11.4,84.8,32.8,2.49
Muro,2026-02-08,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-08,16.3,12.4,74.3,28.4,1.3
Petra,2026-02-08,15.8,10.8,77,22.2,1.02
Pollença,2026-02-08,14.2,10,58.6,30.6,1.52
Porreres,2026-02-08,14.8,11.4,76,24.1,2.79
Sa Pobla,2026-02-08,16.5,10.8,74.2,20.6,0.99
Puigpunyent,2026-02-08,13.4,9.2,82.9,20.4,3.56
Ses Salines,2026-02-08,16.3,10.4,76.9,13.3,0.79
Sant Joan,2026-02-08,15.1,11.5,64.4,20.1,1.27
Sant Llorenç des Cardassar,2026-02-08,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-08,16.7,10.8,79.9,16.9,3.05
Santa Eugènia,2026-02-08,17.3,10.8,77.9,14.6,2.29
Santa Margalida,2026-02-08,16.2,11.5,75.9,22.3,0.51
Santa María del Camí,2026-02-08,14.5,9.8,76.1,32.8,2.49
Santanyí,2026-02-08,16.5,9.9,82,10.5,0.71
Selva,2026-02-08,NaN,NaN,NaN,NaN,NaN
Sineu,2026-02-08,16.7,9.7,89.7,24.1,1.5
Sóller,2026-02-08,14.4,11.6,72.4,29.9,2.01
Son Servera,2026-02-08,16.2,11,73.2,21.6,0.51
Valldemossa,2026-02-08,11.1,9.1,79.2,36.7,2.31
Vilafranca de Bonany,2026-02-08,15.3,10.2,81.1,37.1,1.6
